max_pf 78 min_pf 46
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
6 0.604135 -0.00089656 -0.0388886 0.01 60 60 0 0 0
14 0.59983 -0.000909605 -0.0379843 0.01 48 48 -0.0114865 0.0193248 0
20 0.601084 -0.000905808 -0.0379843 0.01 47 48 0 0 0
21 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
37 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
50 0.555717 -0.00104328 -0.0372697 0.01 60 60 0 0 0
79 0.599254 -0.000911352 -0.035496 0.01 78 78 0 0 0
82 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
83 0.601084 -0.000905808 -0.0379843 0.01 46 46 0 0 0
93 0.613678 -0.000867644 -0.0311095 0.01 60 60 0 0 0
95 0.554979 -0.00104552 -0.0313481 0.01 60 60 0 0 0
98 0.616254 -0.000859838 -0.0379843 0.01 48 48 0 0 0
107 0.601084 -0.000905808 -0.0536116 0.01 47 47 0 0 0
141 0.554979 -0.00104552 -0.0313481 0.01 60 60 0 0 0
148 0.601084 -0.000905808 -0.0536116 0.01 47 47 0 0 0
209 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
212 0.568499 -0.00100455 -0.0206037 0.01 60 60 0 0 0
224 0.601084 -0.000905808 -0.0379843 0.01 46 46 0 0 0
233 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
235 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
250 0.599254 -0.000911352 -0.0323812 0.01 76 76 0 0 0
253 0.533075 -0.00111189 -0.0262227 0.01 60 60 0 0 0
267 0.578597 -0.000973949 -0.0379843 0.01 60 60 0 0 0
268 0.592769 -0.000931003 -0.0379843 0.01 48 48 0 0 0
282 0.601084 -0.000905808 -0.0379843 0.01 47 48 0 0 0
288 0.568499 -0.00100455 -0.0206037 0.01 60 60 0 0 0
292 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
300 0.622682 -0.000840359 -0.0406628 0.01 60 60 0 0 0
314 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
315 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
320 0.616254 -0.000859838 -0.0379843 0.01 48 48 0 0 0
359 0.606986 -0.000887921 -0.0379843 0.01 47 47 0 0 0
363 0.601084 -0.000905808 -0.0379843 0.01 46 46 0 0 0
378 0.616254 -0.000859838 -0.0379843 0.01 48 48 0 0 0
385 0.578597 -0.000973949 -0.0247574 0.01 60 60 0 0 0
404 0.601084 -0.000905808 -0.0216272 0.01 48 48 0.0014088 0 0.0163571
418 0.616847 -0.00085804 -0.0655338 0.01 60 60 0 0 0
426 0.601084 -0.000905808 -0.0536116 0.01 47 47 0 0 0
427 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
436 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
437 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
450 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
465 0.563229 -0.00102052 -0.0169418 0.01 60 60 0.0143417 -0.0174045 0
469 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
475 0.607078 -0.000887641 -0.035496 0.01 76 76 0 0 0
498 0.601084 -0.000905808 -0.0379843 0.01 48 49 0 0 0
509 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
514 0.601084 -0.000905808 -0.0377946 0.01 47 47 2.11298e-05 0 0.000189748
558 0.578597 -0.000973949 -0.0333575 0.01 60 60 0 0 0
562 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
568 0.624012 -0.000836327 -0.0311095 0.01 60 60 0 0 0
574 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
582 0.555717 -0.00104328 -0.0223405 0.01 60 60 0 0 0
586 0.616254 -0.000859838 -0.0379843 0.01 47 48 0 0 0
591 0.601084 -0.000905808 -0.0536116 0.01 48 48 0 0 0
599 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
609 0.616254 -0.000859838 -0.0379843 0.01 48 48 0 0 0
611 0.582939 -0.000960792 -0.0391851 0.01 60 59 -0.0034553 0.00441837 0
633 0.581846 -0.000964102 -0.05374 0.01 60 60 0 0 0
640 0.601084 -0.000905808 -0.0388478 0.01 47 47 0 0 0
654 0.601084 -0.000905808 -0.0756707 0.01 47 47 0 0 0
675 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
677 0.601084 -0.000905808 -0.0536116 0.01 47 47 0 0 0
699 0.578597 -0.000973949 -0.0379843 0.01 60 60 0 0 0
707 0.601084 -0.000905808 -0.0379843 0.01 46 46 0 0 0
738 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
742 0.599254 -0.000911352 -0.035496 0.01 77 77 0 0 0
751 0.555717 -0.00104328 -0.0372697 0.01 60 60 0 0 0
752 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
775 0.616254 -0.000859838 -0.0379843 0.01 48 48 -0.00838621 0.0151701 0
792 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
815 0.643235 -0.000778077 -0.0536116 0.01 47 47 0 0 0
820 0.591183 -0.000935808 -0.0379843 0.01 60 60 0 0 0
832 0.601084 -0.000905808 -0.0379843 0.01 46 46 0 0 0
841 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
854 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
859 0.601084 -0.000905808 -0.0536116 0.01 46 47 0 0 0
861 0.599254 -0.000911352 -0.035496 0.01 77 77 0 0 0
866 0.601084 -0.000905808 -0.0407643 0.01 48 48 0 0 0
880 0.601084 -0.000905808 -0.0379843 0.01 60 60 0 0 0
888 0.550692 -0.00105851 -0.0372697 0.01 60 59 0 0 0
894 0.601084 -0.000905808 -0.0379843 0.01 48 49 0 0 0
937 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
940 0.588157 -0.000944979 -0.0360131 0.01 60 60 0 0 0
949 0.601084 -0.000905808 -0.0300785 0.01 47 47 0.000882491 0 0.00790581
952 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
964 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
982 0.580633 -0.000967778 -0.0169418 0.01 60 60 0 0 0
992 0.607078 -0.000887641 -0.035496 0.01 76 76 0 0 0
994 0.555717 -0.00104328 -0.0313481 0.01 60 60 0 0 0
1005 0.601084 -0.000905808 -0.0379843 0.01 48 49 0 0 0
1028 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
1035 0.581539 -0.000965033 -0.0379843 0.01 48 48 0 0 0
1041 0.601084 -0.000905808 -0.0379843 0.01 46 46 0 0 0
1046 0.616847 -0.00085804 -0.0655338 0.01 60 60 0 0 0
1056 0.568499 -0.00100455 -0.0206037 0.01 60 60 0 0 0
1082 0.599254 -0.000911352 -0.035496 0.01 77 77 0 0 0
1085 0.601084 -0.000905808 -0.0379843 0.01 60 60 0 0 0
1093 0.601084 -0.000905808 -0.037049 0.01 48 49 0 0 0
1101 0.59637 -0.000920092 -0.0280573 0.01 60 60 0 0 0
1104 0.592902 -0.0009306 -0.0206037 0.01 60 60 0 0 0
1106 0.599254 -0.000911352 -0.035496 0.01 77 76 0 0 0
1108 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
1111 0.554085 -0.00104823 -0.0407442 0.01 60 60 0 0 0
1113 0.601084 -0.000905808 -0.0379843 0.01 47 47 0 0 0
1138 0.586872 -0.000948874 -0.0379843 0.01 48 48 0.00832164 -0.0142119 0
1152 0.599254 -0.000911352 -0.035496 0.01 76 76 0 0 0
1154 0.601084 -0.000905808 -0.0337053 0.01 60 60 0 0 0
1180 0.601084 -0.000905808 -0.0379843 0.01 48 48 0 0 0
1183 0.599187 -0.000911555 -0.0443937 0.01 48 48 0 0 0
1200 0.581846 -0.000964102 -0.05374 0.01 60 60 0 0 0
