 time_step hot_DHm q_25_hot_br_DHm q_75_hot_br_DHm hot_wr_DHm q_25_hot_wr_DHm q_75_hot_wr_DHm cold_DHm q_25_cold_br_DHm q_75_cold_br_DHm cold_wr_DHm q_25_cold_wr_DHm q_75_cold_wr_DHm
25 2050.0 0.6033295000000001 0.5695334999999999 0.63156375 8.241916056893289e-05 3.9002968621466445e-05 0.0001703871248288669 0.5814855000000001 0.557358 0.604626 0.00033519143957104166 0.0001719588692485464 0.0006114333287009661
26 2052.0 0.6036865 0.5695334999999999 0.63156375 7.520087099437378e-05 3.619961035723136e-05 0.00017120383787635067 0.580081 0.55668275 0.60342225 0.00033233758517026645 0.00016499346405938678 0.0005524060935001975
27 2054.0 0.604102 0.5703195 0.63156375 6.499540170472601e-05 3.413229887407171e-05 0.00015693620628096048 0.5794055 0.555224 0.60306975 0.00030674157564576155 0.00014565259614548171 0.0005486465999868174
28 2056.0 0.604102 0.5703195 0.6290497500000001 6.660112189763642e-05 3.253941701498282e-05 0.0001482238848425514 0.5794055 0.55181875 0.60240525 0.0002656426422468248 0.0001228785076913762 0.0004978007417131033
29 2058.0 0.604102 0.5703195 0.6290497500000001 6.38191913869357e-05 3.299432464766486e-05 0.00014633353322521703 0.5810705 0.5526395 0.60497775 0.0002573093985481213 0.00012930277602499925 0.0004607576624512911
30 2060.0 0.604102 0.5703195 0.6290497500000001 6.207576042471796e-05 3.3937029444815845e-05 0.00012468253663880678 0.5810705 0.5523575000000001 0.6044985 0.0002261156253428671 0.00011669419557079304 0.00043132722942315936
31 2062.0 0.604102 0.5703195 0.6290497500000001 5.459978698385406e-05 2.9200870290219663e-05 0.00011406801070356812 0.580175 0.55181875 0.6044985 0.0002154841712871197 0.00010797572888608613 0.0004175932942837026
32 2064.0 0.6033295000000001 0.5703195 0.6290115000000001 4.562919928797361e-05 2.8958011711795206e-05 0.00011285007107085717 0.580175 0.55181875 0.602554875 0.0001943164085402877 9.138873362769202e-05 0.00041060902092656266
33 2066.0 0.604102 0.5703195 0.6290115000000001 4.564432099623015e-05 2.5094137541456866e-05 9.572285360724385e-05 0.580175 0.5516725 0.6022485 0.00018132835484903015 8.705742882467219e-05 0.0003844838011057571
34 2068.0 0.6042339999999999 0.5703195 0.6290115000000001 4.358284213831391e-05 1.8313948188950227e-05 9.170318689499836e-05 0.5794055 0.55181875 0.60124325 0.0001720577816548218 6.823434135800128e-05 0.0003501640573455423
35 2070.0 0.6038399999999999 0.56807 0.6290115000000001 4.279749300888535e-05 2.0800350255072877e-05 8.890120642357762e-05 0.577325 0.5492675 0.60124325 0.00015816355589419034 7.357902420494158e-05 0.0003568548754072525
36 2072.0 0.604102 0.56807 0.6290115000000001 3.9163179660420416e-05 2.260816734786082e-05 8.830136535199714e-05 0.577325 0.5492675 0.60124325 0.00015540748166465785 6.04791902072731e-05 0.0003086772530713816
37 2074.0 0.604509 0.56640125 0.6290115000000001 3.867696865375322e-05 2.1937562320788512e-05 8.383330475471557e-05 0.575624 0.5492675 0.60088625 0.00015086590640116753 5.783284638661822e-05 0.0002944983979354987
38 2076.0 0.604509 0.56378775 0.6273070000000001 3.8059373106076914e-05 1.9906988177421417e-05 8.801843363294991e-05 0.575624 0.5492675 0.6022485 0.0001305392940523512 5.418648183048856e-05 0.00028883306044779136
39 2078.0 0.604509 0.56378775 0.6273070000000001 3.759767115603876e-05 1.7979856173977837e-05 8.953137088798114e-05 0.575624 0.5469902499999999 0.60208425 0.00011920631254064111 5.16867101463202e-05 0.00027888566877078136
40 2080.0 0.604102 0.56378775 0.62658475 3.505687719919289e-05 1.724549649976542e-05 6.841991988444835e-05 0.575243 0.5469902499999999 0.60208425 0.00012151890156264925 4.700491542001491e-05 0.00026868228170333743
41 2082.0 0.604102 0.56378775 0.62658475 3.1913571942966665e-05 1.7125297101455555e-05 5.8395125323064805e-05 0.575624 0.5469902499999999 0.59943725 0.00011208864001356926 4.708273968174985e-05 0.00024870301281802444
42 2084.0 0.604102 0.56378775 0.62658475 3.118829340055981e-05 1.5204725172445919e-05 6.198751516901788e-05 0.575243 0.5469902499999999 0.59875 9.904176888734843e-05 3.974947284771269e-05 0.0002510458128294189
43 2086.0 0.6037235000000001 0.56378775 0.62658475 3.0221098583892325e-05 1.5059070735972121e-05 5.82810651537407e-05 0.575243 0.5469902499999999 0.59875 0.00010520057916304148 3.676390868752965e-05 0.00025730099946394424
44 2088.0 0.6037235000000001 0.56378775 0.62658475 2.7761842981769113e-05 1.5614478098850802e-05 5.5039971450921475e-05 0.575243 0.5469902499999999 0.59875 0.00010787396676818303 3.8353109566513824e-05 0.00023159921341536137
45 2090.0 0.6037235000000001 0.56378775 0.62658475 2.639990581242154e-05 1.462380735470232e-05 5.394775573346554e-05 0.5745765 0.5469902499999999 0.59875 9.085340400555544e-05 3.817519068265231e-05 0.0002314637447935944
46 2092.0 0.6037235000000001 0.56378775 0.62658475 2.6706009835358837e-05 1.5591628710510286e-05 5.318145317306996e-05 0.5745765 0.5469902499999999 0.59788825 8.66850181919783e-05 3.3649015811530886e-05 0.00022434355720155698
47 2094.0 0.6037235000000001 0.56378775 0.62658475 2.6950720608552448e-05 1.7490068818225248e-05 5.1077963294223555e-05 0.5745765 0.5469902499999999 0.59788825 9.176888393676167e-05 3.0885735113926315e-05 0.00021897406369122206
48 2096.0 0.6021495 0.56378775 0.62658475 2.9681362035957104e-05 1.8231777287772543e-05 5.50603810860248e-05 0.5750265 0.5469902499999999 0.59685275 8.65380186343144e-05 3.163391653573897e-05 0.00020034093291710047
49 2098.0 0.6021495 0.56490275 0.62658475 2.867589217682477e-05 2.1303398302996517e-05 5.994533404953312e-05 0.575243 0.5469902499999999 0.59788825 7.301478589266792e-05 3.424579185600195e-05 0.00019059414157139923
50 2100.0 0.6021495 0.56490275 0.62658475 3.283941561357226e-05 2.0226623102099004e-05 6.0590017853025604e-05 0.575243 0.5469902499999999 0.59788825 7.299915218244375e-05 3.180182528897824e-05 0.00017843357975532993
51 2102.0 0.6021495 0.56490275 0.62658475 3.3157952130947925e-05 2.3129645407547174e-05 6.08102887471285e-05 0.5738585 0.5469902499999999 0.59788825 7.617743401952424e-05 3.0305749310845585e-05 0.000191381730500661
52 2104.0 0.6021495 0.56490275 0.62658475 3.568897002570894e-05 2.0069653709722395e-05 6.154780002428171e-05 0.5745765 0.5469902499999999 0.59788825 7.028003302400834e-05 3.089278216617219e-05 0.00017540792258680235
53 2106.0 0.6021495 0.56490275 0.62658475 3.7878285455533437e-05 1.9461699265045284e-05 7.364416965615946e-05 0.5738585 0.54609525 0.59788825 7.18497494229801e-05 3.214980988222201e-05 0.00018531036551864226
54 2108.0 0.6021495 0.56546125 0.62658475 3.328968753847044e-05 1.99245213917256e-05 8.0244116600609e-05 0.5738585 0.54609525 0.598393 7.780824063789176e-05 3.0313104803435555e-05 0.00017971614824409767
55 2110.0 0.6021495 0.56490275 0.6261375 3.4359076275715264e-05 1.7110208888381683e-05 7.571080225335011e-05 0.5725375 0.54609525 0.598393 6.153815740075173e-05 3.197873102095624e-05 0.00017192502718389212
56 2112.0 0.6021495 0.563153 0.6261375 3.288889333294284e-05 1.3472965701196737e-05 7.20199111582269e-05 0.5725375 0.54609525 0.598393 5.964466157212301e-05 3.1275144057051405e-05 0.00014904778112294215
57 2114.0 0.6003069999999999 0.56492075 0.6261375 2.909443729012693e-05 1.5605253323880316e-05 6.78298850303867e-05 0.5725375 0.5469902499999999 0.59777325 6.0335668282175384e-05 3.1174424295302136e-05 0.00014495824899889826
58 2116.0 0.5982455 0.56490275 0.62658475 2.6374801113711733e-05 1.5553061948010718e-05 6.238471801648625e-05 0.5725375 0.5469902499999999 0.59777325 6.079451634755317e-05 3.1223870096080244e-05 0.00012039828828955218
59 2118.0 0.5982455 0.56546125 0.62658475 2.6754162942079874e-05 1.4569903574950226e-05 5.18025209446418e-05 0.5738585 0.5469902499999999 0.59777325 6.219927483313499e-05 3.1898139518728986e-05 0.00011943027207031464
60 2120.0 0.5982455 0.56546125 0.62626225 2.891134509281928e-05 1.5272220674922528e-05 5.329540040402173e-05 0.5745765 0.54775025 0.598393 5.933932706220047e-05 3.274483421194894e-05 0.00012291013069786705
61 2122.0 0.5982455 0.56546125 0.62658475 3.2358202594137366e-05 1.593649069617238e-05 5.454553596454326e-05 0.5745765 0.546017 0.598393 6.58181288342517e-05 3.232503181268226e-05 0.00011446953542206864
62 2124.0 0.5982455 0.56490275 0.62658475 3.376689057066458e-05 1.9669498266141408e-05 5.252667039635718e-05 0.5745765 0.546017 0.59777325 6.612666630631512e-05 3.2334756939551775e-05 0.00011715813298676296
63 2126.0 0.5982455 0.56490275 0.6270905 3.4322869826756556e-05 1.7318694610857425e-05 4.905020192094882e-05 0.5725375 0.5434865 0.59777325 5.49543000694912e-05 2.9704204669876132e-05 0.00010249219138249589
64 2128.0 0.5982455 0.56490275 0.6270905 3.0477159893886786e-05 1.699604861659128e-05 5.1402195546801116e-05 0.57256375 0.5434865 0.59777325 5.430518600113615e-05 3.067896102404792e-05 0.00010721216799701863
65 2130.0 0.5992865 0.56378775 0.6270905 2.688736643709691e-05 1.668135294855761e-05 4.847024606186472e-05 0.5738585 0.5434865 0.59777325 5.457038201219023e-05 2.534772307284332e-05 0.00010026509668677526
66 2132.0 0.5992865 0.56378775 0.627625 2.871612636336831e-05 1.5878270830190793e-05 4.780331770507335e-05 0.5738585 0.5434865 0.598393 5.4438075924671304e-05 2.8118163669500164e-05 0.0001007831308250268
67 2134.0 0.6021495 0.56378775 0.627625 2.785739638024678e-05 1.3075250802203003e-05 4.5208349200376634e-05 0.5738585 0.5434865 0.598393 5.3779036012874026e-05 2.913287207762855e-05 0.00010524742606581595
68 2136.0 0.6021495 0.56378775 0.627625 2.7054682184021046e-05 1.3526745046754344e-05 5.165595334170517e-05 0.5738585 0.54346475 0.598393 4.677043772080405e-05 2.4915459087108103e-05 9.499827316641348e-05
69 2138.0 0.6021495 0.56378775 0.627625 2.613687938231332e-05 1.21496033688226e-05 4.853112032524885e-05 0.5738585 0.5434865 0.59875 4.6702417563622704e-05 2.5755468500146267e-05 9.668572287455453e-05
70 2140.0 0.6021495 0.56378775 0.6270905 2.604215576851317e-05 1.6115196534981395e-05 4.951164566440604e-05 0.5738585 0.5434865 0.59875 4.636701554250215e-05 2.3313189848173632e-05 0.00010246011037061702
71 2142.0 0.5992865 0.56378775 0.627625 2.5908826872534002e-05 1.5151360890954698e-05 5.080548435847608e-05 0.5738585 0.54441825 0.59880675 4.427997515874595e-05 2.0073115627856183e-05 0.00010410434214264568
72 2144.0 0.5992865 0.56490275 0.627625 2.7794055194488637e-05 1.564668002720799e-05 5.8625846477571626e-05 0.5738585 0.54569475 0.59880675 4.6572775719805096e-05 2.0602508647420495e-05 8.513553727023315e-05
73 2146.0 0.6020355 0.56378775 0.627625 3.0066915287522565e-05 1.5052547337837997e-05 5.798012797021442e-05 0.5738585 0.54569475 0.5993875 4.459391488484712e-05 2.34056048142119e-05 9.546943584916765e-05
74 2148.0 0.601348 0.5645985 0.6277649999999999 3.012877443464083e-05 1.6024086628529777e-05 4.821053817920005e-05 0.575222 0.5476624999999999 0.600951 4.190660454334597e-05 2.4523923261878515e-05 9.957860789503768e-05
75 2150.0 0.6036095 0.5663210000000001 0.62987575 2.8814282918506086e-05 1.68298901691979e-05 4.685171856313254e-05 0.5789985 0.5505530000000001 0.60448325 4.413880784530912e-05 2.6030832718330586e-05 9.281882585233523e-05
76 2152.0 0.603371 0.56393775 0.63061275 2.981771223008699e-05 1.6413004619897476e-05 4.8811094650573916e-05 0.5789985 0.551623 0.60565275 3.9220807925095376e-05 2.6061948891857958e-05 8.655522884369402e-05
77 2154.0 0.6042575 0.5663210000000001 0.63545025 3.065166103855765e-05 1.3349584006185234e-05 6.016729577154473e-05 0.5829315 0.5526665 0.60448325 3.722522447677959e-05 2.6382376435272913e-05 6.885762072029536e-05
78 2156.0 0.604561 0.5697857500000001 0.63545025 2.8373356246282722e-05 1.3653759602584926e-05 4.910983528296142e-05 0.5829315 0.5526665 0.6063225 3.953861621918664e-05 2.4636410656383972e-05 6.501434760385074e-05
79 2158.0 0.6070230000000001 0.568549 0.63061275 2.9525593016349872e-05 1.441405593020034e-05 5.960554344919489e-05 0.5842375 0.55176225 0.6066615 4.275741950239782e-05 2.3860285448149603e-05 7.404879881039891e-05
80 2160.0 0.6070230000000001 0.568549 0.63061275 2.1679606791327674e-05 1.3786734331728422e-05 5.238195124932603e-05 0.5842375 0.55235375 0.605701 4.353517181004034e-05 2.6856751960824488e-05 6.455891266101684e-05
81 2162.0 0.610044 0.565207 0.63331 2.4691014910711247e-05 1.5462834207085004e-05 4.5606104791888474e-05 0.585388 0.557338 0.606592 3.9189675319757445e-05 2.2948858864938212e-05 7.377624546915743e-05
82 2164.0 0.6106015 0.5693217500000001 0.6347740000000001 2.418229236576573e-05 1.5500598962228005e-05 5.055897966145044e-05 0.586585 0.56043125 0.6094679999999999 3.679349465494553e-05 2.3197471721590658e-05 6.696652607133037e-05
83 2166.0 0.613318 0.57052875 0.63940675 2.6311823240760076e-05 1.7138520802362005e-05 4.346841236725002e-05 0.5895075000000001 0.56121575 0.6105682499999999 3.4327123882909395e-05 1.9888042519764917e-05 6.120533954946097e-05
84 2168.0 0.615477 0.574189 0.641395 2.5994526094032957e-05 1.6858071276547978e-05 4.132933187001399e-05 0.590137 0.560575 0.610916 3.3278412437551196e-05 2.0920322220263448e-05 5.5623106756040103e-05
85 2170.0 0.6144775 0.57404925 0.64193425 2.9336421629802156e-05 1.724712464997475e-05 4.710166310924567e-05 0.5912189999999999 0.5602565 0.61139625 3.530132089779861e-05 2.3033462206989863e-05 5.741222888936239e-05
86 2172.0 0.6102460000000001 0.57404925 0.64193425 3.570554015446793e-05 2.148333603451192e-05 5.162782711707435e-05 0.5883955000000001 0.5588102500000001 0.6108447499999999 3.5736864476048944e-05 2.519776275988227e-05 6.752430903649218e-05
87 2174.0 0.6136975 0.5830515 0.63837625 2.9730019636781555e-05 2.220113473488685e-05 5.7020975867215154e-05 0.5867720000000001 0.55879 0.6108447499999999 3.758197809377136e-05 2.6721112039820645e-05 7.790835822620446e-05
88 2176.0 0.6164324999999999 0.587774 0.6400515 2.420840174223318e-05 1.4755891772610387e-05 4.8204374882554715e-05 0.5883955000000001 0.558668 0.61139625 4.453090876904223e-05 2.733274950917788e-05 8.880228399653201e-05
89 2178.0 0.623093 0.59508 0.653971 2.9797955655194532e-05 1.6923754635632107e-05 3.808322906910394e-05 0.58711 0.560575 0.610916 4.74124735376321e-05 2.9907943601992194e-05 8.99811867173534e-05
90 2180.0 0.6250260000000001 0.5955982500000001 0.656281 2.7390394981665566e-05 1.54701358168599e-05 4.578589221171296e-05 0.5912189999999999 0.56121575 0.61235675 4.323705756592601e-05 3.244260562836417e-05 0.00010818507936121909
91 2182.0 0.6220735 0.59020725 0.6475645 2.4833891975612442e-05 1.3811384081994178e-05 4.2435300324854954e-05 0.5926815 0.5706169999999999 0.61089225 4.5421263920677336e-05 3.297054957461829e-05 0.00011199578403614421
92 2184.0 0.622925 0.59508 0.649482 2.329626355177586e-05 1.551673369802713e-05 3.6985224886833425e-05 0.592757 0.571217 0.610821 4.284544817437217e-05 2.7875454775281032e-05 0.00011011738842008008
93 2186.0 0.6148115000000001 0.5934557500000001 0.64265625 2.193645229462954e-05 1.086692685922939e-05 3.322092151355498e-05 0.5926815 0.57329625 0.6109202499999999 3.85470104914654e-05 2.4171465457699313e-05 0.00011017038319825893
94 2188.0 0.618101 0.5861729999999999 0.6471607500000001 2.224428076170664e-05 1.3518961420553932e-05 3.911348315771421e-05 0.5911435 0.573059 0.61311275 4.918419400232111e-05 2.6365434482470302e-05 0.00010187797170070596
95 2190.0 0.605727 0.578943 0.63742 2.6487506472800574e-05 1.7445721284889387e-05 3.6845163043860114e-05 0.593437 0.573931 0.622656 5.139704575456028e-05 2.8505291587509057e-05 0.00012409716482604478
96 2192.0 0.597521 0.5776375 0.6411825 2.4594294562812447e-05 1.708287349753344e-05 3.610139162282519e-05 0.589489 0.5731364999999999 0.6177465 5.028871502569784e-05 3.14332273693453e-05 0.00013698163714802444
97 2194.0 0.6035355 0.57692325 0.6429360000000001 2.1172306259155453e-05 1.2838803520888372e-05 4.655520932228545e-05 0.5930215 0.5731715 0.6120615 4.399273491140365e-05 3.068649340289254e-05 0.00013814337615968448
98 2196.0 0.597521 0.5749035 0.639616 2.2365203080434735e-05 1.6999696708092315e-05 4.5812434613855926e-05 0.593437 0.578173 0.61232 4.103247984920263e-05 2.6370228370506018e-05 0.0001440475865064224
99 2198.0 0.597521 0.5746245000000001 0.639616 3.236386880945363e-05 1.8857594213860333e-05 4.2205648245987115e-05 0.593437 0.578173 0.61232 5.031510591440739e-05 3.746806295824764e-05 0.00013994403015524102
100 2200.0 0.597337 0.57124325 0.63480475 2.4188691350853772e-05 1.5897157158900823e-05 4.613044590392349e-05 0.5930215 0.576052 0.609039 5.3342541373201306e-05 2.7040519962837196e-05 0.00010699179440342717
101 2202.0 0.597521 0.572381 0.615847 2.5081018347803148e-05 1.9269296409476524e-05 4.430190440447951e-05 0.593437 0.582415 0.612837 6.43828931710959e-05 2.3176137416437427e-05 9.772228985416383e-05
102 2204.0 0.5966215 0.5723512500000001 0.614908 3.8338868508404515e-05 2.161510678799652e-05 5.8772882615747584e-05 0.5945285 0.576052 0.61411875 4.168580439933206e-05 2.689457129132721e-05 0.00013645677153324904
103 2206.0 0.597521 0.5679765000000001 0.6266335000000001 3.9026758745330205e-05 1.5185081402419645e-05 7.02814792363103e-05 0.596451 0.5759825000000001 0.6105784999999999 4.0556916999640076e-05 2.1200722118791677e-05 0.00012057860503934412
104 2208.0 0.602196 0.591848 0.63742 4.613523328816668e-05 1.607175698790677e-05 6.562013352599882e-05 0.600061 0.58606 0.611803 6.0787379427193745e-05 2.7570065438259427e-05 0.0001216726814873769
105 2210.0 0.612091 0.591848 0.63742 1.6041948491253845e-05 1.3322840487511222e-05 4.180165390010546e-05 0.600061 0.58606 0.611803 8.810644863120751e-05 4.343876913626775e-05 0.00013977525090698345
106 2212.0 0.608202 0.5923265 0.6377585 1.8600688140007967e-05 1.5320076476533906e-05 4.2063889594425495e-05 0.600061 0.585386 0.619813 5.725949287038612e-05 2.9948495213358078e-05 0.00012827264387970432
