	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2006	78	66
4	2008	78	66
5	2010	78	66
6	2012	79	66
7	2014	79	65
8	2016	79	65
9	2018	79	65
10	2020	79	65
11	2022	79	65
12	2024	79	64
13	2026	79	64
14	2028	81	64
15	2030	81	64
16	2032	81	64
17	2034	81	64
18	2036	81	63
19	2038	82	63
20	2040	82	63
21	2042	82	63
22	2044	82	63
23	2046	82	63
24	2048	83	63
25	2050	83	63
26	2052	83	63
27	2054	83	62
28	2056	83	62
29	2058	83	62
30	2060	84	62
31	2062	84	62
32	2064	84	62
33	2066	85	62
34	2068	85	62
35	2070	85	61
36	2072	85	61
37	2074	85	61
38	2076	85	61
39	2078	86	60
40	2080	86	60
41	2082	86	60
42	2084	86	60
43	2086	86	60
44	2088	86	60
45	2090	86	60
46	2092	86	60
47	2094	87	60
48	2096	87	59
49	2098	87	59
50	2100	87	59
51	2102	88	58
52	2104	88	58
53	2106	88	58
54	2108	89	58
55	2110	89	58
56	2112	89	58
57	2114	89	58
58	2116	91	57
59	2118	91	57
60	2120	91	57
61	2122	91	57
62	2124	91	57
63	2126	92	57
64	2128	92	57
65	2130	92	57
66	2132	93	56
67	2134	93	56
68	2136	93	56
69	2138	93	56
70	2140	94	55
71	2142	95	55
72	2144	96	55
73	2146	96	55
74	2148	96	54
75	2150	96	54
76	2152	97	54
77	2154	98	53
78	2156	98	53
79	2158	99	53
80	2160	100	53
81	2162	100	53
82	2164	101	52
83	2166	102	52
84	2168	103	52
85	2170	105	51
86	2172	106	51
87	2174	108	50
88	2176	110	49
89	2178	115	48
90	2180	101	53
91	2182	102	53
92	2184	102	52
93	2186	104	52
94	2188	104	51
95	2190	105	51
96	2192	106	51
97	2194	108	50
98	2196	109	50
99	2198	111	49
100	2200	112	48
101	2202	119	46
