max_pf 103 min_pf 38
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
66 0.561782 -0.0010249 -0.0508074 0.01 60 60 0 0 0
69 0.521721 -0.0011463 -0.0402164 0.01 60 60 0 0 0
111 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
117 0.612314 -0.000871777 -0.015468 0.01 60 60 0 0 0
155 0.579253 -0.000971962 -0.0338345 0.01 40 40 0 0 0
157 0.579253 -0.000971962 -0.0338345 0.01 40 40 0 0 0
165 0.538342 -0.00109593 -0.0169423 0.01 101 101 0 0 0
209 0.552151 -0.00105409 -0.0420799 0.01 40 40 0 0 0
210 0.583072 -0.000960389 -0.0671824 0.01 60 60 0 0 0
225 0.552829 -0.00105203 -0.0169423 0.01 101 101 0 0 0
236 0.54245 -0.00108349 -0.0514484 0.01 60 60 0 0 0
257 0.538342 -0.00109593 -0.0169423 0.01 101 101 0 0 0
286 0.537904 -0.00109726 -0.0169423 0.01 101 101 0 0 0
304 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
324 0.585235 -0.000953834 -0.036215 0.01 40 40 0 0 0
356 0.54245 -0.00108349 -0.0455316 0.01 60 60 0 0 0
380 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
396 0.538342 -0.00109593 -0.0169423 0.01 101 101 0 0 0
460 0.60909 -0.000881544 -0.0512981 0.01 60 60 0 0 0
470 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
547 0.571126 -0.000996588 -0.0420799 0.01 40 40 0 0 0
561 0.571126 -0.000996588 -0.0420799 0.01 40 40 0 0 0
575 0.579253 -0.000971962 -0.0338345 0.01 40 40 0 0 0
598 0.550847 -0.00105804 -0.0420799 0.01 40 40 0 0 0
600 0.571126 -0.000996588 -0.0420799 0.01 40 40 0 0 0
610 0.571126 -0.000996588 -0.0420799 0.01 40 40 0 0 0
618 0.579253 -0.000971962 -0.0420799 0.01 40 41 0 0 0
630 0.546518 -0.00107116 -0.00402591 0.01 101 101 0 0 0
665 0.579253 -0.000971962 -0.0338345 0.01 39 39 0 0 0
679 0.586656 -0.000949528 -0.0786624 0.01 60 60 0 0 0
686 0.585235 -0.000953834 -0.0420799 0.01 40 41 0 0 0
689 0.607229 -0.000887183 -0.0191592 0.01 60 58 0 0 0
719 0.602856 -0.000900435 -0.0111925 0.01 60 60 0 0 0
737 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
772 0.538342 -0.00109593 -0.0169423 0.01 101 101 0 0 0
786 0.579253 -0.000971962 -0.0392379 0.01 39 40 0 0 0
802 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
811 0.585235 -0.000953834 -0.036215 0.01 40 40 0 0 0
822 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
832 0.595003 -0.000924233 -0.0123529 0.01 60 60 0 0 0
863 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
890 0.538342 -0.00109593 -0.0169423 0.01 101 101 0 0 0
914 0.566868 -0.00100949 -0.00207595 0.01 60 60 0 0 0
917 0.587987 -0.000945494 -0.0338345 0.01 39 39 0 0 0
955 0.579253 -0.000971962 -0.0338345 0.01 40 40 0 0 0
960 0.568626 -0.00100416 -0.0338345 0.01 40 40 0 0 0
1050 0.542846 -0.00108229 -0.0514484 0.01 60 60 0 0 0
1059 0.538342 -0.00109593 -0.0169423 0.01 101 100 0 0 0
1063 0.539358 -0.00109285 -0.00207595 0.01 60 60 0 0 0
1071 0.571126 -0.000996588 -0.0420799 0.01 40 40 0 0 0
1106 0.587987 -0.000945494 -0.0338345 0.01 39 39 0 0 0
1121 0.553283 -0.00105066 -0.0514484 0.01 60 60 0 0 0
1137 0.55338 -0.00105036 -0.00207595 0.01 60 60 0 0 0
1170 0.538342 -0.00109593 -0.0169423 0.01 102 102 0 0 0
