max_pf 80 min_pf 45
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
9 0.603843 -0.000897445 -0.00138953 0.01 78 78 0 0 0
17 0.584499 -0.000956064 -0.0075609 0.01 60 60 0 0 0
18 0.506007 -0.00119392 -0.0155015 0.01 47 48 0.000931561 -0.00111514 0
29 0.510958 -0.00117892 -0.0155015 0.01 47 47 0 0 0
38 0.5596 -0.00103151 -0.107487 0.01 60 60 0 0 0
43 0.547969 -0.00106676 -0.104788 0.01 60 60 0 0 0
50 0.514818 -0.00116722 -0.0155015 0.01 47 47 0 0 0
74 0.570124 -0.000999625 -0.00929891 0.01 60 60 0 0 0
86 0.570509 -0.000998458 -0.1127 0.01 60 60 0 0 0
95 0.53693 -0.00110021 -0.00345253 0.01 60 60 0 0 0
105 0.56194 -0.00102442 -0.129197 0.01 60 60 0 0 0
108 0.510958 -0.00117892 -0.0155015 0.01 47 47 0 0 0
117 0.52637 -0.00113221 -0.0155015 0.01 47 47 0 0 0
124 0.5596 -0.00103151 -0.107487 0.01 60 60 0 0 0
126 0.510958 -0.00117892 -0.0155015 0.01 47 47 0 0 0
127 0.57742 -0.000977517 -0.00297362 0.01 60 59 0 0 0
141 0.576137 -0.000981404 -0.0075609 0.01 60 60 0 0 0
168 0.510958 -0.00117892 -0.0155015 0.01 45 45 0 0 0
176 0.635874 -0.000800382 -0.00359184 0.01 60 60 0 0 0
180 0.570919 -0.000997215 -0.0673504 0.01 60 59 0 0 0
187 0.603843 -0.000897445 -0.00138953 0.01 79 79 0 0 0
203 0.526919 -0.00113055 -0.0155015 0.01 46 46 0 0 0
208 0.514818 -0.00116722 -0.0155015 0.01 47 47 0 0 0
234 0.560676 -0.00102826 -0.0920367 0.01 60 61 0 0 0
240 0.603843 -0.000897445 -0.00138953 0.01 78 78 0 0 0
244 0.510958 -0.00117892 -0.0196071 0.01 47 47 0 0 0
253 0.510958 -0.00117892 -0.0155015 0.01 46 46 0 0 0
261 0.603843 -0.000897445 -0.00138953 0.01 80 80 0 0 0
272 0.510958 -0.00117892 -0.0155015 0.01 46 46 0 0 0
288 0.603843 -0.000897445 -0.00138953 0.01 78 78 0 0 0
291 0.49911 -0.00121482 -0.0155015 0.01 47 47 0 0 0
292 0.57142 -0.000995698 -0.00471598 0.01 60 60 0 0 0
305 0.514818 -0.00116722 -0.0155015 0.01 47 47 0 0 0
314 0.570509 -0.000998458 -0.0920367 0.01 60 60 0 0 0
320 0.570919 -0.000997215 -0.0920367 0.01 60 60 0 0 0
322 0.607344 -0.000886836 -0.0139611 0.01 60 60 0 0 0
326 0.570919 -0.000997215 -0.0920367 0.01 60 61 0 0 0
334 0.570919 -0.000997215 -0.0920367 0.01 60 60 0 0 0
343 0.510958 -0.00117892 -0.0155015 0.01 47 47 0 0 0
346 0.584499 -0.000956064 -0.0075609 0.01 60 60 0 0 0
364 0.564957 -0.00101528 -0.103643 0.01 60 60 0 0 0
