max_pf 82 min_pf 44
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
21 0.599529 -0.000910518 -0.0419553 0.01 80 80 0 0 0
48 0.541325 -0.0010869 -0.0660723 0.01 60 60 0 0 0
60 0.604663 -0.00089496 -0.0419553 0.01 80 80 0 0 0
65 0.578291 -0.000974876 -0.0826136 0.01 60 60 0 0 0
70 0.516219 -0.00116297 -0.0773218 0.01 60 60 0 0 0
133 0.612774 -0.00087038 -0.0419553 0.01 80 79 0 0 0
136 0.558369 -0.00103524 -0.0902831 0.01 60 60 0 0 0
138 0.60399 -0.000897001 -0.0573791 0.01 46 46 0 0 0
141 0.591261 -0.000935574 -0.0406382 0.01 80 80 0 0 0
145 0.579978 -0.000969764 -0.00825825 0.01 60 60 0 0 0
185 0.566621 -0.00101024 -0.085152 0.01 60 60 0 0 0
191 0.60399 -0.000897001 -0.0616274 0.01 46 46 0 0 0
195 0.60399 -0.000897001 -0.0573791 0.01 46 46 0 0 0
209 0.564731 -0.00101597 -0.0895839 0.01 60 60 -0.00181773 0 -0.0122621
216 0.60399 -0.000897001 -0.0532819 0.01 44 44 0 0 0
235 0.60399 -0.000897001 -0.0616274 0.01 46 46 0 0 0
245 0.599529 -0.000910518 -0.0419553 0.01 80 80 0 0 0
246 0.60399 -0.000897001 -0.0532819 0.01 46 46 0 0 0
247 0.579718 -0.000970551 -0.0632289 0.01 60 60 0.00200808 0 0.0140929
253 0.591261 -0.000935574 -0.0406382 0.01 81 80 0 0 0
258 0.599529 -0.000910518 -0.0419553 0.01 80 80 0 0 0
260 0.580184 -0.000969138 -0.0491475 0.01 46 46 0 0 0
288 0.612774 -0.00087038 -0.0419553 0.01 81 81 0 0 0
290 0.556191 -0.00104185 -0.0767747 0.01 60 60 0 0 0
299 0.577944 -0.000975929 -0.0773218 0.01 60 60 0 0 0
301 0.599529 -0.000910518 -0.0419553 0.01 81 80 0 0 0
314 0.599529 -0.000910518 -0.0419553 0.01 82 82 0 0 0
317 0.60399 -0.000897001 -0.0616274 0.01 46 46 0 0 0
319 0.60399 -0.000897001 -0.0532819 0.01 45 45 0 0 0
331 0.599694 -0.000910018 -0.0419553 0.01 81 81 0 0 0
343 0.601826 -0.000903558 -0.147338 0.01 60 60 0 0 0
353 0.599529 -0.000910518 -0.0419553 0.01 80 80 0 0 0
396 0.604663 -0.00089496 -0.0419553 0.01 81 80 0 0 0
412 0.599529 -0.000910518 -0.0419553 0.01 80 80 0 0 0
428 0.612774 -0.00087038 -0.0419553 0.01 81 81 0 0 0
434 0.60399 -0.000897001 -0.0616274 0.01 46 47 0 0 0
452 0.60399 -0.000897001 -0.0626594 0.01 45 46 0 0 0
478 0.599529 -0.000910518 -0.0419553 0.01 80 80 0 0 0
495 0.60399 -0.000897001 -0.0468346 0.01 46 46 0 0 0
498 0.604663 -0.00089496 -0.0419553 0.01 80 80 0 0 0
