max_pf 78 min_pf 48
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
16 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
20 0.637286 -0.000796104 -0.0552189 0.01 50 50 0 0 0
24 0.58958 -0.000940665 -0.0739455 0.01 60 60 0 0 0
26 0.596467 -0.000919798 -0.0380547 0.01 76 76 0 0 0
34 0.585691 -0.000952453 -0.0280426 0.01 76 75 0 0 0
43 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
45 0.570091 -0.000999724 -0.0380547 0.01 60 60 0 0 0
52 0.589859 -0.000939821 -0.0352314 0.01 76 76 0 0 0
62 0.573387 -0.000989737 -0.0380547 0.01 60 60 0 0 0
63 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
65 0.571744 -0.000994714 -0.0317539 0.01 77 77 0 0 0
71 0.570492 -0.00099851 -0.0323443 0.01 60 60 0 0 0
89 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
97 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
105 0.577205 -0.000978166 -0.105488 0.01 50 50 0 0 0
111 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
123 0.637286 -0.000796104 -0.0469969 0.01 49 50 0 0 0
125 0.614349 -0.00086561 -0.111772 0.01 50 50 0 0 0
139 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
181 0.643663 -0.000776779 -0.0903623 0.01 60 60 0 0 0
187 0.570091 -0.000999724 -0.0258714 0.01 60 60 0 0 0
191 0.637286 -0.000796104 -0.0469969 0.01 50 50 0 0 0
194 0.635584 -0.000801262 -0.0844696 0.01 49 50 0 0 0
208 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
217 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
226 0.563873 -0.00101857 -0.0723111 0.01 60 61 0 0 0
234 0.561498 -0.00102576 -0.0380547 0.01 76 76 0 0 0
250 0.637286 -0.000796104 -0.0469969 0.01 49 49 0 0 0
254 0.540873 -0.00108826 -0.0600137 0.01 60 60 0 0 0
258 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
272 0.589859 -0.000939821 -0.0335683 0.01 78 78 0 0 0
281 0.569562 -0.00100133 -0.00802935 0.01 60 60 0 0 0
286 0.573865 -0.000988287 -0.0443058 0.01 60 60 -0.0106488 0.0129427 0
287 0.635584 -0.000801262 -0.0844696 0.01 50 51 0 0 0
312 0.589859 -0.000939821 -0.0438882 0.01 76 76 -0.0147392 0 -0.00583342
322 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
334 0.563873 -0.00101857 -0.00802935 0.01 60 60 0 0 0
360 0.571744 -0.000994714 -0.0380547 0.01 77 77 0 0 0
362 0.560923 -0.00102751 -0.0377447 0.01 60 60 0 0 0
365 0.6043 -0.000896059 -0.0740039 0.01 50 50 0.00368382 -0.0062961 0
366 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
367 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
370 0.607076 -0.000887648 -0.0469969 0.01 60 60 0 0 0
374 0.563873 -0.00101857 -0.0380547 0.01 60 59 0 0 0
391 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
392 0.584481 -0.000956117 -0.0482177 0.01 60 60 0 0 0
396 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
411 0.583739 -0.000958366 -0.0380547 0.01 77 77 0.0045183 -0.00612003 0
413 0.573387 -0.000989737 -0.0380547 0.01 60 60 0 0 0
430 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
445 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
452 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
457 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
463 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
467 0.591207 -0.000935736 -0.0666955 0.01 60 61 0 0 0
469 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
474 0.588763 -0.000943142 -0.0380547 0.01 76 76 0.000818938 -0.00109589 0
486 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
495 0.613343 -0.000868659 -0.0740039 0.01 49 49 0 0 0
500 0.589859 -0.000939821 -0.0699408 0.01 77 76 0 0 0
515 0.635584 -0.000801262 -0.0935938 0.01 50 51 0 0 0
542 0.613343 -0.000868659 -0.0740039 0.01 49 49 0 0 0
546 0.551744 -0.00105532 -0.0380547 0.01 60 60 0 0 0
556 0.58851 -0.000943909 -0.0174259 0.01 60 60 0 0 0
558 0.585557 -0.000952857 -0.0517475 0.01 60 60 0 0 0
560 0.600686 -0.000907012 -0.0533347 0.01 50 50 0 0 0
566 0.582015 -0.000963592 -0.048705 0.01 77 77 0.00532135 -0.00784439 0
570 0.570091 -0.000999724 -0.016852 0.01 60 60 0 0 0
573 0.586469 -0.000950093 -0.0739455 0.01 60 60 0 0 0
584 0.614349 -0.00086561 -0.111772 0.01 50 50 0 0 0
585 0.628647 -0.000822283 -0.0469969 0.01 49 49 0.00447227 -0.00863916 0
591 0.582015 -0.000963592 -0.048705 0.01 77 77 0 0 0
594 0.576431 -0.000980513 -0.0901126 0.01 60 60 0 0 0
602 0.6043 -0.000896059 -0.0740039 0.01 50 50 0 0 0
603 0.566129 -0.00101173 -0.0384986 0.01 60 60 0 0 0
620 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
628 0.555156 -0.00104498 -0.016852 0.01 60 60 0 0 0
631 0.614349 -0.00086561 -0.0880315 0.01 49 49 0 0 0
641 0.637286 -0.000796104 -0.0469969 0.01 49 49 0 0 0
672 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
678 0.570091 -0.000999724 -0.0365873 0.01 60 60 0 0 0
696 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
701 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
712 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
713 0.589859 -0.000939821 -0.0380547 0.01 77 76 0 0 0
714 0.610596 -0.00087698 -0.0740039 0.01 49 49 0 0 0
715 0.589859 -0.000939821 -0.0380547 0.01 76 77 0 0 0
721 0.635584 -0.000801262 -0.0844696 0.01 50 50 0 0 0
725 0.597457 -0.000916796 -0.0380547 0.01 60 60 0 0 0
751 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
778 0.542961 -0.00108194 -0.028732 0.01 60 59 0 0 0
810 0.637286 -0.000796104 -0.0469969 0.01 50 50 0 0 0
817 0.635584 -0.000801262 -0.0844696 0.01 50 50 0 0 0
835 0.576431 -0.000980513 -0.0901126 0.01 60 60 0 0 0
841 0.573719 -0.00098873 -0.0517661 0.01 60 60 0 0 0
845 0.589859 -0.000939821 -0.0380547 0.01 77 76 0 0 0
850 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
861 0.585971 -0.000951603 -0.0380547 0.01 77 77 0.00286457 -0.00388819 0
875 0.586469 -0.000950093 -0.0739455 0.01 60 58 0 0 0
887 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
889 0.612505 -0.000871196 -0.0463135 0.01 60 60 0 0 0
893 0.58851 -0.000943909 -0.0469969 0.01 60 60 0 0 0
912 0.614349 -0.00086561 -0.111772 0.01 50 50 0 0 0
913 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
931 0.548459 -0.00106528 -0.0380547 0.01 60 60 0 0 0
940 0.577192 -0.000978207 -0.0391685 0.01 60 59 0 0 0
952 0.560923 -0.00102751 -0.0509682 0.01 60 60 0 0 0
953 0.566129 -0.00101173 -0.0380547 0.01 60 61 0 0 0
963 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
976 0.600686 -0.000907012 -0.0533347 0.01 50 50 0 0 0
977 0.597505 -0.000916653 -0.0380547 0.01 60 61 0 0 0
982 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
999 0.572278 -0.000993098 -0.0337274 0.01 76 76 0 0 0
1000 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
1005 0.614349 -0.00086561 -0.111772 0.01 50 50 0 0 0
1011 0.624149 -0.000835913 -0.0590471 0.01 60 60 0 0 0
1012 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
1023 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
1029 0.635584 -0.000801262 -0.0844696 0.01 49 51 0 0 0
1035 0.570091 -0.000999724 -0.0154169 0.01 60 60 0 0 0
1036 0.573719 -0.00098873 -0.0517661 0.01 60 60 0 0 0
1045 0.610596 -0.00087698 -0.0740039 0.01 50 50 0 0 0
1046 0.614349 -0.00086561 -0.111772 0.01 50 50 0 0 0
1055 0.614349 -0.00086561 -0.115393 0.01 50 51 0 0 0
1062 0.614349 -0.00086561 -0.111772 0.01 50 50 0 0 0
1071 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
1074 0.631104 -0.000814838 -0.0283275 0.01 76 76 0 0 0
1081 0.585691 -0.000952453 -0.0380547 0.01 76 75 0 0 0
1083 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
1087 0.589859 -0.000939821 -0.0380547 0.01 76 76 0 0 0
1090 0.585691 -0.000952453 -0.0380547 0.01 76 76 0 0 0
1091 0.589859 -0.000939821 -0.0380547 0.01 77 77 0 0 0
1104 0.635584 -0.000801262 -0.0844696 0.01 50 50 0 0 0
1105 0.584481 -0.000956117 -0.0482177 0.01 60 60 0 0 0
