max_pf 92 min_pf 40
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
4 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
6 0.597 -0.000918181 -0.00744072 0.01 90 90 0 0 0
7 0.57428 -0.000987029 -0.0250756 0.01 60 60 0 0 0
13 0.557837 -0.00103686 -0.0441284 0.01 42 42 0 0 0
16 0.537041 -0.00109988 -0.115719 0.01 60 59 0 0 0
19 0.597 -0.000918181 -0.00744072 0.01 90 90 0 0 0
27 0.556421 -0.00104115 -0.0441284 0.01 40 41 0 0 0
30 0.530092 -0.00112093 -0.0386641 0.01 60 60 0 0 0
56 0.556421 -0.00104115 -0.0441284 0.01 42 42 0 0 0
76 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
77 0.597 -0.000918181 -0.00744072 0.01 90 90 0 0 0
96 0.530092 -0.00112093 -0.0243775 0.01 60 60 0 0 0
102 0.490561 -0.00124073 -0.0439225 0.01 60 60 0 0 0
115 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
119 0.556421 -0.00104115 -0.0441284 0.01 42 42 0 0 0
129 0.556421 -0.00104115 -0.0441284 0.01 40 41 0 0 0
154 0.530092 -0.00112093 -0.0365028 0.01 60 59 0 0 0
170 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
172 0.538634 -0.00109505 -0.0828223 0.01 60 60 0 0 0
200 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
216 0.556421 -0.00104115 -0.0441284 0.01 42 42 0 0 0
307 0.539146 -0.0010935 -0.0828223 0.01 60 61 0 0 0
311 0.559063 -0.00103314 -0.0441284 0.01 42 42 0 0 0
327 0.537521 -0.00109842 -0.0612428 0.01 60 59 0 0 0
332 0.565906 -0.00101241 -0.00606606 0.01 90 90 0 0 0
334 0.530092 -0.00112093 -0.0365028 0.01 60 60 0 0 0
358 0.556421 -0.00104115 -0.0441284 0.01 42 43 0 0 0
375 0.556421 -0.00104115 -0.0441284 0.01 42 42 0 0 0
380 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
401 0.600424 -0.000907806 -0.0027785 0.01 91 91 0 0 0
426 0.597 -0.000918181 -0.00744072 0.01 90 90 0 0 0
452 0.5263 -0.00113242 -0.0309717 0.01 60 60 0 0 0
460 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
469 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
474 0.565906 -0.00101241 -0.00380648 0.01 90 90 0 0 0
482 0.541219 -0.00108722 -0.0731848 0.01 60 60 0 0 0
518 0.563548 -0.00101955 -0.0828223 0.01 60 63 0 0 0
528 0.518016 -0.00115753 -0.076858 0.01 60 60 0 0 0
597 0.556421 -0.00104115 -0.0441284 0.01 42 42 0 0 0
621 0.545004 -0.00107575 -0.0193005 0.01 60 60 0 0 0
626 0.556421 -0.00104115 -0.0441284 0.01 41 41 0 0 0
631 0.597 -0.000918181 -0.00744072 0.01 92 92 0 0 0
647 0.518016 -0.00115753 -0.076858 0.01 60 61 0 0 0
650 0.556421 -0.00104115 -0.0441284 0.01 42 42 0 0 0
