max_pf 94 min_pf 43
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
18 0.535799 -0.00110364 -0.0937911 0.01 60 60 0 0 0
48 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
114 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
127 0.60469 -0.00089488 -0.0833804 0.01 60 60 0 0 0
151 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
163 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
167 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
171 0.575173 -0.000984325 -0.0729716 0.01 60 60 0 0 0
174 0.556998 -0.0010394 -0.0795663 0.01 60 60 0 0 0
175 0.628448 -0.000822884 -0.00506906 0.01 92 91 0 0 0
181 0.548319 -0.0010657 -0.052609 0.01 44 44 0 0 0
201 0.539709 -0.00109179 -0.0937911 0.01 60 60 0 0 0
212 0.561127 -0.00102689 -0.0414126 0.01 44 44 0 0 0
258 0.582995 -0.00096062 -0.00506906 0.01 92 92 0 0 0
267 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
301 0.575173 -0.000984325 -0.0491966 0.01 60 60 0 0 0
307 0.526207 -0.0011327 -0.0724114 0.01 60 60 0 0 0
325 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
339 0.616216 -0.000859952 -0.00506906 0.01 93 93 0 0 0
341 0.575173 -0.000984325 -0.0774279 0.01 60 60 0 0 0
404 0.582995 -0.00096062 -0.00506906 0.01 92 91 0 0 0
440 0.55765 -0.00103742 -0.0644867 0.01 45 45 0 0 0
441 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
449 0.561127 -0.00102689 -0.0512388 0.01 44 44 0 0 0
465 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
479 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
486 0.540019 -0.00109085 -0.0841528 0.01 60 59 0 0 0
494 0.540019 -0.00109085 -0.0841528 0.01 60 60 0 0 0
506 0.525496 -0.00113486 -0.0954178 0.01 60 60 0 0 0
519 0.539756 -0.00109165 -0.0475559 0.01 60 58 0 0 0
520 0.636717 -0.000797827 -0.00506906 0.01 92 92 -0.00702149 0.00826883 0
529 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
547 0.55003 -0.00106052 -0.0879303 0.01 60 59 0 0 0
557 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
565 0.556998 -0.0010394 -0.0795663 0.01 60 60 0 0 0
581 0.548283 -0.00106581 -0.00506906 0.01 93 93 0 0 0
598 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
673 0.550115 -0.00106026 -0.0937071 0.01 60 61 0 0 0
681 0.525673 -0.00113432 -0.0841487 0.01 45 46 0 0 0
684 0.557837 -0.00103686 -0.0896104 0.01 60 60 0 0 0
688 0.561127 -0.00102689 -0.0512388 0.01 45 45 0 0 0
701 0.548008 -0.00106664 -0.102834 0.01 60 60 0 0 0
708 0.55765 -0.00103742 -0.066775 0.01 43 45 0 0 0
826 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
828 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
850 0.542651 -0.00108288 -0.066775 0.01 44 45 0 0 0
853 0.561972 -0.00102433 -0.00506906 0.01 92 92 0 0 0
854 0.55765 -0.00103742 -0.0644867 0.01 45 45 0 0 0
858 0.582995 -0.00096062 -0.00506906 0.01 92 92 0 0 0
862 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
876 0.55003 -0.00106052 -0.0883329 0.01 60 60 0 0 0
906 0.550115 -0.00106026 -0.0937071 0.01 60 60 0 0 0
934 0.582995 -0.00096062 -0.00506906 0.01 92 92 0 0 0
949 0.549484 -0.00106217 -0.0736718 0.01 60 60 0 0 0
966 0.561972 -0.00102433 -0.00506906 0.01 94 94 0 0 0
988 0.528401 -0.00112606 -0.0937911 0.01 60 60 0 0 0
996 0.616216 -0.000859952 -0.00506906 0.01 92 91 0 0 0
997 0.55765 -0.00103742 -0.0718245 0.01 45 46 0 0 0
1020 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1027 0.557837 -0.00103686 -0.0896104 0.01 60 60 0 0 0
1037 0.525021 -0.0011363 -0.0937911 0.01 60 60 0 0 0
1074 0.582995 -0.00096062 -0.00506906 0.01 93 91 0 0 0
1086 0.557837 -0.00103686 -0.0896104 0.01 60 60 0 0 0
1093 0.561972 -0.00102433 -0.0104894 0.01 92 92 0 0 0
1096 0.491109 -0.00123906 -0.0841487 0.01 45 46 0 0 0
1100 0.561369 -0.00102616 -0.0774279 0.01 60 60 0 0 0
1115 0.551386 -0.00105641 -0.052609 0.01 44 44 -0.00183405 0.00306696 0
1129 0.581164 -0.000966171 -0.00506906 0.01 93 92 0 0 0
1133 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1138 0.49443 -0.001229 -0.0841487 0.01 45 46 0 0 0
1151 0.524402 -0.00113818 -0.0841487 0.01 45 46 0 0 0
1157 0.539709 -0.00109179 -0.0937911 0.01 60 60 0 0 0
1163 0.561127 -0.00102689 -0.0512388 0.01 45 45 0 0 0
1174 0.526207 -0.0011327 -0.0724114 0.01 60 60 0.00201523 -0.00219399 0
1179 0.524402 -0.00113818 -0.0841487 0.01 44 46 0 0 0
1184 0.561127 -0.00102689 -0.0512388 0.01 44 44 0 0 0
1199 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1202 0.547264 -0.0010689 -0.0414126 0.01 45 44 0 0 0
1213 0.561127 -0.00102689 -0.0512388 0.01 45 45 0 0 0
1225 0.548283 -0.00106581 -0.00506906 0.01 93 93 0.0125121 -0.0136888 0
1253 0.561127 -0.00102689 -0.0512388 0.01 44 44 0 0 0
1261 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1266 0.561972 -0.00102433 -0.00506906 0.01 92 92 0 0 0
1273 0.561369 -0.00102616 -0.0774279 0.01 60 60 0 0 0
1281 0.524402 -0.00113818 -0.0796265 0.01 45 46 0 0 0
1284 0.551124 -0.0010572 -0.052609 0.01 45 45 0 0 0
1287 0.556625 -0.00104053 -0.0889741 0.01 60 60 0 0 0
1295 0.513042 -0.0011726 -0.0936723 0.01 60 60 0 0 0
1312 0.548283 -0.00106581 -0.00506906 0.01 92 92 0 0 0
1316 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1318 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1332 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1333 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1346 0.542598 -0.00108304 -0.0773087 0.01 60 60 0 0 0
1352 0.55765 -0.00103742 -0.066775 0.01 45 46 0 0 0
1375 0.528401 -0.00112606 -0.0937911 0.01 60 60 0 0 0
1388 0.549484 -0.00106217 -0.0639914 0.01 60 60 0 0 0
1389 0.561369 -0.00102616 -0.0774279 0.01 60 60 0 0 0
1393 0.536591 -0.00110124 -0.00506906 0.01 93 93 0.0108442 -0.0116922 0
1400 0.564275 -0.00101735 -0.0901969 0.01 60 61 0 0 0
1408 0.561806 -0.00102483 -0.0818816 0.01 60 61 0 0 0
1413 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1438 0.54227 -0.00108403 -0.052609 0.01 45 45 0.00557713 -0.00885451 0
1442 0.589099 -0.000942123 -0.0590764 0.01 60 61 0 0 0
1452 0.548319 -0.0010657 -0.052609 0.01 44 44 0 0 0
1483 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1527 0.557224 -0.00103872 -0.109224 0.01 60 60 0 0 0
1530 0.55003 -0.00106052 -0.0873439 0.01 60 60 0 0 0
1535 0.628448 -0.000822884 -0.00506906 0.01 92 92 0 0 0
1538 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1550 0.561972 -0.00102433 -0.00506906 0.01 94 94 0 0 0
1600 0.561972 -0.00102433 -0.00506906 0.01 92 92 0 0 0
1626 0.545168 -0.00107525 -0.0937911 0.01 60 60 0 0 0
1667 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1669 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1677 0.561127 -0.00102689 -0.0414126 0.01 44 44 0 0 0
1679 0.499501 -0.00121363 -0.0954178 0.01 60 60 0 0 0
1686 0.542651 -0.00108288 -0.066775 0.01 44 45 0 0 0
1697 0.561972 -0.00102433 -0.00506906 0.01 94 94 0 0 0
1717 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1721 0.551021 -0.00105751 -0.0475559 0.01 60 60 0 0 0
1743 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1747 0.543674 -0.00107978 -0.0774279 0.01 60 60 0 0 0
1776 0.548008 -0.00106664 -0.109522 0.01 60 60 0 0 0
1816 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1822 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1828 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1843 0.539709 -0.00109179 -0.0937911 0.01 60 60 0 0 0
1877 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1895 0.578944 -0.000972897 -0.0898222 0.01 60 60 0 0 0
1904 0.628448 -0.000822884 -0.00506906 0.01 92 92 0 0 0
1907 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
1916 0.561127 -0.00102689 -0.0512388 0.01 45 45 0 0 0
1926 0.561127 -0.00102689 -0.0403606 0.01 44 44 0 0 0
1975 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
1985 0.539178 -0.0010934 -0.0774279 0.01 60 60 0 0 0
1996 0.538005 -0.00109695 -0.0939586 0.01 60 60 0 0 0
1999 0.55858 -0.00103461 -0.00506906 0.01 92 92 0.0264195 -0.0289448 0
2003 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2036 0.55765 -0.00103742 -0.0644867 0.01 45 45 0 0 0
2044 0.561972 -0.00102433 -0.00506906 0.01 94 94 0 0 0
2055 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
2102 0.582995 -0.00096062 -0.00506906 0.01 92 92 0 0 0
2117 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2125 0.55003 -0.00106052 -0.0879303 0.01 60 60 0 0 0
2126 0.548319 -0.0010657 -0.052609 0.01 44 44 0 0 0
2168 0.548008 -0.00106664 -0.109151 0.01 60 59 0 0 0
2170 0.556625 -0.00104053 -0.0889741 0.01 60 60 0 0 0
2175 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2209 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2213 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
2216 0.561972 -0.00102433 -0.00506906 0.01 94 94 0 0 0
2235 0.551124 -0.0010572 -0.0479243 0.01 45 45 0 0 0
2242 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2274 0.575173 -0.000984325 -0.0774279 0.01 60 60 0 0 0
2312 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
2315 0.545168 -0.00107525 -0.0937911 0.01 60 60 0 0 0
2332 0.559371 -0.00103221 -0.0684468 0.01 60 60 0 0 0
2351 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2355 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
2389 0.578173 -0.000975233 -0.0693909 0.01 60 60 0 0 0
2420 0.636221 -0.00079933 -0.00506906 0.01 92 92 0 0 0
2494 0.561127 -0.00102689 -0.0512388 0.01 45 45 0 0 0
2507 0.561972 -0.00102433 -0.0104894 0.01 92 92 0 0 0
2530 0.561972 -0.00102433 -0.00506906 0.01 92 92 0 0 0
2539 0.561972 -0.00102433 -0.00506906 0.01 92 92 0 0 0
2554 0.55765 -0.00103742 -0.066775 0.01 44 45 0 0 0
2558 0.628448 -0.000822884 -0.00506906 0.01 92 92 0 0 0
2561 0.544674 -0.00107675 -0.0884533 0.01 60 60 0 0 0
2577 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
2627 0.561972 -0.00102433 -0.00506906 0.01 93 94 0 0 0
2634 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2640 0.548319 -0.0010657 -0.052609 0.01 44 44 0 0 0
2647 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2678 0.557837 -0.00103686 -0.0896104 0.01 60 60 0 0 0
2701 0.545741 -0.00107351 -0.00506906 0.01 92 92 0.0151648 -0.0162312 0
2715 0.519751 -0.00115227 -0.0937911 0.01 60 59 0 0 0
2732 0.561972 -0.00102433 -0.00506906 0.01 93 93 0 0 0
2738 0.55003 -0.00106052 -0.0879303 0.01 60 60 0 0 0
2739 0.582995 -0.00096062 -0.00506906 0.01 92 92 0 0 0
2767 0.528401 -0.00112606 -0.0937911 0.01 60 60 0 0 0
2769 0.582995 -0.00096062 -0.00506906 0.01 92 92 0 0 0
2792 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
2812 0.557837 -0.00103686 -0.0896104 0.01 60 59 0 0 0
2825 0.628448 -0.000822884 -0.00506906 0.01 92 92 0 0 0
2843 0.548008 -0.00106664 -0.102834 0.01 60 60 0 0 0
2847 0.544674 -0.00107675 -0.0884533 0.01 60 60 0 0 0
2886 0.539709 -0.00109179 -0.0937911 0.01 60 60 0 0 0
2916 0.55003 -0.00106052 -0.0937911 0.01 60 60 0 0 0
2918 0.566851 -0.00100954 -0.0845285 0.01 60 60 -0.00173575 0 -0.0117573
2936 0.55765 -0.00103742 -0.066775 0.01 45 45 0 0 0
