max_pf 89 min_pf 41
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
0 0.487734 -0.00124929 -0.0694292 0.01 89 89 0 0 0
2 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
8 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
17 0.5223 -0.00114454 -0.0629846 0.01 60 60 0 0 0
18 0.484647 -0.00125865 -0.0587368 0.01 43 43 0 0 0
47 0.49416 -0.00122982 -0.0830524 0.01 60 60 0 0 0
48 0.499766 -0.00121283 -0.078399 0.01 60 60 0 0 0
51 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
77 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
83 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
86 0.484647 -0.00125865 -0.0587368 0.01 42 42 0 0 0
97 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
101 0.495824 -0.00122478 -0.0587368 0.01 42 42 0 0 0
102 0.468972 -0.00130615 -0.0587368 0.01 42 44 0 0 0
110 0.523847 -0.00113986 -0.0548046 0.01 43 43 0 0 0
124 0.523981 -0.00113945 -0.0694292 0.01 87 87 0 0 0
132 0.520948 -0.00114864 -0.0481491 0.01 60 60 0 0 0
145 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
180 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
193 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
214 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
233 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
235 0.524542 -0.00113775 -0.0597993 0.01 60 60 0 0 0
244 0.4977 -0.00121909 -0.0726458 0.01 60 60 0 0 0
257 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
269 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
287 0.523981 -0.00113945 -0.0694292 0.01 87 87 0 0 0
289 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
316 0.470999 -0.0013 -0.0344568 0.01 41 41 0 0 0
325 0.462697 -0.00132516 -0.0587368 0.01 42 42 0 0 0
336 0.5223 -0.00114454 -0.0629846 0.01 60 60 0 0 0
340 0.462622 -0.00132539 -0.0587368 0.01 43 43 0 0 0
354 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
360 0.513053 -0.00117257 -0.0694292 0.01 88 88 0 0 0
363 0.498487 -0.00121671 -0.122347 0.01 60 60 0 0 0
364 0.484647 -0.00125865 -0.0587368 0.01 42 42 0 0 0
390 0.523847 -0.00113986 -0.0633446 0.01 43 44 0 0 0
417 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
426 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
433 0.509096 -0.00118456 -0.0572572 0.01 60 60 0 0 0
440 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
449 0.523847 -0.00113986 -0.0529232 0.01 43 43 0 0 0
467 0.512236 -0.00117504 -0.0694292 0.01 88 88 0 0 0
472 0.523981 -0.00113945 -0.0694292 0.01 89 88 0 0 0
474 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
495 0.483538 -0.00126201 -0.0587368 0.01 41 42 0 0 0
498 0.49416 -0.00122982 -0.0766582 0.01 60 60 0.0011858 0 0.00639413
524 0.523387 -0.00114125 -0.0629824 0.01 43 44 0 0 0
535 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
556 0.523981 -0.00113945 -0.0694292 0.01 87 88 0 0 0
563 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
580 0.523981 -0.00113945 -0.0694292 0.01 87 87 0 0 0
590 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
592 0.470999 -0.0013 -0.0587368 0.01 43 43 0 0 0
599 0.523847 -0.00113986 -0.0376245 0.01 43 43 0.00469251 0 0.0152987
600 0.468122 -0.00130872 -0.0587368 0.01 43 43 0 0 0
621 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
631 0.495142 -0.00122684 -0.078399 0.01 60 60 0 0 0
655 0.476891 -0.00128215 -0.0535238 0.01 60 60 0 0 0
670 0.523981 -0.00113945 -0.0694292 0.01 87 87 0 0 0
693 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
702 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
709 0.476891 -0.00128215 -0.0535238 0.01 60 60 0 0 0
716 0.523847 -0.00113986 -0.0503278 0.01 43 43 0 0 0
732 0.479664 -0.00127375 -0.0830524 0.01 60 60 0 0 0
759 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
760 0.505477 -0.00119553 -0.0658524 0.01 87 87 0 0 0
769 0.483538 -0.00126201 -0.053066 0.01 42 42 0.00227965 0 0.00567082
770 0.487539 -0.00124988 -0.0694292 0.01 60 60 0 0 0
801 0.523981 -0.00113945 -0.0694292 0.01 87 87 0 0 0
887 0.489233 -0.00124475 -0.0683082 0.01 60 60 0 0 0
889 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
896 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
927 0.490529 -0.00124082 -0.0830524 0.01 60 60 0 0 0
929 0.470999 -0.0013 -0.0433759 0.01 42 43 0.00582978 0 0.0153609
932 0.483538 -0.00126201 -0.0445765 0.01 43 43 0 0 0
936 0.470999 -0.0013 -0.0587368 0.01 43 42 0 0 0
978 0.483538 -0.00126201 -0.0587368 0.01 41 42 0 0 0
991 0.49416 -0.00122982 -0.0830524 0.01 60 60 0 0 0
992 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
995 0.500088 -0.00121185 -0.0511994 0.01 43 43 0 0 0
1025 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
1029 0.470999 -0.0013 -0.0587368 0.01 42 42 0 0 0
1055 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
1056 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1081 0.470999 -0.0013 -0.0587368 0.01 42 42 0 0 0
1088 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
1107 0.523981 -0.00113945 -0.0787082 0.01 88 88 0 0 0
1119 0.549751 -0.00106136 -0.0614322 0.01 60 60 0 0 0
1133 0.498487 -0.00121671 -0.101406 0.01 60 60 0 0 0
1152 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
1153 0.5223 -0.00114454 -0.0629846 0.01 60 60 0 0 0
1156 0.470999 -0.0013 -0.0587368 0.01 42 42 0 0 0
1157 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1172 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
1188 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1191 0.495142 -0.00122684 -0.078399 0.01 60 60 0 0 0
1194 0.505477 -0.00119553 -0.0658524 0.01 87 87 0 0 0
1216 0.550429 -0.00105931 -0.0548447 0.01 43 43 0 0 0
1218 0.483538 -0.00126201 -0.0587368 0.01 43 43 0 0 0
1235 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1243 0.454662 -0.00134951 -0.0587368 0.01 42 42 0.00644939 -0.00803474 0
1268 0.524542 -0.00113775 -0.0597993 0.01 60 61 0 0 0
1296 0.495142 -0.00122684 -0.078399 0.01 60 60 0 0 0
1309 0.524451 -0.00113803 -0.0311373 0.01 60 60 0 0 0
1322 0.470999 -0.0013 -0.0587368 0.01 41 41 0 0 0
1349 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1366 0.49182 -0.00123691 -0.0587368 0.01 43 43 0 0 0
1389 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1408 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1413 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
1415 0.483538 -0.00126201 -0.0587368 0.01 42 42 0 0 0
