max_pf 66 min_pf 53
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
1 0.590486 -0.00093792 -0.0688982 0.01 65 65 0 0 0
2 0.609365 -0.000880713 -0.059326 0.01 64 64 0 0 0
3 0.590486 -0.00093792 -0.0654558 0.01 55 55 0 0 0
6 0.59078 -0.000937031 -0.0632808 0.01 65 65 0 0 0
7 0.573932 -0.000988085 -0.0583476 0.01 64 63 0 0 0
9 0.584915 -0.000954804 -0.0508373 0.01 66 66 0 0 0
12 0.612697 -0.000870616 -0.061314 0.01 66 66 0 0 0
13 0.590486 -0.00093792 -0.0862249 0.01 55 55 0 0 0
14 0.608758 -0.000882551 -0.0740333 0.01 60 60 0 0 0
24 0.584915 -0.000954804 -0.0508373 0.01 66 66 0 0 0
25 0.590486 -0.00093792 -0.072643 0.01 55 55 0 0 0
27 0.602289 -0.000902154 -0.0654834 0.01 60 60 0 0 0
28 0.594997 -0.000924251 -0.0700799 0.01 64 64 0 0 0
29 0.652657 -0.000749525 -0.0341816 0.01 66 66 0 0 0
33 0.574145 -0.000987438 -0.0922375 0.01 65 64 0 0 0
39 0.62214 -0.000842001 -0.0751827 0.01 64 64 0 0 0
40 0.625534 -0.000831715 -0.0363825 0.01 65 65 0 0 0
41 0.630138 -0.000817764 -0.0261102 0.01 65 65 0 0 0
42 0.590486 -0.00093792 -0.0694826 0.01 55 55 0 0 0
49 0.59078 -0.000937031 -0.0682385 0.01 65 65 0 0 0
50 0.59078 -0.000937031 -0.0632808 0.01 64 64 0 0 0
54 0.573932 -0.000988085 -0.0654834 0.01 60 60 0 0 0
56 0.591781 -0.000933998 -0.0675812 0.01 65 65 0 0 0
57 0.590486 -0.00093792 -0.0447311 0.01 60 58 0 0 0
58 0.584915 -0.000954804 -0.0508373 0.01 64 64 0 0 0
60 0.576211 -0.000981179 -0.0654558 0.01 55 55 0 0 0
69 0.580659 -0.0009677 -0.0567149 0.01 65 65 0 0 0
73 0.573932 -0.000988085 -0.0583476 0.01 66 65 0 0 0
74 0.581427 -0.000965372 -0.0439146 0.01 65 65 0 0 0
76 0.602423 -0.000901748 -0.0515084 0.01 55 56 -0.00875522 0.0123515 0
78 0.590486 -0.00093792 -0.0834606 0.01 55 55 0 0 0
80 0.584915 -0.000954804 -0.0526836 0.01 65 66 0 0 0
81 0.584915 -0.000954804 -0.0508373 0.01 64 64 0 0 0
82 0.591781 -0.000933998 -0.0730667 0.01 66 66 0 0 0
84 0.590486 -0.00093792 -0.0707934 0.01 65 65 0 0 0
90 0.591781 -0.000933998 -0.0675812 0.01 64 65 0 0 0
93 0.608758 -0.000882551 -0.0740333 0.01 60 60 0 0 0
95 0.615016 -0.000863587 -0.0654834 0.01 55 55 0 0 0
98 0.619949 -0.000848641 -0.0276525 0.01 60 60 0 0 0
101 0.59078 -0.000937031 -0.0632808 0.01 64 64 0 0 0
103 0.621916 -0.00084268 -0.0310883 0.01 55 55 0 0 0
104 0.584915 -0.000954804 -0.0508373 0.01 65 65 0 0 0
105 0.590072 -0.000939177 -0.0654558 0.01 55 55 0 0 0
111 0.620781 -0.000846117 -0.0692453 0.01 54 55 0 0 0
112 0.597791 -0.000915785 -0.0550694 0.01 54 54 0 0 0
116 0.576301 -0.000980905 -0.0717938 0.01 60 60 0 0 0
118 0.602259 -0.000902245 -0.0488944 0.01 64 65 0 0 0
119 0.56925 -0.00100227 -0.0535322 0.01 54 54 0 0 0
120 0.598021 -0.000915088 -0.0180693 0.01 64 64 0 0 0
123 0.584915 -0.000954804 -0.0508373 0.01 66 66 0 0 0
124 0.593276 -0.000929466 -0.0767006 0.01 64 64 0 0 0
126 0.590486 -0.00093792 -0.0654558 0.01 55 55 0 0 0
129 0.590486 -0.00093792 -0.0684503 0.01 54 54 0 0 0
136 0.576301 -0.000980905 -0.0654834 0.01 64 64 0 0 0
137 0.588499 -0.000943943 -0.0625465 0.01 60 60 0 0 0
