max_pf 93 min_pf 35
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
6 0.477299 -0.00128091 -0.0460416 0.01 37 39 0 0 0
20 0.514882 -0.00116702 -0.0413955 0.01 60 60 0 0 0
45 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
75 0.490054 -0.00124226 -0.0531141 0.01 60 60 0 0 0
111 0.558198 -0.00103576 -0.0230559 0.01 91 91 0 0 0
130 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
139 0.536699 -0.00110091 -0.0928478 0.01 60 60 0 0 0
186 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
196 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
225 0.539824 -0.00109144 -0.107318 0.01 60 60 0 0 0
241 0.477299 -0.00128091 -0.040493 0.01 37 37 0 0 0
257 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
279 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
280 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
284 0.477299 -0.00128091 -0.0460416 0.01 37 38 0 0 0
310 0.498676 -0.00121613 -0.0928478 0.01 60 60 0 0 0
314 0.490054 -0.00124226 -0.0255921 0.01 60 60 0 0 0
316 0.514882 -0.00116702 -0.0413955 0.01 60 60 0 0 0
327 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
379 0.533628 -0.00111022 -0.114176 0.01 60 60 0 0 0
392 0.59862 -0.000913272 -0.0365998 0.01 60 60 0 0 0
393 0.477299 -0.00128091 -0.040493 0.01 37 37 0 0 0
401 0.468473 -0.00130766 -0.040493 0.01 37 37 0 0 0
437 0.513189 -0.00117215 -0.0859359 0.01 60 60 0 0 0
488 0.468473 -0.00130766 -0.0311131 0.01 36 36 0 0 0
508 0.567138 -0.00100867 -0.00994044 0.01 91 91 0 0 0
518 0.538454 -0.00109559 -0.105895 0.01 60 61 0 0 0
527 0.468473 -0.00130766 -0.040493 0.01 35 35 0 0 0
543 0.513189 -0.00117215 -0.0752628 0.01 60 60 0 0 0
557 0.490054 -0.00124226 -0.0531141 0.01 60 60 0 0 0
589 0.477299 -0.00128091 -0.040493 0.01 36 37 0 0 0
597 0.543982 -0.00107884 -0.07674 0.01 60 60 0 0 0
613 0.567138 -0.00100867 -0.0247316 0.01 92 91 0 0 0
621 0.543982 -0.00107884 -0.07674 0.01 60 60 0 0 0
624 0.543982 -0.00107884 -0.07674 0.01 60 60 0 0 0
625 0.529068 -0.00112404 -0.0161311 0.01 60 60 0 0 0
630 0.511621 -0.00117691 -0.0719027 0.01 60 60 0 0 0
652 0.536699 -0.00110091 -0.0928478 0.01 60 59 0 0 0
653 0.461372 -0.00132917 -0.0481104 0.01 60 60 0 0 0
665 0.464588 -0.00131943 -0.040493 0.01 36 37 0.00834091 -0.0127108 0
675 0.477299 -0.00128091 -0.040493 0.01 37 37 0 0 0
746 0.548926 -0.00106386 -0.0247316 0.01 93 93 0 0 0
750 0.476246 -0.0012841 -0.0431588 0.01 60 60 0 0 0
766 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
773 0.477299 -0.00128091 -0.040493 0.01 37 37 0 0 0
784 0.477299 -0.00128091 -0.040493 0.01 37 38 0 0 0
801 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
821 0.495886 -0.00122459 -0.0658656 0.01 60 60 -0.00840896 0.0058316 -0.0127515
831 0.471523 -0.00129841 -0.0421766 0.01 60 59 0 0 0
862 0.468473 -0.00130766 -0.040493 0.01 35 35 0 0 0
876 0.567138 -0.00100867 -0.0270634 0.01 92 92 0 0 0
939 0.461372 -0.00132917 -0.0406542 0.01 60 60 0 0 0
942 0.461372 -0.00132917 -0.0406542 0.01 60 59 0 0 0
951 0.466028 -0.00131507 -0.0460416 0.01 37 38 0 0 0
965 0.468473 -0.00130766 -0.040493 0.01 35 35 0 0 0
987 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
1009 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
1014 0.502174 -0.00120553 -0.0576865 0.01 60 60 0 0 0
1025 0.477299 -0.00128091 -0.040493 0.01 36 37 0 0 0
1029 0.553824 -0.00104902 -0.0247316 0.01 92 92 0.00808802 -0.0133134 0
1048 0.55729 -0.00103851 -0.0247316 0.01 93 93 0 0 0
1064 0.576932 -0.000978993 -0.0247316 0.01 91 91 0 0 0
1077 0.55729 -0.00103851 -0.0247316 0.01 93 93 0 0 0
1080 0.477299 -0.00128091 -0.040493 0.01 36 36 0 0 0
1085 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
1097 0.510628 -0.00117992 -0.0859273 0.01 60 60 0 0 0
1107 0.464744 -0.00131896 -0.0397767 0.01 37 37 -0.00355618 0.00518456 0
1179 0.499239 -0.00121443 -0.0911989 0.01 60 60 0 0 0
1182 0.498506 -0.00121665 -0.0521626 0.01 60 59 0 0 0
1219 0.510891 -0.00117912 -0.0965456 0.01 60 60 0 0 0
1241 0.471702 -0.00129787 -0.041642 0.01 60 60 0 0 0
1288 0.543982 -0.00107884 -0.0928478 0.01 60 60 0 0 0
1292 0.468473 -0.00130766 -0.040493 0.01 36 36 0 0 0
1303 0.511552 -0.00117712 -0.123642 0.01 60 60 0 0 0
1329 0.538457 -0.00109558 -0.0697668 0.01 60 60 0 0 0
1331 0.545158 -0.00107528 -0.0247316 0.01 93 93 0 0 0
1336 0.513189 -0.00117215 -0.0421499 0.01 60 61 0.00417048 0 0.0168891
1352 0.514882 -0.00116702 -0.0977003 0.01 60 60 0 0 0
1357 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
1408 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
1438 0.567138 -0.00100867 -0.0206646 0.01 91 90 0 0 0
1443 0.477299 -0.00128091 -0.0323372 0.01 37 37 0.00552274 0 0.00815584
1451 0.513189 -0.00117215 -0.059039 0.01 60 60 0 0 0
1453 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
1459 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
1469 0.503861 -0.00120042 -0.0928478 0.01 60 60 0 0 0
1522 0.52356 -0.00114073 -0.0958542 0.01 60 61 0 0 0
1538 0.567138 -0.00100867 -0.00592047 0.01 91 91 0 0 0
1543 0.468473 -0.00130766 -0.040493 0.01 35 35 0 0 0
1583 0.468473 -0.00130766 -0.040493 0.01 35 35 0 0 0
1624 0.567138 -0.00100867 -0.0247316 0.01 92 92 0 0 0
1629 0.518923 -0.00115478 -0.112494 0.01 60 60 0 0 0
1634 0.567138 -0.00100867 -0.0247316 0.01 91 91 0 0 0
