max_pf 74 min_pf 48
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
12 0.597477 -0.000916735 -0.037649 0.01 60 62 0 0 0
13 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
14 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
16 0.594451 -0.000925907 -0.0370709 0.01 50 50 0 0 0
39 0.639485 -0.000789438 -0.00746846 0.01 60 60 0 0 0
62 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
105 0.608671 -0.000882817 -0.00789159 0.01 73 73 0 0 0
127 0.604946 -0.000894102 -0.0161348 0.01 60 60 0 0 0
132 0.58261 -0.000961788 -0.0738143 0.01 60 60 0 0 0
143 0.566177 -0.00101158 -0.0735569 0.01 60 60 0 0 0
145 0.590778 -0.000937035 -0.0879826 0.01 60 60 0 0 0
159 0.604946 -0.000894102 -0.0220349 0.01 60 60 0 0 0
174 0.622895 -0.000839712 -0.037649 0.01 60 60 0 0 0
183 0.585562 -0.000952842 -0.0879826 0.01 60 60 0 0 0
188 0.627871 -0.000824632 -0.0159712 0.01 60 60 0 0 0
219 0.570588 -0.000998219 -0.0738143 0.01 60 60 0 0 0
245 0.561618 -0.0010254 -0.0690598 0.01 60 60 0 0 0
248 0.594583 -0.000925505 -0.00789159 0.01 60 63 0 0 0
259 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
262 0.588698 -0.000943339 -0.00789159 0.01 72 72 0 0 0
290 0.653343 -0.000747445 -0.0306971 0.01 60 60 0 0 0
310 0.635668 -0.000801005 -0.033287 0.01 60 59 0 0 0
326 0.550277 -0.00105977 -0.0636542 0.01 60 59 0 0 0
329 0.606194 -0.000890322 -0.0216577 0.01 60 59 0 0 0
339 0.574613 -0.000986022 -0.0787814 0.01 60 60 0 0 0
348 0.590778 -0.000937035 -0.0879826 0.01 60 60 0 0 0
349 0.604946 -0.000894102 -0.0220349 0.01 60 60 0 0 0
353 0.58261 -0.000961788 -0.0765191 0.01 60 60 0 0 0
368 0.584329 -0.000956578 -0.00789159 0.01 60 60 0 0 0
382 0.654454 -0.000744078 -0.0539457 0.01 60 60 0 0 0
385 0.639485 -0.000789438 -0.0324373 0.01 60 60 0 0 0
400 0.608671 -0.000882817 -0.00789159 0.01 73 73 0 0 0
403 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
414 0.594451 -0.000925907 -0.0370709 0.01 48 48 0 0 0
417 0.646828 -0.000767188 -0.0551163 0.01 60 60 0 0 0
422 0.594451 -0.000925907 -0.0306976 0.01 50 50 0 0 0
439 0.56329 -0.00102033 -0.0613335 0.01 60 60 0 0 0
447 0.570093 -0.000999718 -0.074625 0.01 60 58 -0.000272498 0 -0.00438729
467 0.594451 -0.000925907 -0.0370709 0.01 50 50 0 0 0
473 0.58261 -0.000961788 -0.0898357 0.01 60 60 0 0 0
479 0.58261 -0.000961788 -0.0879826 0.01 60 61 0 0 0
488 0.594451 -0.000925907 -0.0445026 0.01 50 50 -0.000317588 0 -0.00743171
492 0.592864 -0.000930715 -0.0161348 0.01 60 60 0 0 0
506 0.612897 -0.000870009 -0.0638134 0.01 60 60 0 0 0
511 0.58261 -0.000961788 -0.029939 0.01 60 60 0 0 0
519 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
520 0.584329 -0.000956578 -0.0164428 0.01 60 60 0 0 0
522 0.594451 -0.000925907 -0.0370709 0.01 50 50 0 0 0
530 0.632863 -0.000809507 -0.0209732 0.01 60 60 0 0 0
558 0.622654 -0.000840442 -0.0548841 0.01 60 61 0 0 0
561 0.608671 -0.000882817 -0.00789159 0.01 72 72 0 0 0
570 0.623199 -0.000838791 -0.0638134 0.01 60 61 0 0 0
572 0.570588 -0.000998219 -0.0738143 0.01 60 60 0 0 0
584 0.594451 -0.000925907 -0.0370709 0.01 50 51 0 0 0
587 0.574376 -0.000986738 -0.0735569 0.01 60 59 0 0 0
