max_pf 108 min_pf 39
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
32 0.540525 -0.00108932 -0.0342611 0.01 60 60 0 0 0
44 0.52797 -0.00112736 -0.0452981 0.01 60 60 0 0 0
45 0.5538 -0.00104909 -0.0446862 0.01 41 41 0 0 0
50 0.560347 -0.00102925 -0.0356693 0.01 41 41 0 0 0
56 0.54571 -0.00107361 -0.0499659 0.01 60 60 0 0 0
72 0.559626 -0.00103144 -0.0483252 0.01 60 60 0 0 0
103 0.539789 -0.00109155 -0.0136517 0.01 106 106 0 0 0
108 0.551145 -0.00105714 -0.0446862 0.01 40 40 0 0 0
134 0.539789 -0.00109155 -0.0136517 0.01 108 108 0 0 0
212 0.551145 -0.00105714 -0.0393837 0.01 41 41 0 0 0
221 0.539789 -0.00109155 -0.0136517 0.01 106 106 0 0 0
233 0.554564 -0.00104678 -0.0616582 0.01 60 61 0 0 0
250 0.552319 -0.00105358 -0.0616582 0.01 60 60 0 0 0
265 0.539789 -0.00109155 -0.0136517 0.01 106 106 0 0 0
296 0.539789 -0.00109155 -0.0136517 0.01 107 107 0 0 0
323 0.559626 -0.00103144 -0.0483252 0.01 60 60 0 0 0
367 0.537037 -0.00109989 -0.0616582 0.01 60 60 0 0 0
463 0.551145 -0.00105714 -0.0446862 0.01 41 42 0 0 0
534 0.530912 -0.00111845 -0.0361135 0.01 60 60 0 0 0
581 0.539789 -0.00109155 -0.0136517 0.01 108 107 0 0 0
631 0.516069 -0.00116343 -0.0598431 0.01 60 60 0 0 0
649 0.518831 -0.00115506 -0.0712051 0.01 60 60 0 0 0
683 0.560347 -0.00102925 -0.0356693 0.01 40 41 0 0 0
764 0.53419 -0.00110852 -0.090154 0.01 60 60 0 0 0
787 0.562545 -0.00102259 -0.0483252 0.01 60 61 -0.00246164 0.00291961 0
814 0.539789 -0.00109155 -0.0136517 0.01 106 106 0 0 0
815 0.551145 -0.00105714 -0.0446862 0.01 41 41 0 0 0
827 0.551145 -0.00105714 -0.0446862 0.01 41 42 0 0 0
840 0.551145 -0.00105714 -0.0446862 0.01 41 41 0 0 0
849 0.582221 -0.000962968 -0.103645 0.01 60 60 0 0 0
875 0.552856 -0.00105195 -0.0616582 0.01 60 60 0 0 0
885 0.54571 -0.00107361 -0.0698358 0.01 60 61 0 0 0
914 0.539789 -0.00109155 -0.0136517 0.01 107 107 0 0 0
960 0.539789 -0.00109155 -0.0136517 0.01 106 106 0 0 0
1011 0.559626 -0.00103144 -0.0616582 0.01 60 60 0 0 0
1026 0.551912 -0.00105481 -0.0467656 0.01 60 60 0 0 0
1056 0.551145 -0.00105714 -0.0446862 0.01 41 42 0 0 0
1067 0.559626 -0.00103144 -0.0483252 0.01 60 60 0 0 0
1097 0.540525 -0.00108932 -0.0342611 0.01 60 60 0 0 0
1107 0.539789 -0.00109155 -0.0136517 0.01 107 106 0 0 0
1118 0.5538 -0.00104909 -0.0446862 0.01 41 41 0 0 0
1151 0.539789 -0.00109155 -0.0136517 0.01 108 108 0 0 0
1173 0.544653 -0.00107681 -0.0183133 0.01 106 106 -0.132561 0 -0.0046616
1187 0.530944 -0.00111835 -0.0550487 0.01 60 60 0.00296012 -0.00324589 0
1208 0.539789 -0.00109155 -0.0136517 0.01 106 106 0 0 0
1262 0.551145 -0.00105714 -0.0446862 0.01 41 41 0 0 0
1264 0.559626 -0.00103144 -0.0820445 0.01 60 60 0 0 0
1282 0.577208 -0.000978158 -0.0888692 0.01 60 60 0 0 0
1293 0.539789 -0.00109155 -0.0187599 0.01 106 106 -0.144345 0 -0.00510824
1325 0.559626 -0.00103144 -0.0364961 0.01 60 59 0 0 0
1367 0.539789 -0.00109155 -0.0136517 0.01 107 107 0 0 0
1374 0.539789 -0.00109155 -0.0136517 0.01 107 107 0 0 0
1384 0.539789 -0.00109155 -0.0136517 0.01 107 107 0 0 0
1414 0.552319 -0.00105358 -0.0616582 0.01 60 60 0 0 0
1435 0.540437 -0.00108959 -0.0805357 0.01 60 60 0 0 0
1439 0.539789 -0.00109155 -0.0136517 0.01 107 106 0 0 0
1467 0.539789 -0.00109155 -0.0136517 0.01 107 107 0 0 0
1543 0.499782 -0.00121278 -0.0446862 0.01 41 42 0 0 0
