max_pf 83 min_pf 45
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
21 0.562114 -0.0010239 -0.0354554 0.01 82 82 0 0 0
24 0.559811 -0.00103088 -0.0833789 0.01 60 60 0.00420928 -0.00515091 0
61 0.524792 -0.00113699 -0.0819778 0.01 46 46 0 0 0
66 0.554859 -0.00104588 -0.0819778 0.01 47 47 0 0 0
69 0.554859 -0.00104588 -0.0819778 0.01 47 47 0 0 0
76 0.562114 -0.0010239 -0.0314425 0.01 82 82 0 0 0
78 0.587097 -0.000948192 -0.0819778 0.01 60 60 0 0 0
82 0.590451 -0.000938027 -0.0819778 0.01 60 60 0 0 0
108 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
114 0.590659 -0.000937396 -0.0679015 0.01 60 60 0 0 0
118 0.554859 -0.00104588 -0.0561655 0.01 46 46 0 0 0
140 0.52649 -0.00113185 -0.0533757 0.01 60 60 0 0 0
149 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
163 0.554859 -0.00104588 -0.0871724 0.01 47 48 0 0 0
164 0.552378 -0.0010534 -0.076044 0.01 60 59 0 0 0
165 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
172 0.554859 -0.00104588 -0.0561655 0.01 46 46 0 0 0
173 0.589671 -0.000940391 -0.0851434 0.01 60 61 0 0 0
175 0.554859 -0.00104588 -0.0871724 0.01 47 48 0 0 0
182 0.562114 -0.0010239 -0.0354554 0.01 82 82 0 0 0
183 0.52649 -0.00113185 -0.0361214 0.01 60 60 0 0 0
202 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
206 0.57211 -0.000993606 -0.0819778 0.01 60 60 0 0 0
255 0.524792 -0.00113699 -0.0819778 0.01 46 46 0 0 0
270 0.52649 -0.00113185 -0.0681921 0.01 60 60 0 0 0
276 0.554859 -0.00104588 -0.056307 0.01 45 45 0 0 0
277 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
290 0.554859 -0.00104588 -0.0819778 0.01 46 47 0 0 0
294 0.554859 -0.00104588 -0.0871724 0.01 47 47 0 0 0
304 0.524792 -0.00113699 -0.0819778 0.01 46 46 0 0 0
315 0.589537 -0.000940797 -0.114859 0.01 60 60 0 0 0
344 0.531246 -0.00111744 -0.0533757 0.01 60 60 0 0 0
364 0.562114 -0.0010239 -0.0315166 0.01 81 81 -0.000338316 0 -7.40848e-05
387 0.574282 -0.000987023 -0.0648908 0.01 60 60 0 0 0
412 0.554859 -0.00104588 -0.0561655 0.01 46 46 0 0 0
414 0.554859 -0.00104588 -0.0871724 0.01 46 48 0 0 0
442 0.557691 -0.0010373 -0.0819778 0.01 47 47 0 0 0
450 0.554859 -0.00104588 -0.0561655 0.01 47 47 0 0 0
454 0.524792 -0.00113699 -0.0819778 0.01 46 47 0 0 0
457 0.609693 -0.000879719 -0.0468136 0.01 60 60 0 0 0
462 0.554859 -0.00104588 -0.0871724 0.01 47 47 0 0 0
487 0.524792 -0.00113699 -0.0819778 0.01 46 46 0 0 0
532 0.554859 -0.00104588 -0.0603424 0.01 46 46 0 0 0
534 0.554859 -0.00104588 -0.0819778 0.01 47 47 0 0 0
561 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
570 0.562114 -0.0010239 -0.0314425 0.01 81 81 0 0 0
572 0.554859 -0.00104588 -0.0871724 0.01 47 47 0 0 0
575 0.553349 -0.00105046 -0.0819778 0.01 47 48 0 0 0
585 0.525138 -0.00113595 -0.054994 0.01 60 60 0 0 0
588 0.538074 -0.00109675 -0.0354554 0.01 82 82 0 0 0
589 0.554859 -0.00104588 -0.0681569 0.01 47 47 0 0 0
591 0.637329 -0.000795971 -0.0842984 0.01 60 60 0 0 0
600 0.538074 -0.00109675 -0.0354554 0.01 82 82 0 0 0
