max_pf 65 min_pf 55
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
1 0.573123 -0.000990536 -0.0743578 0.01 57 57 0 0 0
2 0.578621 -0.000973876 -0.025651 0.01 55 55 0 0 0
3 0.576949 -0.000978941 -0.0231016 0.01 64 64 0 0 0
4 0.613458 -0.00086831 -0.120129 0.01 55 55 0 0 0
5 0.587974 -0.000945533 -0.0145905 0.01 65 65 -0.00221309 0.00262523 0
6 0.585349 -0.000953489 -0.025651 0.01 57 57 0 0 0
9 0.545687 -0.00107368 -0.0122532 0.01 65 64 0 0 0
10 0.565415 -0.00101389 -0.0647376 0.01 55 55 0 0 0
11 0.53989 -0.00109124 -0.025651 0.01 63 63 0 0 0
13 0.55326 -0.00105073 -0.0557988 0.01 57 57 0 0 0
14 0.585349 -0.000953489 -0.0152175 0.01 57 57 0 0 0
15 0.559348 -0.00103228 -0.0134183 0.01 60 60 0 0 0
17 0.56014 -0.00102988 -0.025651 0.01 55 55 0 0 0
18 0.585349 -0.000953489 -0.0106579 0.01 64 64 0 0 0
19 0.559348 -0.00103228 -0.025651 0.01 57 57 0 0 0
20 0.560851 -0.00102772 -0.0106579 0.01 65 65 0 0 0
21 0.550035 -0.0010605 -0.0340751 0.01 65 65 0 0 0
24 0.547452 -0.00106833 -0.0448912 0.01 55 56 0 0 0
25 0.56014 -0.00102988 -0.0168585 0.01 55 55 0 0 0
27 0.582236 -0.000962922 -0.0647376 0.01 55 55 0 0 0
28 0.588438 -0.000944126 -0.00795642 0.01 60 60 0 0 0
29 0.545687 -0.00107368 -0.0117494 0.01 65 65 0 0 0
30 0.560265 -0.0010295 -0.025651 0.01 57 57 0 0 0
31 0.588438 -0.000944126 -0.0305453 0.01 57 57 0 0 0
32 0.550549 -0.00105894 -0.0448912 0.01 56 56 0 0 0
33 0.613458 -0.00086831 -0.134144 0.01 55 55 0 0 0
34 0.604298 -0.000896065 -0.0334243 0.01 55 55 0 0 0
35 0.559348 -0.00103228 -0.025651 0.01 64 64 0 0 0
36 0.527796 -0.00112789 -0.025651 0.01 60 60 0 0 0
37 0.544708 -0.00107664 -0.0165673 0.01 64 65 0 0 0
40 0.540657 -0.00108892 -0.0165673 0.01 63 63 0 0 0
41 0.540657 -0.00108892 -0.0261688 0.01 60 60 0 0 0
42 0.526096 -0.00113304 -0.0198192 0.01 63 63 0 0 0
44 0.533561 -0.00111042 -0.0198192 0.01 65 65 0 0 0
45 0.581605 -0.000964832 -0.025651 0.01 56 56 0 0 0
46 0.540947 -0.00108804 -0.0218364 0.01 64 64 0 0 0
49 0.532289 -0.00111428 -0.0165673 0.01 60 59 0.00761095 -0.00836802 0
50 0.548792 -0.00106427 -0.025651 0.01 57 58 0 0 0
53 0.523277 -0.00114159 -0.0218364 0.01 64 64 0 0 0
54 0.545687 -0.00107368 -0.0122532 0.01 63 63 0 0 0
55 0.542184 -0.00108429 -0.0234988 0.01 60 60 0 0 0
58 0.540657 -0.00108892 -0.0204008 0.01 60 60 0 0 0
61 0.530344 -0.00112017 -0.0190774 0.01 60 60 0 0 0
62 0.533504 -0.00111059 -0.025651 0.01 60 60 0 0 0
63 0.562057 -0.00102407 -0.0144837 0.01 56 57 0 0 0
64 0.559348 -0.00103228 -0.025651 0.01 64 64 0 0 0
65 0.585349 -0.000953489 -0.025651 0.01 57 58 0 0 0
66 0.582236 -0.000962922 -0.0647376 0.01 57 56 0 0 0
69 0.592191 -0.000932755 -0.0248319 0.01 56 56 -0.0123016 0.016611 0
70 0.585349 -0.000953489 -0.0306386 0.01 57 57 -0.000248447 0 -0.00763629
71 0.596675 -0.000919167 -0.0106579 0.01 64 64 0 0 0
