max_pf 66 min_pf 54
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
0 0.562582 -0.00102248 -0.0669133 0.01 55 55 0 0 0
2 0.527368 -0.00112919 -0.0627567 0.01 64 64 0.00973654 -0.0107926 0
5 0.588881 -0.000942786 -0.1067 0.01 55 55 0 0 0
7 0.559436 -0.00103201 -0.0521096 0.01 65 65 0 0 0
10 0.592666 -0.000931315 -0.116939 0.01 64 63 0 0 0
11 0.57095 -0.000997121 -0.0783812 0.01 55 55 0 0 0
13 0.58311 -0.000960274 -0.0627567 0.01 60 60 0 0 0
17 0.571594 -0.000995171 -0.0906887 0.01 56 58 0 0 0
18 0.53816 -0.00109648 -0.0627567 0.01 65 65 0 0 0
19 0.618353 -0.000853476 -0.0318728 0.01 64 64 0 0 0
20 0.547455 -0.00106832 -0.119267 0.01 60 60 0 0 0
23 0.594541 -0.000925632 -0.0847966 0.01 64 63 0 0 0
26 0.547363 -0.0010686 -0.0964371 0.01 55 55 0 0 0
28 0.53816 -0.00109648 -0.0627567 0.01 64 64 0 0 0
29 0.582165 -0.000963135 -0.0964371 0.01 60 60 0 0 0
30 0.586702 -0.000949387 -0.0964371 0.01 55 55 0 0 0
31 0.53816 -0.00109648 -0.0627567 0.01 64 64 0 0 0
34 0.574083 -0.000987628 -0.0923596 0.01 55 55 0 0 0
36 0.547363 -0.0010686 -0.0964371 0.01 60 60 0 0 0
37 0.602075 -0.000902803 -0.0713525 0.01 56 56 0 0 0
40 0.525623 -0.00113448 -0.0627567 0.01 64 64 0 0 0
45 0.544435 -0.00107747 -0.0627567 0.01 65 65 0 0 0
48 0.562582 -0.00102248 -0.0669133 0.01 56 56 0 0 0
52 0.559436 -0.00103201 -0.0499009 0.01 64 64 0.000540435 0 0.00116181
56 0.5699 -0.0010003 -0.0964371 0.01 55 55 0 0 0
59 0.618353 -0.000853476 -0.0403411 0.01 64 65 0 0 0
66 0.520292 -0.00115063 -0.0627567 0.01 65 65 0 0 0
67 0.591316 -0.000935405 -0.107178 0.01 56 56 0 0 0
69 0.584983 -0.000954596 -0.099175 0.01 54 55 0 0 0
70 0.53816 -0.00109648 -0.079277 0.01 60 60 0 0 0
71 0.5699 -0.0010003 -0.0991201 0.01 56 57 0 0 0
72 0.53816 -0.00109648 -0.0627567 0.01 65 64 0 0 0
76 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
77 0.5699 -0.0010003 -0.117444 0.01 55 55 6.72042e-06 0 0.00199237
79 0.559436 -0.00103201 -0.0510627 0.01 65 65 0 0 0
80 0.547363 -0.0010686 -0.1138 0.01 55 56 0 0 0
81 0.525623 -0.00113448 -0.0627567 0.01 65 65 0 0 0
82 0.564293 -0.00101729 -0.0964371 0.01 56 56 0 0 0
83 0.507092 -0.00119063 -0.079277 0.01 64 64 0 0 0
92 0.525623 -0.00113448 -0.0627567 0.01 65 65 0 0 0
93 0.615734 -0.000861411 -0.0503595 0.01 60 60 0 0 0
94 0.615734 -0.000861411 -0.0472938 0.01 60 60 0 0 0
96 0.544435 -0.00107747 -0.0627567 0.01 64 64 0 0 0
99 0.563237 -0.00102049 -0.0902909 0.01 55 55 0 0 0
100 0.547363 -0.0010686 -0.0964371 0.01 55 55 0 0 0
103 0.544435 -0.00107747 -0.0627567 0.01 64 64 0 0 0
104 0.550853 -0.00105802 -0.0562221 0.01 60 60 0 0 0
107 0.543296 -0.00108092 -0.0964371 0.01 55 55 0 0 0
108 0.550853 -0.00105802 -0.0627567 0.01 64 64 0 0 0
110 0.515781 -0.0011643 -0.0744606 0.01 65 65 0 0 0
113 0.53816 -0.00109648 -0.0907553 0.01 64 64 0 0 0
114 0.591316 -0.000935405 -0.107178 0.01 55 55 0 0 0
116 0.562735 -0.00102202 -0.0944001 0.01 56 57 0 0 0
118 0.53816 -0.00109648 -0.0627567 0.01 65 65 0 0 0
119 0.544435 -0.00107747 -0.0627567 0.01 64 64 0 0 0
120 0.586702 -0.000949387 -0.0964371 0.01 55 55 0 0 0
124 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
125 0.5699 -0.0010003 -0.104056 0.01 56 56 0 0 0
126 0.5699 -0.0010003 -0.0964371 0.01 56 56 0 0 0
128 0.547505 -0.00106817 -0.0627567 0.01 66 66 0 0 0
130 0.586702 -0.000949387 -0.125454 0.01 60 60 0 0 0
131 0.544435 -0.00107747 -0.0627567 0.01 65 65 0 0 0
134 0.547363 -0.0010686 -0.0964371 0.01 55 56 0 0 0
135 0.559436 -0.00103201 -0.0521096 0.01 65 65 0 0 0
136 0.53816 -0.00109648 -0.0809361 0.01 65 65 0 0 0
139 0.577684 -0.000976714 -0.113133 0.01 55 55 0 0 0
141 0.540835 -0.00108838 -0.0589568 0.01 64 64 -0.00238127 0.00267488 0
143 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
146 0.5699 -0.0010003 -0.120406 0.01 55 55 0 0 0
149 0.585803 -0.000952112 -0.0916833 0.01 60 60 0 0 0
150 0.583177 -0.000960069 -0.0669133 0.01 55 55 0 0 0
153 0.5699 -0.0010003 -0.0964371 0.01 55 55 0 0 0
154 0.547363 -0.0010686 -0.0964371 0.01 60 59 0 0 0
156 0.559436 -0.00103201 -0.0510627 0.01 66 65 0 0 0
157 0.559436 -0.00103201 -0.0731404 0.01 64 64 0 0 0
158 0.550574 -0.00105887 -0.0991201 0.01 55 55 0 0 0
159 0.573955 -0.000988016 -0.0886196 0.01 65 65 0 0 0
161 0.547363 -0.0010686 -0.1138 0.01 55 55 0 0 0
164 0.590007 -0.000939373 -0.052844 0.01 60 60 0 0 0
165 0.5699 -0.0010003 -0.0964371 0.01 56 56 0 0 0
166 0.5699 -0.0010003 -0.10979 0.01 56 56 0 0 0
168 0.5699 -0.0010003 -0.10979 0.01 55 56 0 0 0
170 0.5699 -0.0010003 -0.0991201 0.01 56 56 0 0 0
172 0.53816 -0.00109648 -0.0744606 0.01 64 64 0 0 0
174 0.559776 -0.00103098 -0.14048 0.01 60 60 0 0 0
175 0.595695 -0.000922136 -0.0559708 0.01 65 65 0 0 0
177 0.550853 -0.00105802 -0.0431741 0.01 64 64 0 0 0
178 0.574333 -0.00098687 -0.0678982 0.01 55 56 0 0 0
180 0.536787 -0.00110065 -0.0627567 0.01 64 64 0.00122157 -0.00137359 0
182 0.651673 -0.000752505 -0.0586153 0.01 60 61 -0.00154635 0 -0.00961237
184 0.550853 -0.00105802 -0.0627567 0.01 64 65 0 0 0
186 0.53816 -0.00109648 -0.0589568 0.01 65 65 0 0 0
188 0.512562 -0.00117406 -0.0659279 0.01 64 64 0.0234798 -0.0255985 0
189 0.602802 -0.0009006 -0.0323976 0.01 56 56 0 0 0
197 0.559158 -0.00103286 -0.0751761 0.01 65 65 0 0 0
202 0.636521 -0.00079842 -0.0704893 0.01 60 60 0 0 0
203 0.568316 -0.0010051 -0.0991201 0.01 56 56 0 0 0
204 0.573955 -0.000988016 -0.0979102 0.01 64 64 0 0 0
207 0.536574 -0.00110129 -0.0659279 0.01 65 64 -0.0084244 0.00936037 0
209 0.61042 -0.000877514 -0.0916477 0.01 56 56 0 0 0
210 0.5699 -0.0010003 -0.0964371 0.01 56 56 0 0 0
217 0.559436 -0.00103201 -0.0521096 0.01 65 65 0 0 0
218 0.588881 -0.000942786 -0.132198 0.01 55 55 0 0 0
220 0.582165 -0.000963135 -0.092528 0.01 56 56 0 0 0
224 0.5699 -0.0010003 -0.0964371 0.01 54 54 0 0 0
227 0.53816 -0.00109648 -0.081751 0.01 66 66 0 0 0
228 0.53528 -0.00110521 -0.0613249 0.01 56 56 0 0 0
229 0.53816 -0.00109648 -0.079277 0.01 65 62 0 0 0
234 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
235 0.564636 -0.00101626 -0.0321683 0.01 64 64 0 0 0
239 0.562582 -0.00102248 -0.0783812 0.01 56 56 0 0 0
240 0.600754 -0.000906806 -0.0669133 0.01 60 60 0 0 0
242 0.563237 -0.00102049 -0.0709914 0.01 60 58 0 0 0
243 0.5699 -0.0010003 -0.0877926 0.01 55 55 0 0 0
244 0.5699 -0.0010003 -0.0990918 0.01 56 57 0 0 0
246 0.570773 -0.000997658 -0.0974073 0.01 56 56 0.00040856 0 0.0280464
247 0.615734 -0.000861411 -0.0589004 0.01 64 64 0 0 0
252 0.596374 -0.00092008 -0.114115 0.01 56 56 0 0 0
253 0.544435 -0.00107747 -0.0627567 0.01 65 65 0 0 0
255 0.550164 -0.00106011 -0.0627567 0.01 66 65 0 0 0
256 0.559436 -0.00103201 -0.0510627 0.01 65 65 0 0 0
258 0.586702 -0.000949387 -0.0913437 0.01 55 55 0 0 0
259 0.550161 -0.00106012 -0.0669133 0.01 55 55 0 0 0
260 0.546335 -0.00107171 -0.103288 0.01 55 55 0 0 0
262 0.577684 -0.000976714 -0.113133 0.01 55 55 0 0 0
264 0.574333 -0.00098687 -0.0678982 0.01 55 55 0 0 0
265 0.596374 -0.00092008 -0.114115 0.01 55 55 0 0 0
267 0.559436 -0.00103201 -0.0510627 0.01 64 64 0 0 0
268 0.53816 -0.00109648 -0.0627567 0.01 65 65 0 0 0
271 0.562582 -0.00102248 -0.0669133 0.01 56 56 0 0 0
273 0.562582 -0.00102248 -0.0648948 0.01 56 56 0 0 0
275 0.570773 -0.000997658 -0.125454 0.01 60 60 0 0 0
276 0.552283 -0.00105369 -0.051349 0.01 64 64 0 0 0
278 0.573955 -0.000988016 -0.0886196 0.01 64 65 0 0 0
280 0.595695 -0.000922136 -0.0559708 0.01 64 64 0 0 0
283 0.578486 -0.000974286 -0.123076 0.01 60 60 0 0 0
285 0.57465 -0.000985909 -0.0964371 0.01 56 56 0 0 0
289 0.525623 -0.00113448 -0.0687276 0.01 65 65 -0.00366136 0 -0.00597088
290 0.586702 -0.000949387 -0.0810219 0.01 60 60 0 0 0
291 0.53528 -0.00110521 -0.0669133 0.01 56 57 0 0 0
294 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
296 0.575056 -0.000984679 -0.0627567 0.01 65 65 0 0 0
299 0.586702 -0.000949387 -0.102963 0.01 56 56 0 0 0
303 0.515781 -0.0011643 -0.0744606 0.01 64 63 0 0 0
304 0.574083 -0.000987628 -0.10491 0.01 54 54 0 0 0
307 0.555012 -0.00104542 -0.0669133 0.01 56 56 0.00608674 -0.00756985 0
313 0.58311 -0.000960274 -0.0627567 0.01 64 64 0 0 0
314 0.5699 -0.0010003 -0.10979 0.01 56 55 0 0 0
315 0.53816 -0.00109648 -0.0659279 0.01 65 65 0 0 0
318 0.550161 -0.00106012 -0.0669133 0.01 55 55 0 0 0
320 0.547359 -0.00106861 -0.0903031 0.01 56 57 0 0 0
322 0.585803 -0.000952112 -0.0916833 0.01 60 60 0 0 0
326 0.525623 -0.00113448 -0.0627567 0.01 64 64 0 0 0
327 0.559436 -0.00103201 -0.0521096 0.01 64 64 0 0 0
328 0.53816 -0.00109648 -0.0589568 0.01 65 65 0 0 0
333 0.536853 -0.00110045 -0.0964371 0.01 55 55 0.00881104 -0.0105104 0
334 0.544435 -0.00107747 -0.0627567 0.01 65 65 0 0 0
335 0.53816 -0.00109648 -0.0627567 0.01 60 60 0 0 0
337 0.5699 -0.0010003 -0.0804736 0.01 55 55 0 0 0
338 0.664748 -0.000712884 -0.0599123 0.01 65 65 0 0 0
340 0.592714 -0.000931168 -0.0964371 0.01 56 56 0 0 0
342 0.562582 -0.00102248 -0.0530454 0.01 56 56 0 0 0
345 0.578486 -0.000974286 -0.125454 0.01 60 60 0 0 0
346 0.574083 -0.000987628 -0.0927871 0.01 60 60 0 0 0
347 0.588881 -0.000942786 -0.124011 0.01 60 59 0 0 0
350 0.577684 -0.000976714 -0.113133 0.01 55 55 0 0 0
354 0.614851 -0.000864089 -0.0593061 0.01 60 60 0 0 0
355 0.606637 -0.000888978 -0.0627567 0.01 60 60 0 0 0
357 0.614186 -0.000866104 -0.0452364 0.01 60 59 0 0 0
360 0.562582 -0.00102248 -0.0669133 0.01 55 55 0 0 0
361 0.634461 -0.000804665 -0.0839902 0.01 56 56 0 0 0
363 0.586702 -0.000949387 -0.0964371 0.01 56 56 0 0 0
364 0.563237 -0.00102049 -0.0902909 0.01 56 57 0 0 0
368 0.544435 -0.00107747 -0.0627567 0.01 65 65 0 0 0
369 0.588881 -0.000942786 -0.116273 0.01 56 56 0 0 0
372 0.586702 -0.000949387 -0.0964371 0.01 56 56 0 0 0
373 0.580672 -0.000967661 -0.146488 0.01 56 57 0 0 0
374 0.615734 -0.000861411 -0.0472938 0.01 60 60 0 0 0
376 0.559436 -0.00103201 -0.0731404 0.01 64 64 0 0 0
382 0.5699 -0.0010003 -0.0964371 0.01 56 56 0 0 0
384 0.559776 -0.00103098 -0.129631 0.01 60 60 0 0 0
395 0.5699 -0.0010003 -0.0993394 0.01 55 55 0 0 0
396 0.600498 -0.000907583 -0.0402314 0.01 60 60 0 0 0
397 0.53816 -0.00109648 -0.079277 0.01 60 60 0 0 0
400 0.563237 -0.00102049 -0.099175 0.01 56 56 0 0 0
401 0.58311 -0.000960274 -0.0627567 0.01 65 65 0 0 0
403 0.546335 -0.00107171 -0.103288 0.01 55 56 0 0 0
404 0.53816 -0.00109648 -0.0627567 0.01 64 65 0 0 0
405 0.588881 -0.000942786 -0.132198 0.01 54 54 0 0 0
406 0.544858 -0.00107619 -0.0669133 0.01 56 56 0 0 0
407 0.531202 -0.00111757 -0.079277 0.01 60 61 0 0 0
408 0.574333 -0.00098687 -0.0678982 0.01 55 55 0 0 0
416 0.53816 -0.00109648 -0.0744606 0.01 64 64 0 0 0
418 0.547363 -0.0010686 -0.0964371 0.01 60 60 0 0 0
422 0.546335 -0.00107171 -0.103288 0.01 56 56 0 0 0
423 0.559436 -0.00103201 -0.0731404 0.01 64 64 0 0 0
424 0.551388 -0.0010564 -0.0627567 0.01 60 60 0 0 0
425 0.596374 -0.00092008 -0.120008 0.01 56 56 0 0 0
426 0.5368 -0.00110061 -0.0399442 0.01 60 60 0 0 0
427 0.582165 -0.000963135 -0.0964371 0.01 56 55 0 0 0
428 0.53816 -0.00109648 -0.0659279 0.01 65 65 0 0 0
429 0.586702 -0.000949387 -0.113593 0.01 56 56 -0.000237763 0 -0.0171563
431 0.592118 -0.000932975 -0.0856217 0.01 55 55 0 0 0
433 0.550574 -0.00105887 -0.0991201 0.01 54 55 0 0 0
434 0.586702 -0.000949387 -0.121524 0.01 55 55 0 0 0
435 0.591316 -0.000935405 -0.107178 0.01 55 55 0 0 0
436 0.586702 -0.000949387 -0.0964371 0.01 56 56 0 0 0
437 0.53816 -0.00109648 -0.0627567 0.01 65 65 0 0 0
439 0.5699 -0.0010003 -0.120406 0.01 55 55 0 0 0
440 0.562582 -0.00102248 -0.0669133 0.01 56 55 0 0 0
444 0.573955 -0.000988016 -0.0886196 0.01 65 65 0 0 0
447 0.562582 -0.00102248 -0.0669133 0.01 55 55 0 0 0
449 0.515781 -0.0011643 -0.0744606 0.01 65 65 0 0 0
450 0.5699 -0.0010003 -0.106107 0.01 55 55 0 0 0
451 0.562582 -0.00102248 -0.0669133 0.01 55 55 0 0 0
452 0.562445 -0.00102289 -0.0731404 0.01 65 65 0 0 0
455 0.544435 -0.00107747 -0.0627567 0.01 66 66 0 0 0
456 0.586702 -0.000949387 -0.0913437 0.01 56 55 0 0 0
457 0.626045 -0.000830167 -0.0403411 0.01 64 64 0 0 0
459 0.530585 -0.00111944 -0.0627567 0.01 64 64 0 0 0
463 0.586702 -0.000949387 -0.108794 0.01 60 60 0 0 0
465 0.588881 -0.000942786 -0.132198 0.01 54 54 0 0 0
466 0.618353 -0.000853476 -0.0403411 0.01 65 65 0 0 0
467 0.53816 -0.00109648 -0.079277 0.01 65 65 0 0 0
472 0.5699 -0.0010003 -0.0991201 0.01 55 55 0 0 0
474 0.530585 -0.00111944 -0.0627567 0.01 64 64 0 0 0
477 0.626045 -0.000830167 -0.0403411 0.01 60 60 0 0 0
478 0.53816 -0.00109648 -0.0485411 0.01 65 65 0.00857633 0 0.0142156
479 0.600754 -0.000906806 -0.0669133 0.01 60 60 0 0 0
481 0.5699 -0.0010003 -0.0991201 0.01 54 55 0 0 0
483 0.564636 -0.00101626 -0.0321683 0.01 64 64 0 0 0
484 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
488 0.559595 -0.00103153 -0.0669133 0.01 60 60 0 0 0
491 0.573955 -0.000988016 -0.0886196 0.01 65 65 0 0 0
493 0.547363 -0.0010686 -0.0964371 0.01 56 56 0 0 0
494 0.550853 -0.00105802 -0.0627567 0.01 65 65 0 0 0
496 0.573955 -0.000988016 -0.0886196 0.01 65 65 0 0 0
497 0.577379 -0.000977638 -0.0627567 0.01 65 65 0 0 0
498 0.547363 -0.0010686 -0.0964371 0.01 55 55 0 0 0
499 0.562582 -0.00102248 -0.0816386 0.01 55 55 0 0 0
500 0.559436 -0.00103201 -0.0521096 0.01 65 65 0 0 0
501 0.563237 -0.00102049 -0.0731401 0.01 60 61 0 0 0
502 0.559158 -0.00103286 -0.0751761 0.01 65 65 0 0 0
505 0.521331 -0.00114748 -0.0744606 0.01 64 64 0 0 0
508 0.594709 -0.000925123 -0.0733752 0.01 60 59 0 0 0
509 0.550853 -0.00105802 -0.0431741 0.01 64 64 0 0 0
514 0.550853 -0.00105802 -0.0627567 0.01 65 65 0 0 0
517 0.53816 -0.00109648 -0.0701652 0.01 65 65 -0.002496 0 -0.00423739
519 0.53816 -0.00109648 -0.0627567 0.01 64 64 0 0 0
520 0.563237 -0.00102049 -0.0669133 0.01 55 55 0 0 0
521 0.540647 -0.00108895 -0.0964371 0.01 60 60 0 0 0
522 0.559436 -0.00103201 -0.0510627 0.01 66 66 0 0 0
524 0.5699 -0.0010003 -0.0991201 0.01 56 56 0 0 0
525 0.626045 -0.000830167 -0.054873 0.01 64 64 0 0 0
526 0.5699 -0.0010003 -0.0991201 0.01 55 55 0 0 0
527 0.544435 -0.00107747 -0.0728081 0.01 64 64 0 0 0
532 0.568316 -0.0010051 -0.0991201 0.01 55 55 0 0 0
539 0.546335 -0.00107171 -0.103288 0.01 55 55 0 0 0
542 0.5699 -0.0010003 -0.0913637 0.01 56 57 0 0 0
543 0.53816 -0.00109648 -0.0648175 0.01 65 65 0 0 0
544 0.550624 -0.00105871 -0.099175 0.01 56 57 0 0 0
545 0.562582 -0.00102248 -0.0669133 0.01 55 55 0 0 0
547 0.559436 -0.00103201 -0.0510627 0.01 65 65 0 0 0
549 0.563237 -0.00102049 -0.106796 0.01 55 55 0 0 0
550 0.586702 -0.000949387 -0.0810219 0.01 60 60 0 0 0
551 0.559436 -0.00103201 -0.0510627 0.01 64 64 0 0 0
552 0.550574 -0.00105887 -0.0991201 0.01 56 56 0 0 0
553 0.577379 -0.000977638 -0.0627567 0.01 64 64 0 0 0
554 0.586702 -0.000949387 -0.0964371 0.01 55 55 0 0 0
555 0.592185 -0.000932772 -0.0399442 0.01 60 60 0 0 0
556 0.61386 -0.00086709 -0.0669007 0.01 65 64 0 0 0
557 0.559436 -0.00103201 -0.0613047 0.01 65 65 -0.00581217 0 -0.010242
558 0.576143 -0.000981383 -0.0964371 0.01 56 56 0 0 0
561 0.5699 -0.0010003 -0.0964371 0.01 55 56 0 0 0
563 0.559436 -0.00103201 -0.0510627 0.01 64 64 0 0 0
565 0.567818 -0.00100661 -0.0796525 0.01 60 60 0 0 0
566 0.559436 -0.00103201 -0.0521096 0.01 64 65 0 0 0
568 0.53816 -0.00109648 -0.079277 0.01 64 64 0 0 0
569 0.559436 -0.00103201 -0.0510627 0.01 66 66 0 0 0
570 0.574333 -0.00098687 -0.0678982 0.01 55 55 0 0 0
571 0.573955 -0.000988016 -0.0886196 0.01 64 64 0 0 0
572 0.53816 -0.00109648 -0.0659279 0.01 65 65 0 0 0
574 0.547363 -0.0010686 -0.0964371 0.01 56 56 0 0 0
581 0.53816 -0.00109648 -0.0627567 0.01 64 64 0 0 0
586 0.595695 -0.000922136 -0.0559708 0.01 64 64 0 0 0
587 0.634701 -0.000803935 -0.135241 0.01 56 56 0 0 0
589 0.595695 -0.000922136 -0.0559708 0.01 65 65 0 0 0
593 0.5699 -0.0010003 -0.0991201 0.01 56 56 0 0 0
