max_pf 86 min_pf 39
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
7 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
12 0.51267 -0.00117373 -0.0970361 0.01 60 60 0 0 0
15 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
17 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
19 0.520105 -0.0011512 -0.0958542 0.01 60 60 0 0 0
24 0.459559 -0.00133467 -0.0531141 0.01 40 40 0 0 0
35 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
39 0.514882 -0.00116702 -0.0561631 0.01 60 60 0 0 0
54 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
65 0.459559 -0.00133467 -0.0531141 0.01 40 40 0 0 0
102 0.52898 -0.0011243 -0.0158836 0.01 85 85 0 0 0
109 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
113 0.469567 -0.00130434 -0.0531141 0.01 41 41 0 0 0
122 0.473587 -0.00129216 -0.040493 0.01 39 39 0 0 0
136 0.476246 -0.0012841 -0.0421641 0.01 60 59 0 0 0
137 0.477299 -0.00128091 -0.0238772 0.01 40 40 0 0 0
156 0.471019 -0.00129994 -0.0531141 0.01 40 40 0 0 0
168 0.445863 -0.00137617 -0.0481104 0.01 60 60 0 0 0
203 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
206 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
219 0.565444 -0.00101381 -0.0206646 0.01 84 84 0 0 0
231 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
273 0.477299 -0.00128091 -0.0531141 0.01 40 41 0 0 0
293 0.459559 -0.00133467 -0.0397767 0.01 40 40 0 0 0
310 0.484383 -0.00125944 -0.0297323 0.01 60 60 -0.00887331 0.00813702 0
312 0.504883 -0.00119732 -0.0752628 0.01 60 60 0 0 0
332 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
351 0.477299 -0.00128091 -0.0410733 0.01 41 42 0 0 0
376 0.477299 -0.00128091 -0.0460416 0.01 39 40 0 0 0
380 0.503861 -0.00120042 -0.0928478 0.01 60 60 0 0 0
386 0.529108 -0.00112392 -0.0982109 0.01 60 60 0 0 0
387 0.477299 -0.00128091 -0.0531141 0.01 41 42 0 0 0
392 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
403 0.468473 -0.00130766 -0.040493 0.01 39 39 0 0 0
418 0.459559 -0.00133467 -0.0531141 0.01 41 41 0 0 0
424 0.543982 -0.00107884 -0.0994336 0.01 60 59 0 0 0
436 0.513729 -0.00117052 -0.0206646 0.01 85 85 0 0 0
450 0.461372 -0.00132917 -0.0481104 0.01 60 59 0 0 0
473 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
488 0.463157 -0.00132377 -0.0531141 0.01 41 41 0 0 0
516 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
550 0.565444 -0.00101381 -0.0149495 0.01 85 85 0 0 0
558 0.459559 -0.00133467 -0.0531141 0.01 41 41 0 0 0
560 0.565444 -0.00101381 -0.0206646 0.01 84 84 0 0 0
567 0.567954 -0.0010062 -0.0130452 0.01 60 60 0 0 0
569 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
573 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
597 0.543982 -0.00107884 -0.07674 0.01 60 60 0 0 0
598 0.510891 -0.00117912 -0.0965456 0.01 60 60 0 0 0
601 0.476813 -0.00128239 -0.0432167 0.01 40 40 0 0 0
602 0.480755 -0.00127044 -0.0531141 0.01 39 40 -0.00236848 0.00345632 0
620 0.565444 -0.00101381 -0.0206646 0.01 84 84 0 0 0
632 0.477299 -0.00128091 -0.0460416 0.01 39 39 0 0 0
654 0.459559 -0.00133467 -0.0531141 0.01 41 41 0 0 0
657 0.477299 -0.00128091 -0.040493 0.01 40 40 0 0 0
660 0.504673 -0.00119796 -0.0576865 0.01 60 60 0 0 0
664 0.5224 -0.00114424 -0.0894344 0.01 60 60 0 0 0
696 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
710 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
719 0.52898 -0.0011243 -0.0206646 0.01 85 85 0 0 0
728 0.512258 -0.00117498 -0.0460416 0.01 40 40 -0.0228772 0.0349595 0
731 0.565444 -0.00101381 -0.0206646 0.01 84 84 0 0 0
733 0.513729 -0.00117052 -0.0206646 0.01 84 84 0 0 0
750 0.477445 -0.00128047 -0.040493 0.01 40 40 0 0 0
760 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
777 0.491651 -0.00123742 -0.040493 0.01 39 39 0 0 0
787 0.459559 -0.00133467 -0.0531141 0.01 40 40 0 0 0
792 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
812 0.477299 -0.00128091 -0.0531141 0.01 41 41 0 0 0
817 0.477299 -0.00128091 -0.0373887 0.01 41 41 0.00750217 0 0.0158765
822 0.513729 -0.00117052 -0.0206646 0.01 84 84 0.0133631 -0.015251 0
829 0.477299 -0.00128091 -0.0460416 0.01 39 39 0 0 0
830 0.477299 -0.00128091 -0.0351241 0.01 40 40 0.00939286 0 0.01799
840 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
867 0.565444 -0.00101381 -0.0206646 0.01 85 85 0 0 0
894 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
908 0.501859 -0.00120649 -0.102064 0.01 60 61 0 0 0
948 0.459559 -0.00133467 -0.0531141 0.01 40 40 0 0 0
954 0.477299 -0.00128091 -0.0531141 0.01 40 41 0 0 0
1005 0.477299 -0.00128091 -0.0460416 0.01 39 39 0 0 0
1007 0.565444 -0.00101381 -0.0206646 0.01 84 84 0 0 0
1011 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
1025 0.473003 -0.00129393 -0.0347103 0.01 41 41 0 0 0
1047 0.477299 -0.00128091 -0.0410733 0.01 41 41 0 0 0
1072 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
1075 0.477299 -0.00128091 -0.0531141 0.01 40 40 0 0 0
1109 0.565444 -0.00101381 -0.0206646 0.01 86 86 0 0 0
