max_pf 69 min_pf 50
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
4 0.61159 -0.000873969 -0.0255539 0.01 60 61 0.00208829 0 0.0112769
8 0.578077 -0.000975525 -0.0591738 0.01 60 60 0.000438631 0 0.0030418
12 0.58092 -0.000966908 -0.065872 0.01 50 50 0 0 0
19 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
20 0.621181 -0.000844905 -0.0130818 0.01 60 60 0 0 0
35 0.621181 -0.000844905 -0.0452415 0.01 60 60 0 0 0
38 0.578077 -0.000975525 -0.0622156 0.01 60 60 0 0 0
47 0.643913 -0.00077602 -0.0314294 0.01 60 60 0 0 0
54 0.58584 -0.000951999 -0.0714494 0.01 67 67 0 0 0
56 0.621181 -0.000844905 -0.0257744 0.01 60 60 0 0 0
64 0.58092 -0.000966908 -0.065872 0.01 50 50 0 0 0
72 0.578077 -0.000975525 -0.0689948 0.01 60 58 0 0 0
74 0.620915 -0.000845711 -0.054825 0.01 60 59 0 0 0
82 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
92 0.649049 -0.000760459 -0.0227624 0.01 67 67 0 0 0
96 0.621181 -0.000844905 -0.0452415 0.01 60 60 0 0 0
107 0.618277 -0.000853705 -0.0452415 0.01 60 60 0 0 0
122 0.704873 -0.000591295 -0.0444803 0.01 67 67 0 0 0
140 0.621575 -0.000843711 -0.0528179 0.01 60 60 0 0 0
155 0.582058 -0.000963462 -0.0622156 0.01 60 59 0 0 0
160 0.616054 -0.000860442 -0.0492855 0.01 60 60 0 0 0
163 0.621181 -0.000844905 -0.0452415 0.01 60 60 0 0 0
173 0.621181 -0.000844905 -0.0413937 0.01 60 60 0 0 0
176 0.621181 -0.000844905 -0.0413937 0.01 60 60 0 0 0
177 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
178 0.649049 -0.000760459 -0.0227624 0.01 67 67 0 0 0
180 0.598607 -0.000913312 -0.0452415 0.01 60 60 0 0 0
181 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
184 0.647563 -0.00076496 -0.090526 0.01 60 59 0 0 0
189 0.600544 -0.000907444 -0.0452415 0.01 60 59 0 0 0
197 0.590876 -0.00093674 -0.0127635 0.01 69 69 0 0 0
201 0.58092 -0.000966908 -0.0586779 0.01 60 60 0 0 0
210 0.598607 -0.000913312 -0.0452415 0.01 60 60 0 0 0
212 0.597535 -0.000916561 -0.0479814 0.01 60 60 0 0 0
221 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
233 0.582094 -0.000963351 -0.0341583 0.01 60 60 0 0 0
247 0.590876 -0.00093674 -0.0127635 0.01 69 69 0 0 0
248 0.590876 -0.00093674 -0.0127635 0.01 69 69 0 0 0
254 0.58092 -0.000966908 -0.065872 0.01 52 52 0 0 0
259 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
266 0.58092 -0.000966908 -0.065872 0.01 52 52 0 0 0
292 0.590876 -0.00093674 -0.0127635 0.01 67 67 0 0 0
315 0.621442 -0.000844115 -0.0452415 0.01 60 60 0 0 0
319 0.594806 -0.000924831 -0.0241336 0.01 68 68 0 0 0
363 0.656951 -0.000736513 -0.020574 0.01 60 60 0 0 0
367 0.598607 -0.000913312 -0.0460281 0.01 67 66 0 0 0
371 0.641156 -0.000784376 -0.0452415 0.01 67 67 0 0 0
