max_pf 95 min_pf 38
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
20 0.502041 -0.00120594 -0.0434347 0.01 60 60 0 0 0
21 0.500771 -0.00120978 -0.03501 0.01 60 60 0 0 0
45 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
76 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
89 0.503592 -0.00120124 -0.0216177 0.01 93 93 0 0 0
124 0.542039 -0.00108473 -0.0211645 0.01 40 40 0 0 0
154 0.542661 -0.00108285 -0.0454534 0.01 40 40 -0.00278171 0 -0.00707649
164 0.478658 -0.0012768 -0.0218091 0.01 60 60 0 0 0
168 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
181 0.49631 -0.0012233 -0.020307 0.01 93 94 0 0 0
182 0.49631 -0.0012233 -0.020307 0.01 93 92 0 0 0
186 0.532068 -0.00111495 -0.0487548 0.01 40 41 0.00594127 -0.010593 0
191 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
196 0.524934 -0.00113657 -0.000483394 0.01 60 59 0 0 0
209 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
224 0.542039 -0.00108473 -0.0211645 0.01 40 40 0 0 0
250 0.53362 -0.00111024 -0.0222745 0.01 60 61 0 0 0
251 0.568017 -0.00100601 -0.0287882 0.01 40 40 0 0 0
260 0.542661 -0.00108285 -0.00770268 0.01 39 39 0 0 0
280 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
299 0.503987 -0.00120004 -0.024704 0.01 60 60 -0.00180608 0 -0.00971203
303 0.498118 -0.00121783 -0.0235038 0.01 60 60 0 0 0
306 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
360 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
373 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
382 0.494153 -0.00122984 -0.014992 0.01 60 60 0 0 0
387 0.500459 -0.00121073 -0.03501 0.01 60 60 0 0 0
452 0.542661 -0.00108285 -0.044086 0.01 40 40 -0.00224924 0 -0.00570908
456 0.550996 -0.00105759 -0.00875199 0.01 60 60 0 0 0
464 0.494153 -0.00122984 -0.014992 0.01 60 60 0 0 0
483 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
487 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
495 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
509 0.542661 -0.00108285 -0.0487548 0.01 39 41 0 0 0
544 0.481571 -0.00126797 -0.0335124 0.01 60 60 0 0 0
601 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
651 0.512161 -0.00117527 -0.014992 0.01 60 60 0 0 0
654 0.494242 -0.00122957 -0.0296316 0.01 60 60 0 0 0
688 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
698 0.503987 -0.00120004 -0.020657 0.01 60 60 0 0 0
736 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
748 0.568017 -0.00100601 -0.0287882 0.01 40 40 0 0 0
764 0.542039 -0.00108473 -0.0211645 0.01 40 40 0 0 0
765 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
834 0.500771 -0.00120978 -0.03501 0.01 60 60 0 0 0
837 0.507304 -0.00118999 -0.03501 0.01 60 60 0 0 0
847 0.495044 -0.00122714 -0.00941077 0.01 60 60 0 0 0
865 0.532247 -0.0011144 -0.0383769 0.01 39 39 0 0 0
903 0.498185 -0.00121762 -0.014992 0.01 60 61 0 0 0
930 0.495044 -0.00122714 -0.00941077 0.01 60 60 0 0 0
956 0.517194 -0.00116002 -0.014992 0.01 60 60 0 0 0
965 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
966 0.508298 -0.00118697 -0.014992 0.01 60 60 0.00883627 -0.00889534 0
990 0.503892 -0.00120033 -0.00235002 0.01 60 60 0 0 0
1028 0.542661 -0.00108285 -0.0383769 0.01 39 40 0 0 0
1034 0.543707 -0.00107967 -0.0383769 0.01 39 39 0 0 0
1056 0.521183 -0.00114793 -0.020307 0.01 93 93 0 0 0
1092 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
1108 0.542661 -0.00108285 -0.0383769 0.01 39 40 0 0 0
1162 0.542661 -0.00108285 -0.0427255 0.01 40 41 0 0 0
1163 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
1176 0.536251 -0.00110227 -0.00925491 0.01 60 60 0 0 0
1181 0.499747 -0.00121289 -0.0120838 0.01 60 60 0 0 0
1187 0.499747 -0.00121289 -0.0188641 0.01 60 60 -0.00128186 0 -0.00678026
1209 0.552903 -0.00105181 -0.0383769 0.01 39 39 -0.00519706 0.010242 0
1236 0.49631 -0.0012233 -0.020307 0.01 95 95 0 0 0
1280 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
1306 0.503757 -0.00120074 -0.0438439 0.01 60 61 0 0 0
1331 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
1332 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
1352 0.5112 -0.00117818 -0.010121 0.01 60 60 0 0 0
1355 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
1356 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
1379 0.542039 -0.00108473 -0.0211645 0.01 40 40 0 0 0
1448 0.568017 -0.00100601 -0.0287882 0.01 40 40 0 0 0
1501 0.542039 -0.00108473 -0.0211645 0.01 40 40 0 0 0
1509 0.503987 -0.00120004 -0.014992 0.01 60 59 0 0 0
1518 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
1521 0.539062 -0.00109375 -0.0246372 0.01 60 60 0 0 0
1552 0.542661 -0.00108285 -0.0383769 0.01 38 38 0 0 0
1556 0.542661 -0.00108285 -0.0383769 0.01 39 40 0 0 0
1651 0.497117 -0.00122086 -0.014992 0.01 60 60 0 0 0
1723 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
1729 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
1765 0.542661 -0.00108285 -0.0437535 0.01 40 41 -0.000366911 0 -0.00102794
1822 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
1852 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
1935 0.49631 -0.0012233 -0.020307 0.01 93 94 0 0 0
1959 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2014 0.5112 -0.00117818 -0.0235038 0.01 60 61 0 0 0
2017 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
2035 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
2061 0.494153 -0.00122984 -0.014992 0.01 60 60 0 0 0
2093 0.478658 -0.0012768 -0.0218091 0.01 60 60 0 0 0
2108 0.468307 -0.00130816 -0.0172634 0.01 60 60 -0.000472784 0 -0.00227139
2110 0.530294 -0.00112032 -0.020307 0.01 93 93 0 0 0
2114 0.557882 -0.00103672 -0.03501 0.01 60 60 0 0 0
2120 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2129 0.521183 -0.00114793 -0.020307 0.01 93 93 0 0 0
2134 0.508042 -0.00118775 -0.0120838 0.01 60 60 0 0 0
2143 0.532247 -0.0011144 -0.0383769 0.01 39 39 0 0 0
2226 0.539021 -0.00109388 -0.0383769 0.01 40 40 0.00198741 -0.0036394 0
2235 0.534462 -0.00110769 -0.0383769 0.01 40 40 0.0045235 -0.00819892 0
2252 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
2335 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
2336 0.518001 -0.00115757 -0.020307 0.01 93 93 0 0 0
2361 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2363 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
2368 0.503271 -0.00120221 -0.0218091 0.01 60 60 0 0 0
2384 0.542661 -0.00108285 -0.0383769 0.01 38 39 0 0 0
2397 0.49959 -0.00121336 -0.00925491 0.01 60 59 0 0 0
2398 0.491843 -0.00123684 -0.033484 0.01 93 93 -0.182185 0 -0.0151365
2430 0.503592 -0.00120124 -0.0216177 0.01 93 93 0 0 0
2468 0.495044 -0.00122714 -0.0220024 0.01 60 60 0 0 0
2469 0.497117 -0.00122086 -0.014992 0.01 60 60 0 0 0
2539 0.550996 -0.00105759 -0.00875199 0.01 60 60 0 0 0
2596 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2605 0.5112 -0.00117818 -0.0318789 0.01 60 60 0 0 0
2617 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
2649 0.520173 -0.00115099 -0.0265692 0.01 60 60 0 0 0
2651 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2663 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
2671 0.503892 -0.00120033 -0.00235002 0.01 60 60 0 0 0
2675 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
2722 0.5112 -0.00117818 -0.0235038 0.01 60 60 0 0 0
2726 0.507236 -0.00119019 -0.0233436 0.01 60 60 0.00115332 0 0.00628796
2741 0.503271 -0.00120221 -0.0289206 0.01 60 60 0 0 0
2746 0.539021 -0.00109388 -0.0383769 0.01 40 40 0 0 0
2770 0.49631 -0.0012233 -0.0179909 0.01 94 94 0 0 0
2781 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
2796 0.568017 -0.00100601 -0.0287882 0.01 40 40 0 0 0
2800 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2809 0.542661 -0.00108285 -0.044086 0.01 40 40 0 0 0
2824 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
2836 0.49631 -0.0012233 -0.031076 0.01 93 93 0 0 0
2838 0.549227 -0.00106295 -0.0198512 0.01 60 60 0 0 0
2839 0.498118 -0.00121783 -0.0235038 0.01 60 60 0 0 0
2847 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
2884 0.501487 -0.00120761 -0.00925491 0.01 60 61 -0.0215066 0.019974 0
2890 0.518001 -0.00115757 -0.020307 0.01 93 93 0 0 0
2898 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
2911 0.517034 -0.0011605 -0.0296316 0.01 60 61 -0.00974408 0.00979817 0
2931 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
2932 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
2942 0.542661 -0.00108285 -0.03721 0.01 40 40 -0.00333553 0 -0.00824364
2949 0.553705 -0.00104938 -0.0107194 0.01 60 60 0 0 0
2953 0.500459 -0.00121073 -0.03501 0.01 60 60 0 0 0
3031 0.487912 -0.00124875 -0.0531363 0.01 60 59 0 0 0
3041 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3061 0.49631 -0.0012233 -0.020307 0.01 95 95 0 0 0
3077 0.542661 -0.00108285 -0.0487548 0.01 40 42 0 0 0
3079 0.517194 -0.00116002 -0.014992 0.01 60 60 0 0 0
3110 0.517194 -0.00116002 -0.014992 0.01 60 60 0 0 0
3124 0.518001 -0.00115757 -0.020307 0.01 93 93 0 0 0
3146 0.542661 -0.00108285 -0.0383769 0.01 38 39 0 0 0
3206 0.542661 -0.00108285 -0.0446651 0.01 40 40 -0.00247534 0 -0.00628814
3248 0.479565 -0.00127405 -0.0108314 0.01 60 60 0 0 0
3256 0.518001 -0.00115757 -0.020307 0.01 93 93 0 0 0
3294 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3303 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3320 0.558619 -0.00103449 -0.0366992 0.01 60 60 0 0 0
3337 0.550996 -0.00105759 -0.00875199 0.01 60 60 0 0 0
3353 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3360 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3417 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3428 0.519376 -0.00115341 -0.0216177 0.01 94 94 0 0 0
3438 0.494153 -0.00122984 -0.014992 0.01 60 60 0 0 0
3443 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3477 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3503 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3510 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3516 0.507236 -0.00119019 -0.0296316 0.01 60 59 0 0 0
3552 0.491843 -0.00123684 -0.0183475 0.01 93 93 0 0 0
3575 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
3632 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3639 0.518001 -0.00115757 -0.020307 0.01 93 93 0 0 0
3642 0.519376 -0.00115341 -0.0145553 0.01 94 94 0.103882 0 0.00706241
3647 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
3700 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3717 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
3730 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
3775 0.503987 -0.00120004 -0.014992 0.01 60 60 0 0 0
3876 0.507304 -0.00118999 -0.03501 0.01 60 60 0 0 0
3907 0.49631 -0.0012233 -0.020307 0.01 94 94 0 0 0
3969 0.542661 -0.00108285 -0.0383769 0.01 40 40 0 0 0
3972 0.542661 -0.00108285 -0.0460944 0.01 40 42 0 0 0
3999 0.542661 -0.00108285 -0.0383769 0.01 39 39 0 0 0
4004 0.49631 -0.0012233 -0.020307 0.01 93 93 0 0 0
