max_pf 85 min_pf 43
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
3 0.527796 -0.00112789 -0.0135198 0.01 84 84 0 0 0
4 0.510718 -0.00117964 -0.0499702 0.01 44 44 0 0 0
6 0.490831 -0.00123991 -0.0379152 0.01 45 45 0 0 0
30 0.510718 -0.00117964 -0.0499702 0.01 44 44 0 0 0
33 0.527796 -0.00112789 -0.0135198 0.01 84 84 0 0 0
37 0.527796 -0.00112789 -0.0135198 0.01 83 84 0 0 0
45 0.490831 -0.00123991 -0.0379152 0.01 44 44 0 0 0
53 0.496542 -0.0012226 -0.0525552 0.01 60 60 0 0 0
62 0.493507 -0.0012318 -0.0499702 0.01 44 44 0 0 0
66 0.490831 -0.00123991 -0.0379152 0.01 44 44 0 0 0
69 0.510718 -0.00117964 -0.0499702 0.01 45 45 0 0 0
74 0.490831 -0.00123991 -0.0379152 0.01 45 45 0 0 0
83 0.515884 -0.00116399 -0.0499702 0.01 45 45 -0.00374588 0.0051657 0
85 0.490831 -0.00123991 -0.0379152 0.01 43 43 0 0 0
107 0.510718 -0.00117964 -0.0499702 0.01 45 45 0 0 0
125 0.537666 -0.00109798 -0.0418237 0.01 60 60 0 0 0
126 0.490831 -0.00123991 -0.0379152 0.01 45 45 0 0 0
144 0.510718 -0.00117964 -0.0499702 0.01 45 45 0 0 0
171 0.490831 -0.00123991 -0.0379152 0.01 44 45 0 0 0
188 0.519363 -0.00115345 -0.0135198 0.01 83 83 0.00822645 -0.00843382 0
192 0.527796 -0.00112789 -0.0135198 0.01 84 84 0 0 0
213 0.527796 -0.00112789 -0.0135198 0.01 83 83 0 0 0
214 0.510718 -0.00117964 -0.0499702 0.01 45 45 0 0 0
225 0.490831 -0.00123991 -0.0379152 0.01 43 43 0 0 0
245 0.538852 -0.00109439 -0.0525552 0.01 60 59 0 0 0
254 0.514544 -0.00116805 -0.073888 0.01 60 60 0 0 0
258 0.489745 -0.0012432 -0.0465788 0.01 60 60 0 0 0
262 0.510718 -0.00117964 -0.0499702 0.01 45 45 0 0 0
283 0.527796 -0.00112789 -0.0135198 0.01 84 84 0 0 0
296 0.488968 -0.00124555 -0.0086426 0.01 60 60 0 0 0
306 0.527796 -0.00112789 -0.0135198 0.01 83 83 0 0 0
313 0.492865 -0.00123374 -0.0525552 0.01 60 60 0.0326496 -0.033227 0
333 0.519814 -0.00115208 -0.0525552 0.01 60 60 0 0 0
