max_pf 88 min_pf 40
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
0 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
35 0.584568 -0.000955856 -0.10017 0.01 60 60 0 0 0
54 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
62 0.617448 -0.000856217 -0.00138953 0.01 86 86 0 0 0
84 0.603843 -0.000897445 -0.00138953 0.01 88 87 0 0 0
97 0.5596 -0.00103151 -0.107487 0.01 60 60 0 0 0
120 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
130 0.5596 -0.00103151 -0.0920367 0.01 60 60 0 0 0
161 0.546612 -0.00107087 -0.00345253 0.01 60 60 0 0 0
177 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
200 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
212 0.532633 -0.00111323 -0.0155651 0.01 42 42 0 0 0
213 0.50705 -0.00119076 -0.0155015 0.01 42 43 0 0 0
221 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
224 0.580787 -0.000967311 -0.0178141 0.01 60 60 0 0 0
226 0.564139 -0.00101776 -0.0147387 0.01 60 60 0 0 0
239 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
256 0.607344 -0.000886836 -0.0139611 0.01 60 60 0 0 0
279 0.518992 -0.00115457 -0.0155015 0.01 42 42 0 0 0
290 0.532633 -0.00111323 -0.00651428 0.01 42 42 0 0 0
300 0.569444 -0.00100169 -0.0644228 0.01 60 60 0 0 0
303 0.581472 -0.000965238 -0.016407 0.01 60 60 0 0 0
306 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
322 0.607344 -0.000886836 -0.0139611 0.01 60 60 0 0 0
325 0.58006 -0.000969516 -0.00345253 0.01 60 60 0 0 0
327 0.59751 -0.000916635 -0.0139611 0.01 60 60 0 0 0
329 0.512878 -0.0011731 -0.0155015 0.01 42 42 0 0 0
341 0.5596 -0.00103151 -0.0920367 0.01 60 60 0 0 0
345 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
362 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
379 0.564139 -0.00101776 -0.00345253 0.01 60 61 0 0 0
420 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
447 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
502 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
524 0.583523 -0.00095902 -0.0139611 0.01 60 60 0 0 0
538 0.616 -0.000860607 -0.0159964 0.01 60 60 0 0 0
539 0.510958 -0.00117892 -0.0155015 0.01 42 41 0 0 0
554 0.59751 -0.000916635 -0.0139611 0.01 60 60 0 0 0
570 0.582227 -0.000962948 -0.016407 0.01 60 60 0.00966762 -0.0123511 0
594 0.585221 -0.000953876 -0.026913 0.01 60 60 0 0 0
599 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
605 0.57797 -0.000975847 -0.0644228 0.01 60 60 -0.00679845 0.0085265 0
618 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
629 0.498634 -0.00121626 -0.0273606 0.01 42 42 0 0 0
640 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
694 0.510958 -0.00117892 -0.0155015 0.01 41 42 0 0 0
722 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
748 0.567519 -0.00100752 -0.107487 0.01 60 60 -0.0246762 0.0296838 0
791 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
841 0.510958 -0.00117892 -0.0155015 0.01 41 41 0 0 0
860 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
862 0.622857 -0.000839827 -0.00345253 0.01 60 60 0 0 0
879 0.528184 -0.00112671 -0.0801608 0.01 60 60 0 0 0
891 0.495101 -0.00122697 -0.0155015 0.01 42 42 0 0 0
917 0.570919 -0.000997215 -0.0920367 0.01 60 60 0 0 0
921 0.570226 -0.000999314 -0.00103822 0.01 60 60 0 0 0
942 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
948 0.534384 -0.00110793 -0.113165 0.01 60 60 0 0 0
976 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
990 0.635874 -0.000800382 -0.00359184 0.01 60 60 0 0 0
1003 0.570919 -0.000997215 -0.0920367 0.01 60 59 0 0 0
1033 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
1035 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
1041 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
1059 0.510958 -0.00117892 -0.0155015 0.01 41 41 0 0 0
1065 0.512454 -0.00117438 -0.0155015 0.01 42 42 0 0 0
1067 0.584499 -0.000956064 -0.000937439 0.01 60 60 0 0 0
1071 0.605843 -0.000891384 -0.00138953 0.01 87 86 0 0 0
1081 0.532633 -0.00111323 -0.0155015 0.01 42 42 0 0 0
1086 0.529173 -0.00112372 -0.0273606 0.01 41 41 0 0 0
1090 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
1096 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
1149 0.600222 -0.000908418 -0.0920367 0.01 60 59 0 0 0
1188 0.56194 -0.00102442 -0.0920367 0.01 60 60 0 0 0
1189 0.570919 -0.000997215 -0.0920367 0.01 60 60 0 0 0
1225 0.595053 -0.000924083 -0.0289758 0.01 60 60 0 0 0
1296 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
1316 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
1321 0.5596 -0.00103151 -0.0920367 0.01 60 60 0 0 0
1329 0.622981 -0.00083945 -0.00138953 0.01 86 86 0 0 0
1331 0.532633 -0.00111323 -0.00651428 0.01 41 41 0 0 0
1375 0.617448 -0.000856217 -0.00138953 0.01 86 86 0 0 0
1378 0.536377 -0.00110189 -0.0881092 0.01 60 60 0 0 0
1391 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
1394 0.514818 -0.00116722 -0.00347812 0.01 60 60 0 0 0
1407 0.576355 -0.000980744 -0.00181186 0.01 60 60 0 0 0
1433 0.570919 -0.000997215 -0.0922395 0.01 60 60 0 0 0
1453 0.532633 -0.00111323 -0.0101307 0.01 42 42 0 0 0
1456 0.600222 -0.000908418 -0.0802998 0.01 60 61 0 0 0
1462 0.570124 -0.000999625 -0.00388422 0.01 60 60 0 0 0
1473 0.492947 -0.00123349 -0.0155015 0.01 41 41 0 0 0
1475 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
1503 0.498634 -0.00121626 -0.0155015 0.01 42 44 0 0 0
1506 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
1523 0.510958 -0.00117892 -0.0190879 0.01 42 43 0 0 0
1529 0.536216 -0.00110238 -0.0279835 0.01 42 42 0 0 0
1572 0.547969 -0.00106676 -0.113165 0.01 60 60 0 0 0
1605 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
1648 0.518992 -0.00115457 -0.0155015 0.01 41 42 0 0 0
1649 0.512178 -0.00117522 -0.020978 0.01 42 42 -0.000852332 0.00121957 0
1658 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
1687 0.510958 -0.00117892 -0.0155015 0.01 42 43 0 0 0
1702 0.498634 -0.00121626 -0.00886404 0.01 40 40 0 0 0
1715 0.594578 -0.000925521 -0.016407 0.01 60 60 0 0 0
1718 0.580139 -0.000969277 -0.0123947 0.01 60 60 0 0 0
1776 0.50705 -0.00119076 -0.0155015 0.01 42 42 0 0 0
1787 0.536377 -0.00110189 -0.0881092 0.01 60 61 0 0 0
1795 0.518992 -0.00115457 -0.0155015 0.01 42 42 0 0 0
1809 0.498634 -0.00121626 -0.0155015 0.01 42 43 0 0 0
1810 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
1819 0.498634 -0.00121626 -0.00727664 0.01 40 40 0 0 0
1847 0.510958 -0.00117892 -0.0155015 0.01 41 42 0 0 0
1862 0.59751 -0.000916635 -0.0284873 0.01 60 60 0 0 0
1897 0.498634 -0.00121626 -0.0273606 0.01 42 43 0 0 0
1929 0.498634 -0.00121626 -0.0273606 0.01 42 42 0 0 0
1937 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
1958 0.607344 -0.000886836 -0.0139611 0.01 60 60 0 0 0
1973 0.546612 -0.00107087 -0.00345253 0.01 60 60 0 0 0
1995 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
2041 0.615135 -0.000863228 -0.00390337 0.01 60 60 0 0 0
2059 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
2060 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2068 0.498634 -0.00121626 -0.0273606 0.01 42 42 0 0 0
2088 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2096 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
2105 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
2111 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2150 0.570226 -0.000999314 -0.00103822 0.01 60 60 0 0 0
2167 0.528184 -0.00112671 -0.0801608 0.01 60 60 0 0 0
2172 0.532633 -0.00111323 -0.00651428 0.01 42 42 0 0 0
2175 0.615282 -0.000862781 -0.00138953 0.01 87 87 0 0 0
2179 0.580148 -0.000969249 -0.0920367 0.01 60 60 0 0 0
2181 0.526919 -0.00113055 -0.0155015 0.01 42 42 0 0 0
2185 0.510646 -0.00117986 -0.0155015 0.01 42 42 0.000221208 -0.000311553 0
2212 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
2245 0.498634 -0.00121626 -0.0273606 0.01 42 42 0 0 0
2251 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
2259 0.557964 -0.00103647 -0.0920367 0.01 60 61 0 0 0
2270 0.53355 -0.00111045 -0.113165 0.01 60 60 0 0 0
2276 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2277 0.531146 -0.00111774 -0.107487 0.01 60 60 0.0242013 -0.0284544 0
2286 0.615135 -0.000863228 -0.00390337 0.01 60 60 0 0 0
2320 0.514818 -0.00116722 -0.00347812 0.01 60 60 0 0 0
2334 0.532633 -0.00111323 -0.0155015 0.01 42 42 0 0 0
2336 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
2351 0.455153 -0.00134802 -0.0258572 0.01 60 60 0 0 0
2353 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
2369 0.498634 -0.00121626 -0.0155015 0.01 42 43 0 0 0
2377 0.604579 -0.000895216 -0.00138953 0.01 86 86 0 0 0
2414 0.510958 -0.00117892 -0.0155015 0.01 41 41 0 0 0
2448 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2454 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
2467 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2469 0.532633 -0.00111323 -0.00651428 0.01 41 41 0 0 0
2488 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
2509 0.585427 -0.000953251 -0.0480429 0.01 60 60 0 0 0
2525 0.564139 -0.00101776 -0.00345253 0.01 60 60 0 0 0
2573 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
2588 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
2602 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
2614 0.603843 -0.000897445 -0.00475366 0.01 87 87 0 0 0
2616 0.595053 -0.000924083 -0.00345253 0.01 60 60 0 0 0
2621 0.570226 -0.000999314 -0.00103822 0.01 60 61 0 0 0
2627 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
2666 0.605843 -0.000891384 -0.00138953 0.01 86 86 0 0 0
2688 0.595053 -0.000924083 -0.0156201 0.01 60 60 0 0 0
2691 0.584499 -0.000956064 -0.0075609 0.01 60 57 0 0 0
2704 0.610169 -0.000878274 -0.0405089 0.01 60 60 0 0 0
2706 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
2724 0.536377 -0.00110189 -0.0881092 0.01 60 61 0 0 0
2727 0.617448 -0.000856217 -0.00138953 0.01 86 86 0 0 0
2738 0.495101 -0.00122697 -0.0155015 0.01 42 42 0 0 0
2741 0.528184 -0.00112671 -0.0801608 0.01 60 60 0 0 0
2773 0.603843 -0.000897445 -0.0196501 0.01 86 86 0 0 0
2776 0.532633 -0.00111323 -0.00651428 0.01 41 41 0 0 0
2779 0.510958 -0.00117892 -0.0155015 0.01 41 41 0 0 0
2781 0.617448 -0.000856217 -0.00138953 0.01 86 86 0 0 0
2825 0.603843 -0.000897445 -0.00138953 0.01 86 85 0 0 0
2850 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
2851 0.570919 -0.000997215 -0.0920367 0.01 60 60 0 0 0
2881 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
2937 0.61414 -0.000866243 -0.0159964 0.01 60 61 0 0 0
2974 0.581578 -0.000964916 -0.00181186 0.01 60 61 0 0 0
2979 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
3018 0.613873 -0.000867051 -0.0230929 0.01 60 60 0 0 0
3023 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
3030 0.573968 -0.000987975 -0.00345253 0.01 60 60 0 0 0
3055 0.498634 -0.00121626 -0.0273606 0.01 42 42 0 0 0
3063 0.603843 -0.000897445 -0.00138953 0.01 87 87 0 0 0
3093 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
3101 0.510958 -0.00117892 -0.0155015 0.01 42 42 0 0 0
3105 0.603843 -0.000897445 -0.00138953 0.01 88 88 0 0 0
3153 0.603843 -0.000897445 -0.00138953 0.01 86 86 0 0 0
