max_pf 75 min_pf 48
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
9 0.593746 -0.000928043 -0.0801933 0.01 49 49 0 0 0
14 0.608725 -0.000882653 -0.0737854 0.01 60 60 0 0 0
18 0.593746 -0.000928043 -0.0801933 0.01 50 52 0 0 0
20 0.596947 -0.000918344 -0.0700453 0.01 60 60 0 0 0
25 0.575655 -0.000982862 -0.0605068 0.01 73 73 0 0 0
31 0.568638 -0.00100413 -0.0782715 0.01 75 75 0 0 0
32 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
45 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
47 0.544431 -0.00107748 -0.071466 0.01 49 49 0 0 0
50 0.603468 -0.000898581 -0.0474777 0.01 60 60 0 0 0
52 0.593746 -0.000928043 -0.0801933 0.01 48 50 0 0 0
61 0.522613 -0.0011436 -0.071466 0.01 50 50 0 0 0
63 0.593746 -0.000928043 -0.0801933 0.01 49 49 0 0 0
65 0.590243 -0.000938657 -0.071466 0.01 60 60 0 0 0
74 0.563441 -0.00101987 -0.071466 0.01 60 60 0 0 0
79 0.625159 -0.000832853 -0.00903496 0.01 60 61 0 0 0
83 0.599091 -0.000911846 -0.0809929 0.01 60 61 0 0 0
89 0.593746 -0.000928043 -0.0801933 0.01 50 50 0 0 0
96 0.589622 -0.000940539 -0.0782715 0.01 74 74 0 0 0
97 0.596308 -0.00092028 -0.0652261 0.01 73 73 0 0 0
101 0.575655 -0.000982862 -0.0782715 0.01 74 74 0 0 0
103 0.575655 -0.000982862 -0.0716152 0.01 74 74 0 0 0
107 0.575655 -0.000982862 -0.0716152 0.01 73 73 0 0 0
113 0.593746 -0.000928043 -0.0801933 0.01 50 50 0 0 0
115 0.537607 -0.00109816 -0.071466 0.01 50 51 0 0 0
120 0.581653 -0.000964687 -0.0801933 0.01 50 50 0 0 0
124 0.60451 -0.000895423 -0.0782715 0.01 50 50 0 0 0
142 0.575655 -0.000982862 -0.0905199 0.01 74 74 0 0 0
146 0.575655 -0.000982862 -0.0782715 0.01 73 72 0 0 0
150 0.603468 -0.000898581 -0.0575851 0.01 60 60 0 0 0
153 0.60451 -0.000895423 -0.0782715 0.01 50 50 0 0 0
164 0.593746 -0.000928043 -0.0801933 0.01 50 50 0 0 0
179 0.575655 -0.000982862 -0.0782715 0.01 74 74 0 0 0
181 0.585621 -0.000952663 -0.0801933 0.01 49 50 0 0 0
183 0.600315 -0.000908137 -0.0696586 0.01 60 62 0 0 0
186 0.561749 -0.001025 -0.0881581 0.01 50 50 1.37985e-05 0 0.00027886
191 0.544431 -0.00107748 -0.0891418 0.01 49 49 0 0 0
195 0.60451 -0.000895423 -0.0782715 0.01 48 48 0 0 0
196 0.605823 -0.000891445 -0.0596767 0.01 60 60 0 0 0
204 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
211 0.593746 -0.000928043 -0.0663914 0.01 49 49 0.000871941 0 0.013802
220 0.544431 -0.00107748 -0.0908786 0.01 48 48 0 0 0
225 0.593746 -0.000928043 -0.0770915 0.01 49 49 0.000195444 0 0.00310181
236 0.593746 -0.000928043 -0.0801933 0.01 50 50 0 0 0
239 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
248 0.581381 -0.000965513 -0.0801933 0.01 60 60 0 0 0
252 0.575655 -0.000982862 -0.0591676 0.01 73 73 0 0 0
255 0.575655 -0.000982862 -0.0782715 0.01 73 72 0 0 0
262 0.544431 -0.00107748 -0.071466 0.01 49 49 0 0 0
265 0.522613 -0.0011436 -0.071466 0.01 50 50 0 0 0
274 0.598031 -0.000915057 -0.0835518 0.01 60 60 0 0 0
282 0.593746 -0.000928043 -0.0801933 0.01 50 49 0 0 0
284 0.593746 -0.000928043 -0.0801933 0.01 49 49 0 0 0
285 0.60451 -0.000895423 -0.0782715 0.01 50 50 0 0 0
286 0.581381 -0.000965513 -0.0801933 0.01 60 60 0 0 0
295 0.593746 -0.000928043 -0.0801933 0.01 50 50 0 0 0
298 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
300 0.568371 -0.00100493 -0.0706865 0.01 60 60 0 0 0
306 0.575655 -0.000982862 -0.0782715 0.01 74 74 0 0 0
311 0.593308 -0.00092937 -0.0616676 0.01 50 50 0 0 0
313 0.552877 -0.00105189 -0.0782715 0.01 74 74 0 0 0
317 0.587536 -0.000946862 -0.0809929 0.01 60 61 0.00860088 -0.0115551 0
329 0.552877 -0.00105189 -0.0782715 0.01 74 74 0 0 0
336 0.596308 -0.00092028 -0.0652261 0.01 73 73 0 0 0
340 0.58347 -0.000959182 -0.0616676 0.01 49 49 0 0 0
341 0.552877 -0.00105189 -0.0782715 0.01 74 74 0 0 0
347 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
348 0.589511 -0.000940876 -0.0693272 0.01 60 59 0 0 0
376 0.575655 -0.000982862 -0.0782715 0.01 75 75 0 0 0
378 0.575655 -0.000982862 -0.0782715 0.01 73 73 0 0 0
387 0.593746 -0.000928043 -0.0801933 0.01 49 49 0 0 0
390 0.593746 -0.000928043 -0.0801933 0.01 48 48 0 0 0
395 0.608914 -0.000882079 -0.0458873 0.01 60 60 0 0 0
407 0.583097 -0.000960313 -0.0825965 0.01 60 60 0 0 0
409 0.544431 -0.00107748 -0.0908786 0.01 49 49 0 0 0
421 0.544431 -0.00107748 -0.071466 0.01 48 48 0 0 0
424 0.60451 -0.000895423 -0.0782715 0.01 50 50 0 0 0
435 0.593746 -0.000928043 -0.0801933 0.01 50 50 0 0 0
456 0.575655 -0.000982862 -0.0782715 0.01 74 74 0 0 0
458 0.593746 -0.000928043 -0.0801933 0.01 50 51 0 0 0
467 0.590251 -0.000938634 -0.071466 0.01 60 61 0 0 0
475 0.563441 -0.00101987 -0.0737161 0.01 60 60 0 0 0
508 0.598031 -0.000915057 -0.0817173 0.01 60 60 0 0 0
