max_pf 70 min_pf 51
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
0 0.539193 -0.00109335 -0.044693 0.01 53 53 0 0 0
7 0.522859 -0.00114285 -0.0277254 0.01 68 68 0 0 0
14 0.539193 -0.00109335 -0.044693 0.01 52 53 0 0 0
18 0.549423 -0.00106236 -0.0314877 0.01 53 53 0 0 0
20 0.559885 -0.00103065 -0.0218939 0.01 60 60 0 0 0
35 0.486826 -0.00125204 -0.0343473 0.01 70 70 0 0 0
38 0.522859 -0.00114285 -0.0277254 0.01 69 69 0 0 0
40 0.522859 -0.00114285 -0.0277254 0.01 69 69 0 0 0
53 0.564149 -0.00101773 -0.0238746 0.01 52 52 0 0 0
62 0.584001 -0.000957573 -0.0451666 0.01 60 60 0 0 0
65 0.555684 -0.00104338 -0.0356754 0.01 60 61 0 0 0
68 0.527433 -0.00112899 -0.0387827 0.01 60 60 0 0 0
70 0.534547 -0.00110743 -0.0555572 0.01 53 53 0 0 0
73 0.587695 -0.000946378 -0.044693 0.01 51 51 0 0 0
77 0.501931 -0.00120627 -0.0214892 0.01 60 59 0 0 0
79 0.559885 -0.00103065 -0.0291127 0.01 60 60 0 0 0
80 0.518205 -0.00115695 -0.0175486 0.01 60 60 0 0 0
91 0.549673 -0.0010616 -0.0108692 0.01 60 59 0 0 0
96 0.522859 -0.00114285 -0.0319654 0.01 68 68 0 0 0
105 0.549423 -0.00106236 -0.0314877 0.01 53 53 0 0 0
118 0.561776 -0.00102492 -0.0314877 0.01 53 53 0 0 0
126 0.549676 -0.00106159 -0.0257463 0.01 60 60 0 0 0
134 0.508725 -0.00118568 -0.0343473 0.01 68 68 0 0 0
141 0.522859 -0.00114285 -0.0277254 0.01 68 68 0 0 0
143 0.534547 -0.00110743 -0.0555572 0.01 53 53 0 0 0
153 0.564149 -0.00101773 -0.023279 0.01 60 61 0 0 0
157 0.522859 -0.00114285 -0.0277254 0.01 68 68 0 0 0
160 0.539068 -0.00109373 -0.0443592 0.01 60 61 0 0 0
