max_pf 97 min_pf 38
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
6 0.566956 -0.00100923 -0.0258531 0.01 96 96 0 0 0
20 0.5468 -0.0010703 -0.0107004 0.01 95 95 0.00752658 -0.00991005 0
55 0.557988 -0.0010364 -0.0258531 0.01 97 97 0 0 0
66 0.52649 -0.00113185 -0.065245 0.01 60 60 0 0 0
104 0.554859 -0.00104588 -0.0372281 0.01 39 39 0 0 0
109 0.559977 -0.00103037 -0.043126 0.01 60 60 0 0 0
127 0.554859 -0.00104588 -0.0372281 0.01 39 39 0 0 0
128 0.487529 -0.00124991 -0.0681921 0.01 60 60 0 0 0
172 0.52649 -0.00113185 -0.0602704 0.01 60 60 0 0 0
173 0.515784 -0.00116429 -0.054994 0.01 60 60 0 0 0
221 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
296 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
306 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
309 0.487529 -0.00124991 -0.0658761 0.01 60 60 0 0 0
313 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
319 0.554859 -0.00104588 -0.0372281 0.01 38 38 0 0 0
330 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
388 0.544099 -0.00107849 -0.0314425 0.01 95 95 0 0 0
416 0.526344 -0.00113229 -0.054994 0.01 60 60 0 0 0
426 0.554859 -0.00104588 -0.0296506 0.01 40 40 -0.00149986 0 -0.00384573
442 0.515784 -0.00116429 -0.054994 0.01 60 60 0 0 0
449 0.554859 -0.00104588 -0.0317332 0.01 39 39 0 0 0
509 0.560113 -0.00102996 -0.0107004 0.01 96 96 0 0 0
517 0.52649 -0.00113185 -0.065245 0.01 60 60 0 0 0
535 0.560297 -0.0010294 -0.00487041 0.01 95 95 0 0 0
553 0.559977 -0.00103037 -0.0440558 0.01 60 60 0 0 0
554 0.515784 -0.00116429 -0.0290334 0.01 60 60 0 0 0
556 0.568643 -0.00100411 -0.0258531 0.01 96 96 0 0 0
559 0.581366 -0.000965558 -0.0833789 0.01 60 60 0 0 0
658 0.568643 -0.00100411 -0.0258531 0.01 95 95 0 0 0
669 0.522858 -0.00114286 -0.0344426 0.01 60 60 0 0 0
686 0.487529 -0.00124991 -0.0681921 0.01 60 60 0 0 0
726 0.554859 -0.00104588 -0.0372281 0.01 40 39 0 0 0
767 0.52649 -0.00113185 -0.0432198 0.01 60 60 0 0 0
773 0.55671 -0.00104027 -0.0107004 0.01 95 95 0 0 0
774 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
781 0.566956 -0.00100923 -0.0258531 0.01 97 97 0 0 0
807 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
808 0.566956 -0.00100923 -0.0258531 0.01 97 97 0 0 0
822 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
829 0.588187 -0.000944887 -0.0468905 0.01 60 60 0 0 0
853 0.57047 -0.000998576 -0.0852723 0.01 60 60 0 0 0
855 0.52649 -0.00113185 -0.0311206 0.01 60 60 0 0 0
903 0.541472 -0.00108645 -0.0258531 0.01 96 96 0.0125634 -0.0254838 0
923 0.487529 -0.00124991 -0.0681921 0.01 60 60 0 0 0
941 0.569692 -0.00100093 -0.0258531 0.01 96 96 0 0 0
948 0.554859 -0.00104588 -0.04754 0.01 40 41 0 0 0
955 0.560297 -0.0010294 -0.0113482 0.01 95 95 0 0 0
961 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
977 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
986 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
1013 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
1022 0.52649 -0.00113185 -0.0432198 0.01 60 60 0 0 0
1033 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
1068 0.55671 -0.00104027 -0.0107004 0.01 95 95 0 0 0
1085 0.562114 -0.0010239 -0.0314425 0.01 95 95 0 0 0
1092 0.580661 -0.000967693 -0.084625 0.01 60 60 0 0 0
1106 0.535933 -0.00110323 -0.0939444 0.01 60 59 0 0 0
1122 0.545033 -0.00107566 -0.107827 0.01 60 60 0 0 0
1147 0.560297 -0.0010294 -0.0113482 0.01 95 95 0 0 0
1176 0.562383 -0.00102308 -0.0372281 0.01 40 40 0 0 0
1182 0.557745 -0.00103714 -0.0107004 0.01 95 95 0 0 0
1208 0.517617 -0.00115874 -0.0681921 0.01 60 60 0 0 0
1225 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
1226 0.554859 -0.00104588 -0.04754 0.01 40 41 0 0 0
1246 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
1249 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
1251 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
1266 0.487529 -0.00124991 -0.0681921 0.01 60 60 0 0 0
1278 0.557745 -0.00103714 -0.0107004 0.01 96 96 0 0 0
1307 0.557745 -0.00103714 -0.0107004 0.01 95 95 0 0 0
1315 0.557745 -0.00103714 -0.0314425 0.01 95 95 0 0 0
1327 0.578493 -0.000974263 -0.081343 0.01 60 60 0 0 0
1334 0.563458 -0.00101983 -0.0314425 0.01 97 97 0 0 0
1354 0.562114 -0.0010239 -0.0103531 0.01 95 95 0.296043 0 0.0210894
1368 0.487529 -0.00124991 -0.0681921 0.01 60 60 0 0 0
1369 0.554859 -0.00104588 -0.0372281 0.01 40 40 0 0 0
1378 0.487529 -0.00124991 -0.0681921 0.01 60 60 0 0 0
