max_pf 85 min_pf 43
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
4 0.526295 -0.00113244 -0.10079 0.01 83 83 0 0 0
14 0.50489 -0.0011973 -0.0918969 0.01 60 60 0 0 0
30 0.450789 -0.00136124 -0.0740362 0.01 45 45 0 0 0
34 0.450789 -0.00136124 -0.0855839 0.01 45 45 0 0 0
39 0.526295 -0.00113244 -0.10079 0.01 83 83 0 0 0
43 0.450789 -0.00136124 -0.0899486 0.01 45 45 0 0 0
48 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
73 0.450789 -0.00136124 -0.0943617 0.01 44 46 0 0 0
89 0.47327 -0.00129312 -0.0948465 0.01 60 60 0 0 0
101 0.450789 -0.00136124 -0.0899486 0.01 45 45 0 0 0
106 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
108 0.450789 -0.00136124 -0.0899486 0.01 45 45 0 0 0
125 0.604739 -0.00089473 -0.0587498 0.01 60 62 0 0 0
126 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
134 0.487787 -0.00124913 -0.0717634 0.01 60 60 0 0 0
160 0.452467 -0.00135616 -0.0779123 0.01 44 44 0 0 0
168 0.535546 -0.00110441 -0.10079 0.01 84 84 0 0 0
175 0.452362 -0.00135648 -0.086481 0.01 45 45 0 0 0
182 0.450789 -0.00136124 -0.0899486 0.01 45 46 0 0 0
183 0.459146 -0.00133592 -0.0874198 0.01 45 45 0 0 0
187 0.450789 -0.00136124 -0.0779123 0.01 45 45 0 0 0
190 0.505835 -0.00119444 -0.0918246 0.01 60 60 0 0 0
197 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
207 0.450789 -0.00136124 -0.0899486 0.01 45 45 0 0 0
218 0.511016 -0.00117874 -0.0918969 0.01 60 60 0 0 0
229 0.450789 -0.00136124 -0.0899486 0.01 45 45 0 0 0
241 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
303 0.450789 -0.00136124 -0.0779123 0.01 45 45 0 0 0
310 0.488313 -0.00124753 -0.0918969 0.01 60 60 0 0 0
312 0.450789 -0.00136124 -0.0708472 0.01 43 43 0 0 0
322 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
336 0.452362 -0.00135648 -0.086481 0.01 45 45 0 0 0
343 0.450789 -0.00136124 -0.0779123 0.01 45 45 0 0 0
348 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
369 0.450789 -0.00136124 -0.0779123 0.01 45 45 0 0 0
370 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
373 0.450789 -0.00136124 -0.0708472 0.01 44 43 0 0 0
378 0.450789 -0.00136124 -0.0899486 0.01 43 45 0 0 0
407 0.535546 -0.00110441 -0.105065 0.01 83 83 0 0 0
412 0.439512 -0.00139542 -0.0796551 0.01 44 44 0 0 0
425 0.50489 -0.0011973 -0.0655193 0.01 60 60 0 0 0
442 0.450789 -0.00136124 -0.0779123 0.01 44 44 0 0 0
453 0.535546 -0.00110441 -0.10079 0.01 83 83 0 0 0
456 0.526295 -0.00113244 -0.10079 0.01 84 84 0 0 0
459 0.450789 -0.00136124 -0.0779123 0.01 43 44 0 0 0
