	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	66
3	2006	78	66
4	2008	78	66
5	2010	78	66
6	2012	78	65
7	2014	79	65
8	2016	79	65
9	2018	79	65
10	2020	79	65
11	2022	79	65
12	2024	80	64
13	2026	80	64
14	2028	80	64
15	2030	80	64
16	2032	80	64
17	2034	80	64
18	2036	81	64
19	2038	81	64
20	2040	82	63
21	2042	82	63
22	2044	83	63
23	2046	83	62
24	2048	83	62
25	2050	83	62
26	2052	83	62
27	2054	84	62
28	2056	84	62
29	2058	84	62
30	2060	84	62
31	2062	86	61
32	2064	86	61
33	2066	86	61
34	2068	86	61
35	2070	87	61
36	2072	87	60
37	2074	87	60
38	2076	87	60
39	2078	87	60
40	2080	88	60
41	2082	88	59
42	2084	88	59
43	2086	89	59
44	2088	89	59
45	2090	89	59
46	2092	90	58
47	2094	90	58
48	2096	90	58
49	2098	91	58
50	2100	92	56
51	2102	92	56
52	2104	92	56
53	2106	93	56
54	2108	93	56
55	2110	93	56
56	2112	93	55
57	2114	94	55
58	2116	94	55
59	2118	94	55
60	2120	95	55
61	2122	96	55
62	2124	96	55
63	2126	97	54
64	2128	97	54
65	2130	97	53
66	2132	98	53
67	2134	98	53
68	2136	99	53
69	2138	99	53
70	2140	100	52
71	2142	101	52
72	2144	101	51
73	2146	101	51
74	2148	102	51
75	2150	102	51
76	2152	102	50
77	2154	103	50
78	2156	103	50
79	2158	104	50
80	2160	104	49
81	2162	105	49
82	2164	105	48
83	2166	106	48
84	2168	108	48
85	2170	109	47
86	2172	109	47
87	2174	110	46
88	2176	110	46
89	2178	112	45
90	2180	112	45
91	2182	115	43
