max_pf 95 min_pf 44
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
9 0.610196 -0.000878195 -0.0237699 0.01 46 46 0 0 0
21 0.576655 -0.000979835 -0.0300167 0.01 95 95 0 0 0
53 0.595139 -0.000923821 -0.0402955 0.01 60 60 0 0 0
73 0.588659 -0.000943457 -0.043643 0.01 60 60 0 0 0
114 0.598727 -0.00091295 -0.0514781 0.01 44 44 0.00546919 -0.0114692 0
131 0.610196 -0.000878195 -0.0514781 0.01 44 44 0 0 0
133 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
135 0.596534 -0.000919592 -0.0380174 0.01 60 60 0 0 0
151 0.598727 -0.00091295 -0.0514781 0.01 44 44 0 0 0
167 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
184 0.566633 -0.0010102 -0.0278458 0.01 60 61 0 0 0
219 0.562434 -0.00102293 -0.014718 0.01 60 60 0.0324955 -0.0407264 0
224 0.57949 -0.000971242 -0.0293279 0.01 60 60 0 0 0
225 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
236 0.604739 -0.000894731 -0.0509548 0.01 45 45 0 0 0
255 0.604739 -0.000894731 -0.055824 0.01 46 46 0 0 0
257 0.577132 -0.000978387 -0.0767461 0.01 60 60 0 0 0
267 0.604739 -0.000894731 -0.0509548 0.01 46 46 0 0 0
321 0.602413 -0.000901779 -0.0831749 0.01 60 60 0 0 0
324 0.600026 -0.000909011 -0.0514781 0.01 45 46 0.00525159 -0.0101693 0
327 0.610196 -0.000878195 -0.0514781 0.01 45 45 0 0 0
332 0.610196 -0.000878195 -0.0514781 0.01 44 44 0 0 0
336 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
337 0.577853 -0.000976204 -0.00290181 0.01 60 60 0 0 0
346 0.57218 -0.000993393 -0.0785685 0.01 60 60 0 0 0
350 0.606959 -0.000888004 -0.0514781 0.01 46 46 0 0 0
361 0.568922 -0.00100327 -0.0300167 0.01 95 95 0 0 0
399 0.610196 -0.000878195 -0.0514781 0.01 45 45 0 0 0
426 0.568922 -0.00100327 -0.0300167 0.01 94 94 0 0 0
427 0.599425 -0.000910835 -0.0623408 0.01 60 60 0 0 0
497 0.568922 -0.00100327 -0.0300167 0.01 95 95 0 0 0
552 0.610196 -0.000878195 -0.0661983 0.01 46 47 0 0 0
583 0.596534 -0.000919592 -0.0380174 0.01 60 60 0 0 0
594 0.600818 -0.000906613 -0.0128835 0.01 60 60 0 0 0
610 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
614 0.605609 -0.000892094 -0.0527261 0.01 60 60 0 0 0
617 0.596534 -0.000919592 -0.0380174 0.01 60 60 0 0 0
625 0.568922 -0.00100327 -0.0300167 0.01 95 95 0 0 0
633 0.609876 -0.000879164 -0.0527261 0.01 60 60 0 0 0
655 0.612984 -0.000869747 -0.0572226 0.01 46 46 0 0 0
662 0.604739 -0.000894731 -0.0509548 0.01 44 44 0 0 0
676 0.57949 -0.000971242 -0.0300167 0.01 93 93 0 0 0
684 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
685 0.610196 -0.000878195 -0.0514781 0.01 45 45 0 0 0
686 0.606959 -0.000888004 -0.0514781 0.01 46 45 0 0 0
711 0.57218 -0.000993393 -0.0785685 0.01 60 60 0 0 0
722 0.582939 -0.000960792 -0.0470632 0.01 60 60 0 0 0
725 0.604739 -0.000894731 -0.0661983 0.01 46 46 0 0 0
730 0.606959 -0.000888004 -0.0514781 0.01 46 46 0 0 0
738 0.604739 -0.000894731 -0.0661983 0.01 45 46 0 0 0
760 0.57949 -0.000971242 -0.0300167 0.01 93 93 0 0 0
761 0.610196 -0.000878195 -0.0514781 0.01 44 44 0 0 0
774 0.575833 -0.000982324 -0.0804492 0.01 60 60 0 0 0
775 0.604739 -0.000894731 -0.0567957 0.01 46 46 0 0 0
