	time	range_hot	range_cold
0	2000	77	67
1	2002	77	67
2	2004	78	67
3	2006	78	66
4	2008	78	66
5	2010	78	66
6	2012	78	66
7	2014	78	65
8	2016	79	65
9	2018	79	65
10	2020	79	65
11	2022	79	65
12	2024	79	65
13	2026	79	65
14	2028	79	65
15	2030	80	65
16	2032	80	65
17	2034	80	64
18	2036	81	64
19	2038	81	64
20	2040	81	64
21	2042	81	64
22	2044	81	64
23	2046	81	64
24	2048	82	64
25	2050	82	62
26	2052	82	62
27	2054	82	62
28	2056	83	62
29	2058	83	62
30	2060	83	62
31	2062	83	62
32	2064	84	61
33	2066	84	61
34	2068	84	61
35	2070	84	61
36	2072	85	61
37	2074	85	61
38	2076	85	61
39	2078	86	61
40	2080	86	60
41	2082	86	60
42	2084	86	60
43	2086	87	60
44	2088	87	60
45	2090	87	60
46	2092	87	60
47	2094	87	60
48	2096	88	59
49	2098	88	59
50	2100	88	59
51	2102	88	59
52	2104	89	59
53	2106	89	59
54	2108	89	58
55	2110	89	59
56	2112	89	57
57	2114	90	57
58	2116	91	57
59	2118	91	57
60	2120	92	56
61	2122	92	56
62	2124	92	56
63	2126	92	56
64	2128	93	56
65	2130	93	56
66	2132	94	55
67	2134	94	55
68	2136	94	55
69	2138	94	55
70	2140	95	55
71	2142	95	55
72	2144	96	54
73	2146	97	54
74	2148	97	54
75	2150	98	54
76	2152	98	54
77	2154	99	54
78	2156	100	53
79	2158	101	53
80	2160	102	53
81	2162	103	52
82	2164	104	52
83	2166	106	52
84	2168	108	51
85	2170	114	49
