max_pf 91 min_pf 44
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
7 0.589969 -0.000939489 -0.0802063 0.01 60 60 -0.00110105 0.001463 0
8 0.566129 -0.00101173 -0.038249 0.01 60 60 0 0 0
22 0.640105 -0.00078756 -0.0361703 0.01 45 45 0 0 0
27 0.640105 -0.00078756 -0.0244379 0.01 46 46 0 0 0
32 0.640105 -0.00078756 -0.0541699 0.01 46 46 0 0 0
39 0.571085 -0.000996711 -0.0282831 0.01 60 60 0 0 0
40 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
48 0.585936 -0.00095171 -0.0335683 0.01 91 91 0 0 0
69 0.637286 -0.000796104 -0.0465443 0.01 45 45 0 0 0
89 0.623687 -0.000837311 -0.0306912 0.01 60 60 0 0 0
92 0.553996 -0.0010485 -0.0476381 0.01 60 60 0 0 0
134 0.560923 -0.00102751 -0.0272353 0.01 60 60 0 0 0
166 0.517134 -0.0011602 -0.0380547 0.01 60 60 0.0168453 -0.0179176 0
214 0.637286 -0.000796104 -0.0442983 0.01 46 46 0 0 0
222 0.550756 -0.00105832 -0.0258714 0.01 60 60 0 0 0
235 0.640105 -0.00078756 -0.0541699 0.01 46 46 0 0 0
243 0.550756 -0.00105832 -0.0258714 0.01 60 60 0 0 0
275 0.640105 -0.00078756 -0.0361703 0.01 46 46 0 0 0
278 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
281 0.570091 -0.000999724 -0.0226585 0.01 60 60 0 0 0
291 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
292 0.589859 -0.000939821 -0.0267727 0.01 89 89 0 0 0
297 0.573387 -0.000989737 -0.0380547 0.01 60 59 0 0 0
309 0.637286 -0.000796104 -0.0469969 0.01 45 46 0 0 0
326 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
338 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
343 0.56799 -0.00100609 -0.0335683 0.01 90 90 0 0 0
350 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
362 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
367 0.640105 -0.00078756 -0.0504592 0.01 46 46 0 0 0
369 0.585936 -0.00095171 -0.0335683 0.01 91 90 0 0 0
384 0.611994 -0.000872746 -0.0469969 0.01 45 45 0.00735634 -0.0156584 0
389 0.613343 -0.000868659 -0.0740039 0.01 46 47 0 0 0
393 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
405 0.573719 -0.00098873 -0.0517661 0.01 60 60 0 0 0
408 0.637286 -0.000796104 -0.0469969 0.01 46 46 0 0 0
419 0.637286 -0.000796104 -0.00920947 0.01 46 46 0 0 0
422 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
432 0.570091 -0.000999724 -0.0380547 0.01 60 60 0 0 0
443 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
447 0.540873 -0.00108826 -0.056368 0.01 60 60 0 0 0
520 0.589859 -0.000939821 -0.0267727 0.01 89 89 0 0 0
521 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
522 0.640105 -0.00078756 -0.0541699 0.01 45 46 0 0 0
544 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
578 0.637286 -0.000796104 -0.0499602 0.01 45 45 0 0 0
584 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
585 0.571085 -0.000996711 -0.0282831 0.01 60 60 0 0 0
635 0.637286 -0.000796104 -0.0469969 0.01 46 47 0 0 0
637 0.513191 -0.00117215 -0.0380547 0.01 60 60 0 0 0
643 0.563873 -0.00101857 -0.0723111 0.01 60 60 0 0 0
657 0.617985 -0.000854591 -0.0541699 0.01 46 46 0 0 0
664 0.563873 -0.00101857 -0.0723111 0.01 60 60 0 0 0
686 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
700 0.637286 -0.000796104 -0.0442983 0.01 46 46 0 0 0
701 0.570091 -0.000999724 -0.016852 0.01 60 60 0 0 0
721 0.543894 -0.00107911 -0.0253302 0.01 60 60 0 0 0
737 0.573865 -0.000988287 -0.0443058 0.01 60 60 0 0 0
757 0.640105 -0.00078756 -0.0541699 0.01 46 46 0 0 0
779 0.589859 -0.000939821 -0.0267727 0.01 89 89 0 0 0
813 0.65247 -0.000750091 -0.0334906 0.01 60 60 0 0 0
829 0.589859 -0.000939821 -0.0267727 0.01 89 89 0 0 0
854 0.637286 -0.000796104 -0.0541699 0.01 46 46 0 0 0
857 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
884 0.637286 -0.000796104 -0.0470394 0.01 45 45 0 0 0
891 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
893 0.640105 -0.00078756 -0.0541699 0.01 45 46 0 0 0
895 0.640105 -0.00078756 -0.0541699 0.01 44 46 0 0 0
910 0.573387 -0.000989737 -0.0380547 0.01 60 60 0 0 0
926 0.570091 -0.000999724 -0.0187319 0.01 60 60 0 0 0
933 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
951 0.637286 -0.000796104 -0.0540937 0.01 46 46 0 0 0
964 0.593485 -0.000928832 -0.0643478 0.01 60 60 0 0 0
982 0.637286 -0.000796104 -0.0541699 0.01 46 46 0 0 0
998 0.640105 -0.00078756 -0.050258 0.01 46 46 0 0 0
1018 0.637286 -0.000796104 -0.0469969 0.01 46 45 0 0 0
1020 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
1023 0.550756 -0.00105832 -0.0258714 0.01 60 59 0 0 0
1024 0.589859 -0.000939821 -0.0335683 0.01 90 89 0 0 0
1059 0.640105 -0.00078756 -0.0541699 0.01 45 46 0 0 0
1067 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
1077 0.637286 -0.000796104 -0.0541699 0.01 46 46 0 0 0
1078 0.589859 -0.000939821 -0.0267727 0.01 89 89 0 0 0
1121 0.563873 -0.00101857 -0.0467932 0.01 60 60 0 0 0
1124 0.581447 -0.000965311 -0.0640582 0.01 60 59 0 0 0
1128 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
1140 0.543894 -0.00107911 -0.0253302 0.01 60 60 0 0 0
1146 0.637286 -0.000796104 -0.0367459 0.01 46 46 0 0 0
1147 0.560015 -0.00103026 -0.0287386 0.01 60 60 0 0 0
1157 0.563873 -0.00101857 -0.0380547 0.01 60 60 0 0 0
1168 0.637286 -0.000796104 -0.0499602 0.01 45 45 0 0 0
1172 0.550756 -0.00105832 -0.0258714 0.01 60 60 0 0 0
1175 0.617985 -0.000854591 -0.0541699 0.01 46 46 0 0 0
1194 0.520004 -0.0011515 -0.0600137 0.01 60 60 0.019112 -0.0208682 0
1196 0.637286 -0.000796104 -0.0541699 0.01 46 46 0 0 0
1205 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
1227 0.637286 -0.000796104 -0.0442983 0.01 46 46 0.000319794 0 0.0026986
1238 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
1246 0.640105 -0.00078756 -0.0541699 0.01 45 46 0 0 0
1286 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
1289 0.640105 -0.00078756 -0.050258 0.01 46 46 0 0 0
1338 0.550142 -0.00106018 -0.0380547 0.01 60 60 0 0 0
1348 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
1349 0.613343 -0.000868659 -0.0740039 0.01 46 47 0 0 0
1359 0.540873 -0.00108826 -0.0600137 0.01 60 60 0 0 0
1360 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
1363 0.550038 -0.00106049 -0.0424274 0.01 60 60 0 0 0
1387 0.640105 -0.00078756 -0.0541699 0.01 46 46 0 0 0
1394 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
1403 0.585936 -0.00095171 -0.0335683 0.01 90 90 0 0 0
1407 0.589859 -0.000939821 -0.0335683 0.01 89 89 0 0 0
1410 0.637286 -0.000796104 -0.0469969 0.01 46 46 0 0 0
1413 0.637286 -0.000796104 -0.0469969 0.01 46 46 0 0 0
1415 0.535051 -0.00110591 -0.0380547 0.01 60 60 0 0 0
1435 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
1445 0.585936 -0.00095171 -0.0290996 0.01 90 90 0 0 0
1453 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
1520 0.550756 -0.00105832 -0.0258714 0.01 60 60 0 0 0
1524 0.637286 -0.000796104 -0.0469969 0.01 45 45 0 0 0
1542 0.640105 -0.00078756 -0.0541699 0.01 46 46 0 0 0
1546 0.640105 -0.00078756 -0.036613 0.01 45 45 0 0 0
1563 0.615562 -0.000861935 -0.0660764 0.01 60 59 0 0 0
1575 0.577192 -0.000978207 -0.0391685 0.01 60 59 0 0 0
1581 0.540873 -0.00108826 -0.0881726 0.01 60 60 0 0 0
1587 0.640105 -0.00078756 -0.0541699 0.01 46 46 0 0 0
1595 0.585936 -0.00095171 -0.0335683 0.01 89 89 0 0 0
1601 0.550756 -0.00105832 -0.0258714 0.01 60 60 0 0 0
