max_pf 65 min_pf 55
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
0 0.582824 -0.00096114 -0.0788278 0.01 55 55 0 0 0
2 0.573053 -0.000990749 -0.0788278 0.01 56 56 0 0 0
3 0.551758 -0.00105528 -0.0764162 0.01 55 55 0 0 0
4 0.526049 -0.00113319 -0.0764162 0.01 60 60 0 0 0
6 0.548153 -0.0010662 -0.0451109 0.01 63 63 0.0118189 0 0.0313053
7 0.584142 -0.000957146 -0.0788278 0.01 56 55 0 0 0
8 0.572375 -0.000992803 -0.100858 0.01 56 56 -0.0184608 0.0229739 -0.00977865
9 0.524952 -0.00113651 -0.0788278 0.01 57 57 0 0 0
10 0.57354 -0.000989272 -0.0578228 0.01 60 60 0 0 0
11 0.611852 -0.000873175 -0.0489845 0.01 63 63 0 0 0
12 0.569152 -0.00100257 -0.0599722 0.01 56 56 0 0 0
13 0.513556 -0.00117104 -0.0638471 0.01 57 57 0 0 0
14 0.550739 -0.00105837 -0.027348 0.01 64 63 0 0 0
15 0.565872 -0.00101251 -0.0625922 0.01 64 64 0 0 0
17 0.569175 -0.0010025 -0.027348 0.01 63 63 0 0 0
18 0.576382 -0.000980659 -0.0896783 0.01 56 56 0 0 0
19 0.573191 -0.000990329 -0.0788278 0.01 63 63 0 0 0
20 0.588304 -0.000944533 -0.046978 0.01 63 63 0 0 0
23 0.524952 -0.00113651 -0.0837251 0.01 55 55 0 0 0
24 0.525224 -0.00113568 -0.0907942 0.01 55 55 0 0 0
25 0.559581 -0.00103157 -0.0343094 0.01 65 65 0 0 0
27 0.57769 -0.000976696 -0.0788278 0.01 56 56 0 0 0
28 0.558522 -0.00103478 -0.0177287 0.01 64 64 0 0 0
29 0.558272 -0.00103554 -0.0942849 0.01 55 55 0 0 0
32 0.594666 -0.000925253 -0.0788278 0.01 57 57 0 0 0
34 0.584142 -0.000957146 -0.0720592 0.01 65 64 0 0 0
36 0.524952 -0.00113651 -0.0788278 0.01 56 56 0 0 0
38 0.524109 -0.00113906 -0.0788278 0.01 60 60 0 0 0
39 0.543229 -0.00108112 -0.0764162 0.01 56 56 0 0 0
40 0.520377 -0.00115037 -0.0788278 0.01 55 55 0 0 0
44 0.524952 -0.00113651 -0.0554425 0.01 57 57 0 0 0
45 0.524952 -0.00113651 -0.0638471 0.01 55 56 0 0 0
46 0.510126 -0.00118144 -0.0907942 0.01 57 57 0 0 0
47 0.564374 -0.00101705 -0.0732573 0.01 63 63 0 0 0
48 0.584142 -0.000957146 -0.0636452 0.01 56 56 0 0 0
49 0.524952 -0.00113651 -0.0837251 0.01 57 57 0 0 0
51 0.510126 -0.00118144 -0.0907942 0.01 57 57 0 0 0
54 0.584142 -0.000957146 -0.0720592 0.01 65 64 0 0 0
56 0.530508 -0.00111967 -0.0729369 0.01 65 65 0 0 0
57 0.548153 -0.0010662 -0.0764162 0.01 64 65 0 0 0
58 0.584142 -0.000957146 -0.0788278 0.01 55 55 0 0 0
59 0.521015 -0.00114844 -0.0753953 0.01 57 57 0 0 0
60 0.539414 -0.00109269 -0.110103 0.01 57 57 0 0 0
61 0.506006 -0.00119392 -0.0820192 0.01 56 56 0 0 0
65 0.542179 -0.0010843 -0.0764162 0.01 63 63 0 0 0
66 0.510454 -0.00118044 -0.0729369 0.01 64 64 0 0 0
68 0.568227 -0.00100537 -0.0560375 0.01 65 65 0 0 0
70 0.553439 -0.00105018 -0.0788278 0.01 57 57 0 0 0
71 0.524952 -0.00113651 -0.0788278 0.01 55 56 0 0 0
72 0.513556 -0.00117104 -0.0638471 0.01 55 55 0 0 0
73 0.530508 -0.00111967 -0.0729369 0.01 64 64 0 0 0
74 0.524952 -0.00113651 -0.0788278 0.01 55 55 0 0 0
76 0.524952 -0.00113651 -0.0950595 0.01 55 55 0 0 0
79 0.524952 -0.00113651 -0.0520438 0.01 55 55 0 0 0
80 0.524109 -0.00113906 -0.0788278 0.01 57 56 0 0 0
81 0.550865 -0.00105799 -0.0816646 0.01 56 56 0 0 0
82 0.518643 -0.00115563 -0.0729369 0.01 65 65 0 0 0
83 0.569175 -0.0010025 -0.027348 0.01 63 63 0 0 0
84 0.524952 -0.00113651 -0.0498907 0.01 56 56 0 0 0
85 0.530508 -0.00111967 -0.0729369 0.01 65 65 0 0 0
86 0.524952 -0.00113651 -0.0590606 0.01 57 57 0 0 0
89 0.513556 -0.00117104 -0.0638471 0.01 56 56 0 0 0
90 0.543229 -0.00108112 -0.0764162 0.01 56 56 0 0 0
91 0.521015 -0.00114844 -0.0846061 0.01 56 56 0 0 0
92 0.542179 -0.0010843 -0.0764162 0.01 63 63 0 0 0
93 0.542179 -0.0010843 -0.0764162 0.01 63 63 0 0 0
94 0.513556 -0.00117104 -0.0638471 0.01 56 56 0 0 0
98 0.578071 -0.000975542 -0.080545 0.01 64 63 0 0 0
99 0.524952 -0.00113651 -0.0788278 0.01 55 55 0 0 0
100 0.542303 -0.00108393 -0.0788278 0.01 60 60 0 0 0
101 0.584142 -0.000957146 -0.085108 0.01 57 55 0 0 0
102 0.573465 -0.000989501 -0.101919 0.01 65 65 0 0 0
104 0.560994 -0.00102729 -0.0705491 0.01 60 60 0 0 0
111 0.571837 -0.000994432 -0.075952 0.01 63 63 -0.00235555 0.00295126 0
112 0.584142 -0.000957146 -0.0788278 0.01 55 55 0 0 0
114 0.559868 -0.0010307 -0.0486725 0.01 65 65 0 0 0
117 0.55306 -0.00105133 -0.101158 0.01 64 64 0 0 0
120 0.571112 -0.00099663 -0.0177287 0.01 64 64 0 0 0
121 0.540947 -0.00108804 -0.0993416 0.01 63 63 0 0 0
124 0.510126 -0.00118144 -0.0907942 0.01 56 56 0 0 0
126 0.530508 -0.00111967 -0.0729369 0.01 63 63 0 0 0
128 0.60384 -0.000897455 -0.0840756 0.01 57 57 0 0 0
130 0.551758 -0.00105528 -0.0921413 0.01 60 60 0 0 0
131 0.584142 -0.000957146 -0.0720592 0.01 65 65 0 0 0
134 0.598448 -0.000913793 -0.0788278 0.01 60 61 0 0 0
135 0.584142 -0.000957146 -0.0788278 0.01 56 55 0 0 0
137 0.551758 -0.00105528 -0.0764162 0.01 63 63 0 0 0
141 0.524952 -0.00113651 -0.0788278 0.01 57 57 0 0 0
142 0.525224 -0.00113568 -0.0907942 0.01 55 55 0 0 0
147 0.576443 -0.000980474 -0.0788278 0.01 65 65 0 0 0
149 0.524209 -0.00113876 -0.0729369 0.01 64 64 0 0 0
150 0.524952 -0.00113651 -0.061103 0.01 60 60 0 0 0
152 0.513556 -0.00117104 -0.0638471 0.01 57 57 0 0 0
153 0.524952 -0.00113651 -0.0788278 0.01 57 57 0 0 0
155 0.510126 -0.00118144 -0.0907942 0.01 56 56 0 0 0
156 0.513556 -0.00117104 -0.0638471 0.01 55 55 0 0 0
157 0.526049 -0.00113319 -0.0764162 0.01 63 63 0 0 0
158 0.530508 -0.00111967 -0.0635341 0.01 63 64 0 0 0
160 0.561969 -0.00102434 -0.0788278 0.01 64 64 0 0 0
162 0.522109 -0.00114512 -0.0764162 0.01 64 64 0 0 0
164 0.510126 -0.00118144 -0.10711 0.01 56 56 0 0 0
165 0.553439 -0.00105018 -0.0788278 0.01 56 56 0 0 0
166 0.584142 -0.000957146 -0.085108 0.01 55 55 0 0 0
169 0.541436 -0.00108656 -0.0788278 0.01 55 55 0 0 0
171 0.586623 -0.000949627 -0.0720592 0.01 60 60 0 0 0
174 0.510126 -0.00118144 -0.0907942 0.01 56 56 0 0 0
175 0.525186 -0.0011358 -0.0729369 0.01 64 64 0 0 0
178 0.522109 -0.00114512 -0.0764162 0.01 64 64 0 0 0
179 0.524952 -0.00113651 -0.0837251 0.01 55 55 0 0 0
182 0.513556 -0.00117104 -0.0638471 0.01 56 56 0 0 0
183 0.572677 -0.000991886 -0.0177287 0.01 64 64 0 0 0
185 0.580305 -0.000968774 -0.101158 0.01 65 65 0 0 0
187 0.518643 -0.00115563 -0.0729369 0.01 64 64 0 0 0
189 0.547704 -0.00106756 -0.0746103 0.01 57 57 0 0 0
190 0.524952 -0.00113651 -0.0638471 0.01 56 56 0 0 0
193 0.494942 -0.00122745 -0.0729369 0.01 60 60 0 0 0
202 0.584142 -0.000957146 -0.085108 0.01 57 57 0 0 0
203 0.513556 -0.00117104 -0.0638471 0.01 56 56 0 0 0
205 0.518643 -0.00115563 -0.0729369 0.01 65 65 0 0 0
208 0.584142 -0.000957146 -0.0788278 0.01 56 56 0 0 0
209 0.530508 -0.00111967 -0.0729369 0.01 65 65 0 0 0
215 0.524952 -0.00113651 -0.0638471 0.01 55 55 0 0 0
220 0.57354 -0.000989272 -0.0578228 0.01 60 60 0 0 0
221 0.539413 -0.00109269 -0.0832814 0.01 56 56 0 0 0
224 0.584697 -0.000955464 -0.0660082 0.01 65 65 0 0 0
225 0.551758 -0.00105528 -0.0764162 0.01 60 60 0 0 0
226 0.556269 -0.00104161 -0.0683459 0.01 56 56 0 0 0
229 0.535843 -0.00110351 -0.103537 0.01 60 60 0 0 0
230 0.518643 -0.00115563 -0.0729369 0.01 64 64 0 0 0
232 0.572677 -0.000991886 -0.0177287 0.01 63 63 0 0 0
233 0.583018 -0.000960553 -0.0491876 0.01 65 65 0 0 0
237 0.584142 -0.000957146 -0.085108 0.01 56 56 0 0 0
238 0.513556 -0.00117104 -0.0638471 0.01 55 55 0 0 0
239 0.525186 -0.0011358 -0.0729369 0.01 63 63 0 0 0
240 0.573465 -0.000989501 -0.0706349 0.01 63 63 0 0 0
241 0.505591 -0.00119518 -0.0638471 0.01 55 55 0 0 0
242 0.571659 -0.000994974 -0.0755206 0.01 60 60 0 0 0
243 0.583018 -0.000960553 -0.0491876 0.01 64 65 0 0 0
245 0.532876 -0.0011125 -0.123571 0.01 55 55 0 0 0
248 0.50099 -0.00120912 -0.066 0.01 60 60 0 0 0
249 0.524952 -0.00113651 -0.0837964 0.01 57 57 -0.000976592 0 -0.0247358
250 0.584142 -0.000957146 -0.0691117 0.01 60 60 0 0 0
252 0.584142 -0.000957146 -0.0791084 0.01 56 55 0 0 0
256 0.532128 -0.00111476 -0.0764162 0.01 63 63 0 0 0
257 0.527092 -0.00113002 -0.0764162 0.01 64 64 0 0 0
258 0.547332 -0.00106869 -0.0729369 0.01 65 65 0.00228664 -0.00272298 0
259 0.532128 -0.00111476 -0.0764162 0.01 64 63 0 0 0
261 0.573203 -0.000990293 -0.0924473 0.01 63 63 0 0 0
262 0.536451 -0.00110166 -0.0638471 0.01 55 55 0 0 0
263 0.521947 -0.00114562 -0.0820192 0.01 60 60 0 0 0
266 0.546935 -0.0010699 -0.0679578 0.01 65 64 0.0088349 -0.0104414 0
267 0.510126 -0.00118144 -0.0760507 0.01 55 55 0 0 0
268 0.536361 -0.00110194 -0.0764162 0.01 65 65 0 0 0
269 0.513556 -0.00117104 -0.0638471 0.01 56 55 0 0 0
270 0.550739 -0.00105837 -0.027348 0.01 63 63 0 0 0
272 0.510126 -0.00118144 -0.10711 0.01 60 60 0 0 0
273 0.549401 -0.00106242 -0.091079 0.01 56 56 0 0 0
275 0.587973 -0.000945536 -0.0564487 0.01 56 57 0 0 0
276 0.530508 -0.00111967 -0.0818576 0.01 63 63 0 0 0
277 0.584142 -0.000957146 -0.0636452 0.01 56 57 0 0 0
279 0.524952 -0.00113651 -0.0837251 0.01 55 55 0 0 0
282 0.553865 -0.00104889 -0.101473 0.01 63 63 0 0 0
283 0.584142 -0.000957146 -0.0788278 0.01 55 55 0 0 0
284 0.576443 -0.000980474 -0.0788278 0.01 64 64 0 0 0
285 0.571516 -0.000995407 -0.046978 0.01 60 60 0 0 0
286 0.516279 -0.00116279 -0.0907942 0.01 56 56 0 0 0
287 0.510126 -0.00118144 -0.0907942 0.01 57 57 0 0 0
290 0.548153 -0.0010662 -0.0764162 0.01 65 65 0 0 0
292 0.553865 -0.00104889 -0.104182 0.01 56 57 0 0 0
294 0.518643 -0.00115563 -0.0729369 0.01 65 65 0 0 0
295 0.573203 -0.000990293 -0.0924473 0.01 63 62 -0.0173025 0.0214453 0
296 0.526049 -0.00113319 -0.0764162 0.01 63 63 0 0 0
299 0.604028 -0.000896884 -0.029848 0.01 63 63 0 0 0
301 0.571112 -0.00099663 -0.0177287 0.01 64 64 0 0 0
302 0.499588 -0.00121337 -0.0638471 0.01 56 55 0 0 0
304 0.524952 -0.00113651 -0.0788278 0.01 56 56 0 0 0
305 0.560994 -0.00102729 -0.0705491 0.01 60 60 0 0 0
307 0.513556 -0.00117104 -0.0638471 0.01 56 55 0 0 0
309 0.518643 -0.00115563 -0.0763007 0.01 64 64 0 0 0
311 0.548153 -0.0010662 -0.0764162 0.01 65 65 0 0 0
312 0.521015 -0.00114844 -0.0788278 0.01 56 56 0 0 0
313 0.522109 -0.00114512 -0.0764162 0.01 63 63 0 0 0
315 0.548153 -0.0010662 -0.0764162 0.01 65 65 0 0 0
316 0.524952 -0.00113651 -0.0814241 0.01 55 55 9.86457e-06 0 0.00230098
317 0.553439 -0.00105018 -0.0788278 0.01 57 57 0 0 0
319 0.521844 -0.00114593 -0.0550401 0.01 55 55 0 0 0
