max_pf 83 min_pf 46
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
7 0.514461 -0.0011683 -0.0943589 0.01 47 47 0 0 0
26 0.483849 -0.00126106 -0.0853113 0.01 48 47 0 0 0
43 0.525126 -0.00113598 -0.0943589 0.01 47 47 0 0 0
44 0.590376 -0.000938256 -0.0322246 0.01 81 81 0 0 0
45 0.530518 -0.00111964 -0.0826572 0.01 47 47 0 0 0
50 0.514461 -0.0011683 -0.0853113 0.01 46 47 0 0 0
72 0.530518 -0.00111964 -0.0975117 0.01 48 48 0 0 0
76 0.512772 -0.00117342 -0.0993722 0.01 60 60 0 0 0
93 0.530518 -0.00111964 -0.0805222 0.01 48 48 0 0 0
101 0.525126 -0.00113598 -0.0943589 0.01 47 47 0 0 0
102 0.530518 -0.00111964 -0.0830437 0.01 48 48 0 0 0
113 0.53899 -0.00109397 -0.077729 0.01 60 61 0 0 0
115 0.483849 -0.00126106 -0.0853113 0.01 48 48 0 0 0
116 0.514461 -0.0011683 -0.0943589 0.01 47 47 0 0 0
119 0.558913 -0.0010336 -0.0702115 0.01 60 60 0 0 0
121 0.590376 -0.000938256 -0.0322246 0.01 83 83 0 0 0
135 0.530518 -0.00111964 -0.0975117 0.01 47 48 0 0 0
136 0.514461 -0.0011683 -0.0975117 0.01 48 48 0 0 0
145 0.590376 -0.000938256 -0.0312921 0.01 81 80 0 0 0
150 0.514461 -0.0011683 -0.0943589 0.01 48 47 0 0 0
154 0.54371 -0.00107967 -0.123953 0.01 60 60 0 0 0
156 0.525694 -0.00113426 -0.0853113 0.01 47 47 0 0 0
166 0.538412 -0.00109572 -0.0875244 0.01 60 61 0 0 0
181 0.514461 -0.0011683 -0.0853113 0.01 46 46 0 0 0
190 0.514461 -0.0011683 -0.0975117 0.01 47 47 0 0 0
197 0.483849 -0.00126106 -0.0853113 0.01 47 47 0 0 0
210 0.530518 -0.00111964 -0.0975117 0.01 48 48 0 0 0
213 0.483849 -0.00126106 -0.0853113 0.01 46 46 0 0 0
216 0.590376 -0.000938256 -0.0322246 0.01 81 81 0 0 0
220 0.590376 -0.000938256 -0.0322246 0.01 81 81 0 0 0
237 0.517905 -0.00115786 -0.102158 0.01 60 60 0 0 0
238 0.56246 -0.00102285 -0.114714 0.01 60 60 0 0 0
243 0.590376 -0.000938256 -0.0322246 0.01 82 81 0 0 0
251 0.514461 -0.0011683 -0.0975117 0.01 48 48 0 0 0
256 0.483849 -0.00126106 -0.0853113 0.01 46 47 0 0 0
257 0.590376 -0.000938256 -0.0322246 0.01 81 81 0 0 0
258 0.483849 -0.00126106 -0.0855578 0.01 46 47 0 0 0
271 0.48556 -0.00125588 -0.0943589 0.01 47 47 0 0 0
288 0.56824 -0.00100533 -0.0844221 0.01 60 60 0 0 0
300 0.514461 -0.0011683 -0.0853113 0.01 48 48 0 0 0
336 0.514461 -0.0011683 -0.0853113 0.01 48 48 0 0 0
360 0.483849 -0.00126106 -0.0853113 0.01 46 46 0 0 0
362 0.530518 -0.00111964 -0.0975117 0.01 48 48 0 0 0
373 0.515669 -0.00116464 -0.0993722 0.01 60 60 0 0 0
375 0.514461 -0.0011683 -0.0943589 0.01 47 47 0 0 0
377 0.523137 -0.00114201 -0.0993722 0.01 60 60 0 0 0
380 0.514461 -0.0011683 -0.0943589 0.01 47 47 0 0 0
386 0.530518 -0.00111964 -0.0975117 0.01 48 48 0 0 0
388 0.514461 -0.0011683 -0.0943589 0.01 48 48 0 0 0
399 0.590376 -0.000938256 -0.0322246 0.01 81 81 0 0 0
413 0.514461 -0.0011683 -0.0975117 0.01 47 47 0 0 0
432 0.483849 -0.00126106 -0.0853113 0.01 46 46 0 0 0
439 0.530518 -0.00111964 -0.0975117 0.01 48 49 0 0 0
459 0.53121 -0.00111755 -0.0975117 0.01 47 48 0 0 0
466 0.508094 -0.0011876 -0.0891673 0.01 60 61 0 0 0
475 0.534283 -0.00110823 -0.0993722 0.01 60 61 0 0 0
485 0.514461 -0.0011683 -0.0943589 0.01 47 47 0 0 0
486 0.534283 -0.00110823 -0.0993722 0.01 60 61 0 0 0
490 0.514461 -0.0011683 -0.0943589 0.01 48 48 0 0 0
491 0.511516 -0.00117722 -0.0853113 0.01 48 48 0 0 0
497 0.500743 -0.00120987 -0.0975117 0.01 48 48 0 0 0
