	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
0	2000	77.0	77.0	77.0	67.0	67.0	67.0
1	2002	77.0	77.0	77.0	67.0	67.0	67.0
2	2004	77.0	77.25	77.0	67.0	67.0	66.0
3	2006	78.0	78.0	77.0	66.0	66.0	66.0
4	2008	78.0	78.0	78.0	66.0	66.0	66.0
5	2010	78.0	78.0	78.0	66.0	66.0	66.0
6	2012	78.0	78.0	78.0	66.0	66.0	66.0
7	2014	78.0	78.0	78.0	66.0	66.0	66.0
8	2016	78.0	78.0	78.0	66.0	66.0	66.0
9	2018	78.0	78.0	78.0	66.0	66.0	66.0
10	2020	78.0	79.0	78.0	66.0	66.0	66.0
11	2022	78.0	79.0	78.0	66.0	66.0	65.0
12	2024	78.0	79.0	78.0	65.0	66.0	65.0
13	2026	79.0	79.0	78.0	65.0	65.0	65.0
14	2028	79.0	79.0	78.0	65.0	65.0	65.0
15	2030	79.0	79.0	79.0	65.0	65.0	65.0
16	2032	79.0	79.0	79.0	65.0	65.0	65.0
17	2034	79.0	79.0	79.0	65.0	65.0	65.0
18	2036	79.0	79.0	79.0	65.0	65.0	65.0
19	2038	79.0	79.0	79.0	65.0	65.0	65.0
20	2040	79.0	79.0	79.0	65.0	65.0	64.0
21	2042	79.0	79.0	79.0	65.0	65.0	64.0
22	2044	79.0	79.0	79.0	64.0	65.0	64.0
23	2046	79.0	79.0	79.0	64.0	65.0	64.0
24	2048	79.0	79.0	79.0	64.0	65.0	64.0
25	2050	79.0	79.0	79.0	64.0	64.0	64.0
26	2052	79.0	79.0	79.0	64.0	64.0	64.0
27	2054	79.0	79.0	79.0	64.0	64.0	64.0
28	2056	79.0	79.0	79.0	64.0	64.0	64.0
29	2058	79.0	79.0	79.0	64.0	64.0	64.0
30	2060	79.0	79.0	79.0	64.0	64.0	63.0
31	2062	79.0	79.0	79.0	64.0	64.0	63.0
32	2064	79.0	79.0	79.0	64.0	64.0	63.0
33	2066	79.0	79.0	79.0	63.5	64.0	63.0
34	2068	79.0	79.0	79.0	63.0	64.0	63.0
35	2070	79.0	79.0	79.0	63.0	64.0	63.0
36	2072	79.0	79.0	79.0	63.0	63.0	63.0
37	2074	79.0	79.0	79.0	63.0	63.0	63.0
38	2076	79.0	79.0	79.0	63.0	63.0	63.0
39	2078	79.0	79.0	79.0	63.0	63.0	63.0
40	2080	79.0	79.0	79.0	63.0	63.0	63.0
41	2082	79.0	79.0	79.0	63.0	63.0	62.0
42	2084	79.0	79.0	79.0	63.0	63.0	62.0
43	2086	79.0	79.0	79.0	63.0	63.0	62.0
44	2088	79.0	79.0	79.0	62.0	63.0	62.0
45	2090	79.0	79.0	79.0	62.0	63.0	62.0
46	2092	79.0	79.0	79.0	62.0	63.0	62.0
47	2094	79.0	79.0	79.0	62.0	62.0	62.0
48	2096	79.0	79.0	79.0	62.0	62.0	62.0
49	2098	79.0	79.0	79.0	62.0	62.0	62.0
50	2100	79.0	79.0	79.0	62.0	62.0	62.0
51	2102	79.0	79.0	79.0	62.0	62.0	61.0
52	2104	79.0	79.0	79.0	62.0	62.0	61.0
53	2106	79.0	79.0	79.0	62.0	62.0	61.0
54	2108	79.0	79.0	79.0	62.0	62.0	61.0
55	2110	79.0	79.0	79.0	61.0	62.0	61.0
56	2112	79.0	79.0	79.0	61.0	62.0	61.0
57	2114	79.0	79.0	79.0	61.0	62.0	61.0
58	2116	79.0	79.0	79.0	61.0	62.0	61.0
59	2118	79.0	79.0	79.0	61.0	61.25	61.0
60	2120	79.0	79.0	79.0	61.0	61.0	61.0
61	2122	79.0	79.0	79.0	61.0	61.0	60.0
62	2124	79.0	79.0	79.0	61.0	61.0	60.0
63	2126	79.0	79.0	79.0	61.0	61.0	60.0
64	2128	79.0	79.0	79.0	61.0	61.0	60.0
65	2130	79.0	79.0	79.0	61.0	61.0	60.0
66	2132	79.0	79.0	79.0	60.0	61.0	60.0
67	2134	79.0	79.0	79.0	60.0	61.0	60.0
68	2136	79.0	79.0	79.0	60.0	61.0	60.0
69	2138	79.0	79.0	79.0	60.0	60.25	60.0
70	2140	79.0	79.0	79.0	60.0	60.0	60.0
71	2142	79.0	79.0	79.0	60.0	60.0	60.0
72	2144	79.0	79.0	79.0	60.0	60.0	59.0
73	2146	79.0	79.0	79.0	60.0	60.0	59.0
74	2148	79.0	79.0	79.0	60.0	60.0	59.0
75	2150	79.0	79.0	79.0	60.0	60.0	59.0
76	2152	79.0	79.0	79.0	59.0	60.0	59.0
77	2154	79.0	79.0	79.0	59.0	60.0	59.0
78	2156	79.0	79.0	79.0	59.0	60.0	59.0
79	2158	79.0	79.0	79.0	59.0	60.0	59.0
80	2160	79.0	79.0	79.0	59.0	60.0	58.0
81	2162	79.0	79.0	79.0	59.0	60.0	58.0
82	2164	79.0	79.0	79.0	59.0	60.0	58.0
83	2166	79.0	79.0	79.0	59.0	59.0	58.0
84	2168	79.0	79.0	79.0	59.0	59.0	58.0
85	2170	79.0	79.0	79.0	59.0	59.0	58.0
86	2172	79.0	79.0	79.0	59.0	59.0	58.0
87	2174	79.0	79.0	79.0	58.0	59.0	58.0
88	2176	79.0	79.0	79.0	58.0	59.0	58.0
89	2178	79.0	79.0	79.0	58.0	59.0	58.0
90	2180	79.0	79.0	79.0	58.0	59.0	58.0
91	2182	79.0	79.0	79.0	58.0	59.0	58.0
92	2184	79.0	79.0	79.0	58.0	59.0	57.75
93	2186	79.0	79.0	79.0	58.0	59.0	57.0
94	2188	79.0	79.0	79.0	58.0	58.0	57.0
95	2190	79.0	79.0	79.0	58.0	58.0	57.0
96	2192	79.0	79.0	79.0	58.0	58.0	57.0
97	2194	79.0	79.0	79.0	58.0	58.0	57.0
98	2196	79.0	79.0	79.0	58.0	58.0	57.0
99	2198	79.0	79.0	79.0	58.0	58.0	57.0
100	2200	79.0	79.0	79.0	57.5	58.0	57.0
101	2202	79.0	79.0	79.0	57.0	58.0	57.0
102	2204	79.0	79.0	79.0	57.0	58.0	57.0
103	2206	79.0	79.0	79.0	57.0	58.0	57.0
104	2208	79.0	79.0	79.0	57.0	58.0	57.0
105	2210	79.0	79.0	79.0	57.0	57.25	56.0
106	2212	79.0	79.0	79.0	57.0	57.0	56.0
107	2214	79.0	79.0	79.0	57.0	57.0	56.0
108	2216	79.0	79.0	79.0	57.0	57.0	56.0
109	2218	79.0	79.0	79.0	57.0	57.0	56.0
110	2220	79.0	79.0	79.0	57.0	57.0	56.0
111	2222	79.0	79.0	79.0	56.5	57.0	56.0
112	2224	79.0	79.0	79.0	56.0	57.0	56.0
113	2226	79.0	79.0	79.0	56.0	57.0	56.0
114	2228	79.0	79.0	79.0	56.0	57.0	56.0
115	2230	79.0	79.0	79.0	56.0	57.0	56.0
116	2232	79.0	79.0	79.0	56.0	57.0	56.0
117	2234	79.0	79.0	79.0	56.0	57.0	55.75
118	2236	79.0	79.0	79.0	56.0	57.0	55.75
119	2238	79.0	79.0	79.0	56.0	56.25	55.0
120	2240	79.0	79.0	79.0	56.0	56.0	55.0
121	2242	79.0	79.0	79.0	56.0	56.0	55.0
122	2244	79.0	79.0	79.0	56.0	56.0	55.0
123	2246	79.0	79.0	79.0	56.0	56.0	55.0
124	2248	79.0	79.0	79.0	55.5	56.0	55.0
125	2250	79.0	79.0	79.0	55.0	56.0	55.0
126	2252	79.0	79.0	79.0	55.0	56.0	55.0
127	2254	79.0	79.0	79.0	55.0	56.0	55.0
128	2256	79.0	79.0	79.0	55.0	56.0	54.0
129	2258	79.0	79.0	79.0	55.0	56.0	54.0
130	2260	79.0	79.0	79.0	55.0	56.0	54.0
131	2262	79.0	79.0	79.0	55.0	56.0	54.0
132	2264	79.0	79.0	79.0	55.0	55.0	54.0
133	2266	79.0	79.0	79.0	55.0	55.0	54.0
134	2268	79.0	79.0	79.0	55.0	55.0	54.0
135	2270	79.0	79.0	79.0	55.0	55.0	54.0
136	2272	79.0	79.0	79.0	55.0	55.0	54.0
137	2274	79.0	79.0	79.0	55.0	55.0	54.0
138	2276	79.0	79.0	79.0	54.5	55.0	54.0
139	2278	79.0	79.0	79.0	54.0	55.0	54.0
140	2280	79.0	79.0	79.0	54.0	55.0	54.0
141	2282	79.0	79.0	79.0	54.0	55.0	54.0
142	2284	79.0	79.0	79.0	54.0	55.0	53.0
143	2286	79.0	79.0	79.0	54.0	55.0	53.0
144	2288	79.0	79.0	79.0	54.0	55.0	53.0
145	2290	79.0	79.0	79.0	54.0	54.25	53.0
146	2292	79.0	79.0	79.0	54.0	54.0	53.0
147	2294	79.0	79.0	79.0	54.0	54.0	53.0
148	2296	79.0	79.0	79.0	54.0	54.0	53.0
149	2298	79.0	79.0	79.0	54.0	54.0	53.0
150	2300	79.0	79.0	79.0	53.0	54.0	53.0
151	2302	79.0	79.0	79.0	53.0	54.0	53.0
152	2304	79.0	79.0	79.0	53.0	54.0	53.0
153	2306	79.0	79.0	79.0	53.0	54.0	53.0
154	2308	79.0	79.0	79.0	53.0	54.0	53.0
155	2310	79.0	79.0	79.0	53.0	54.0	52.75
156	2312	79.0	79.0	79.0	53.0	54.0	52.0
157	2314	79.0	79.0	79.0	53.0	54.0	52.0
158	2316	79.0	79.0	79.0	53.0	53.0	52.0
159	2318	79.0	79.0	79.0	53.0	53.0	52.0
160	2320	79.0	79.0	79.0	53.0	53.0	52.0
161	2322	79.0	79.0	79.0	53.0	53.0	52.0
162	2324	79.0	79.0	79.0	53.0	53.0	52.0
163	2326	79.0	79.0	79.0	52.5	53.0	52.0
164	2328	79.0	79.0	79.0	52.0	53.0	52.0
165	2330	79.0	79.0	79.0	52.0	53.0	52.0
166	2332	79.0	79.0	79.0	52.0	53.0	52.0
167	2334	79.0	79.0	79.0	52.0	53.0	51.0
168	2336	79.0	79.0	79.0	52.0	53.0	51.0
169	2338	79.0	79.0	79.0	52.0	53.0	51.0
170	2340	79.0	79.0	79.0	52.0	53.0	51.0
171	2342	79.0	79.0	79.0	52.0	53.0	51.0
172	2344	79.0	79.0	79.0	52.0	52.0	51.0
173	2346	79.0	79.0	79.0	52.0	52.0	51.0
174	2348	79.0	79.0	79.0	52.0	52.0	51.0
175	2350	79.0	79.0	79.0	52.0	52.0	51.0
176	2352	79.0	79.0	79.0	51.0	52.0	51.0
177	2354	79.0	79.0	79.0	51.0	52.0	51.0
178	2356	79.0	79.0	79.0	51.0	52.0	51.0
179	2358	79.0	79.0	79.0	51.0	52.0	51.0
180	2360	79.0	79.0	79.0	51.0	52.0	51.0
181	2362	79.0	79.0	79.0	51.0	52.0	50.75
182	2364	79.0	79.0	79.0	51.0	52.0	50.0
183	2366	79.0	79.0	79.0	51.0	52.0	50.0
184	2368	79.0	79.0	79.0	51.0	52.0	50.0
185	2370	79.0	79.0	79.0	51.0	52.0	50.0
186	2372	79.0	79.0	79.0	51.0	51.0	50.0
187	2374	79.0	79.0	79.0	51.0	51.0	50.0
188	2376	79.0	79.0	79.0	51.0	51.0	50.0
189	2378	79.0	79.0	79.0	51.0	51.0	50.0
190	2380	79.0	79.0	79.0	50.5	51.0	50.0
191	2382	79.0	79.0	79.0	50.5	51.0	50.0
192	2384	79.0	79.0	79.0	50.0	51.0	50.0
193	2386	79.0	79.0	79.0	50.0	51.0	50.0
194	2388	79.0	79.0	79.0	50.0	51.0	50.0
195	2390	79.0	79.0	79.0	50.0	51.0	50.0
196	2392	79.0	79.0	79.0	50.0	51.0	49.0
197	2394	79.0	79.0	79.0	50.0	51.0	49.0
198	2396	79.0	79.0	79.0	50.0	51.0	49.0
199	2398	79.0	79.0	79.0	50.0	51.0	49.0
200	2400	79.0	79.0	79.0	50.0	51.0	49.0
201	2402	79.0	79.0	79.0	50.0	50.25	49.0
202	2404	79.0	79.0	79.0	50.0	50.0	49.0
203	2406	79.0	79.0	79.0	50.0	50.0	49.0
204	2408	79.0	79.0	79.0	50.0	50.0	49.0
205	2410	79.0	79.0	79.0	50.0	50.0	49.0
206	2412	79.0	79.0	79.0	49.0	50.0	49.0
207	2414	79.0	79.0	79.0	49.0	50.0	49.0
208	2416	79.0	79.0	79.0	49.0	50.0	49.0
209	2418	79.0	79.0	79.0	49.0	50.0	49.0
210	2420	79.0	79.0	79.0	49.0	50.0	49.0
211	2422	79.0	79.0	79.0	49.0	50.0	49.0
212	2424	79.0	79.0	79.0	49.0	50.0	48.75
213	2426	79.0	79.0	79.0	49.0	50.0	48.0
214	2428	79.0	79.0	79.0	49.0	50.0	48.0
215	2430	79.0	79.0	79.0	49.0	50.0	48.0
216	2432	79.0	79.0	79.0	49.0	50.0	48.0
217	2434	79.0	79.0	79.0	49.0	50.0	48.0
218	2436	79.0	79.0	79.0	49.0	49.0	48.0
219	2438	79.0	79.0	79.0	49.0	49.0	48.0
220	2440	79.0	79.0	79.0	49.0	49.0	48.0
221	2442	79.0	79.0	79.0	49.0	49.0	48.0
222	2444	79.0	79.0	79.0	48.5	49.0	48.0
223	2446	79.0	79.0	79.0	48.0	49.0	48.0
224	2448	79.0	79.0	79.0	48.0	49.0	48.0
225	2450	79.0	79.0	79.0	48.0	49.0	48.0
226	2452	79.0	79.0	79.0	48.0	49.0	48.0
227	2454	79.0	79.0	79.0	48.0	49.0	47.0
228	2456	79.0	79.0	79.0	48.0	49.0	47.0
229	2458	79.0	79.0	79.0	48.0	49.0	47.0
230	2460	79.0	79.0	79.0	48.0	49.0	47.0
231	2462	79.0	79.0	79.0	48.0	49.0	47.0
232	2464	79.0	79.0	79.0	48.0	49.0	47.0
233	2466	79.0	79.0	79.0	48.0	49.0	47.0
234	2468	79.0	79.0	79.0	48.0	48.25	47.0
235	2470	79.0	79.0	79.0	48.0	48.0	47.0
236	2472	79.0	79.0	79.0	48.0	48.0	47.0
237	2474	79.0	79.0	79.0	48.0	48.0	47.0
238	2476	79.0	79.0	79.0	47.0	48.0	47.0
239	2478	79.0	79.0	79.0	47.0	48.0	47.0
240	2480	79.0	79.0	79.0	47.0	48.0	47.0
241	2482	79.0	79.0	79.0	47.0	48.0	47.0
242	2484	79.0	79.0	79.0	47.0	48.0	47.0
243	2486	79.0	79.0	79.0	47.0	48.0	46.75
244	2488	79.0	79.0	79.0	47.0	48.0	46.0
245	2490	79.0	79.0	79.0	47.0	48.0	46.0
246	2492	79.0	79.0	79.0	47.0	48.0	46.0
247	2494	79.0	79.0	79.0	47.0	47.25	46.0
248	2496	79.0	79.0	79.0	47.0	48.0	46.0
249	2498	79.0	79.0	79.0	47.0	47.0	46.0
250	2500	79.0	79.0	79.0	47.0	47.0	46.0
251	2502	79.0	79.0	79.0	47.0	47.0	46.0
252	2504	79.0	79.0	79.0	47.0	47.0	46.0
253	2506	79.0	79.0	79.0	47.0	47.0	46.0
254	2508	79.0	79.0	79.0	47.0	47.0	46.0
255	2510	79.0	79.0	79.0	46.5	47.0	46.0
256	2512	79.0	79.0	79.0	46.0	47.0	46.0
257	2514	79.0	79.0	79.0	46.0	47.0	46.0
258	2516	79.0	79.0	79.0	46.0	47.0	46.0
259	2518	79.0	79.0	79.0	46.0	47.0	46.0
260	2520	79.0	79.0	79.0	46.0	47.0	46.0
261	2522	79.0	79.0	79.0	46.0	47.0	46.0
262	2524	79.0	79.0	79.0	46.0	47.0	45.0
263	2526	79.0	79.0	79.0	46.0	47.0	45.0
264	2528	79.0	79.0	79.0	46.0	47.0	45.0
265	2530	79.0	79.0	79.0	46.0	47.0	45.0
266	2532	79.0	79.0	79.0	46.0	47.0	45.0
267	2534	79.0	79.0	79.0	46.0	46.0	45.0
268	2536	79.0	79.0	79.0	46.0	46.0	45.0
269	2538	79.0	79.0	79.0	46.0	46.0	45.0
270	2540	79.0	79.0	79.0	46.0	46.0	45.0
271	2542	79.0	79.0	79.0	46.0	46.0	45.0
272	2544	79.0	79.0	79.0	46.0	46.0	45.0
273	2546	79.0	79.0	79.0	45.0	46.0	45.0
274	2548	79.0	79.0	79.0	45.0	46.0	45.0
275	2550	79.0	79.0	79.0	45.0	46.0	45.0
276	2552	79.0	79.0	79.0	45.0	46.0	45.0
277	2554	79.0	79.0	79.0	45.0	46.0	44.75
278	2556	79.0	79.0	79.0	45.0	46.0	44.0
279	2558	79.0	79.0	79.0	45.0	46.0	44.0
280	2560	79.0	79.0	79.0	45.0	46.0	44.0
281	2562	79.0	79.0	79.0	45.0	46.0	44.0
282	2564	79.0	79.0	79.0	45.0	46.0	44.0
283	2566	79.0	79.0	79.0	45.0	46.0	44.0
284	2568	79.0	79.0	79.0	45.0	46.0	44.0
285	2570	79.0	79.0	79.0	45.0	45.25	44.0
286	2572	79.0	79.0	79.0	45.0	45.0	44.0
287	2574	79.0	79.0	79.0	45.0	45.0	44.0
288	2576	79.0	79.0	79.0	45.0	45.0	44.0
289	2578	79.0	79.0	79.0	44.0	45.0	44.0
290	2580	79.0	79.0	79.0	44.0	45.0	44.0
291	2582	79.0	79.0	79.0	44.0	45.0	44.0
292	2584	79.0	79.0	79.0	44.0	45.0	44.0
293	2586	79.0	79.0	79.0	44.0	45.0	44.0
294	2588	79.0	79.0	79.0	44.0	45.0	43.75
295	2590	79.0	79.0	79.0	44.0	45.0	43.0
296	2592	79.0	79.0	79.0	44.0	45.0	43.0
297	2594	79.0	79.0	79.0	44.0	45.0	43.0
298	2596	79.0	79.0	79.0	44.0	45.0	43.0
299	2598	79.0	79.0	79.0	44.0	45.0	43.0
300	2600	79.0	79.0	79.0	44.0	45.0	43.0
301	2602	79.0	79.0	79.0	44.0	45.0	43.0
302	2604	79.0	79.0	79.0	44.0	45.0	43.0
303	2606	79.0	79.0	79.0	44.0	45.0	43.0
304	2608	79.0	79.0	79.0	44.0	44.0	43.0
305	2610	79.0	79.0	79.0	44.0	44.0	43.0
306	2612	79.0	79.0	79.0	44.0	44.0	43.0
307	2614	79.0	79.0	79.0	44.0	44.0	43.0
308	2616	79.0	79.0	79.0	43.0	44.0	43.0
309	2618	79.0	79.0	79.0	43.0	44.0	43.0
310	2620	79.0	79.0	79.0	43.0	44.0	43.0
311	2622	79.0	79.0	79.0	43.0	44.0	43.0
312	2624	79.0	79.0	79.0	43.0	44.0	42.75
313	2626	79.0	79.0	79.0	43.0	44.0	42.75
314	2628	79.0	79.0	79.0	43.0	44.0	42.0
315	2630	79.0	79.0	79.0	43.0	44.0	42.0
316	2632	79.0	79.0	79.0	43.0	44.0	42.0
317	2634	79.0	79.0	79.0	43.0	44.0	42.0
318	2636	79.0	79.0	79.0	43.0	44.0	42.0
319	2638	79.0	79.0	79.0	43.0	44.0	42.0
320	2640	79.0	79.0	79.0	43.0	44.0	42.0
321	2642	79.0	79.0	79.0	43.0	44.0	42.0
322	2644	79.0	79.0	79.0	43.0	44.0	42.0
323	2646	79.0	79.0	79.0	43.0	43.25	42.0
324	2648	79.0	79.0	79.0	43.0	43.0	42.0
325	2650	79.0	79.0	79.0	43.0	43.0	42.0
326	2652	79.0	79.0	79.0	42.0	43.0	42.0
327	2654	79.0	79.0	79.0	42.0	43.0	42.0
328	2656	79.0	79.0	79.0	42.0	43.0	42.0
329	2658	79.0	79.0	79.0	42.0	43.0	42.0
330	2660	79.0	79.0	79.0	42.0	43.0	42.0
331	2662	79.0	79.0	79.0	42.0	43.0	42.0
332	2664	79.0	79.0	79.0	42.0	43.0	41.0
333	2666	79.0	79.0	79.0	42.0	43.0	41.0
334	2668	79.0	79.0	79.0	42.0	43.0	41.0
335	2670	79.0	79.0	79.0	42.0	43.0	41.0
336	2672	79.0	79.0	79.0	42.0	43.0	41.0
337	2674	79.0	79.0	79.0	42.0	43.0	41.0
338	2676	79.0	79.0	79.0	42.0	43.0	41.0
339	2678	79.0	79.0	79.0	42.0	43.0	41.0
340	2680	79.0	79.0	79.0	42.0	43.0	41.0
341	2682	79.0	79.0	79.0	42.0	42.0	41.0
342	2684	79.0	79.0	79.0	42.0	42.0	41.0
343	2686	79.0	79.0	79.0	42.0	42.0	41.0
344	2688	79.0	79.0	79.0	42.0	42.0	41.0
345	2690	79.0	79.0	79.0	42.0	42.0	41.0
346	2692	79.0	79.0	79.0	41.0	42.0	41.0
347	2694	79.0	79.0	79.0	41.0	42.0	41.0
348	2696	79.0	79.0	79.0	41.0	42.0	41.0
349	2698	79.0	79.0	79.0	41.0	42.0	41.0
350	2700	79.0	79.0	79.0	41.0	42.0	40.75
351	2702	79.0	79.0	79.0	41.0	42.0	40.0
352	2704	79.0	79.0	79.0	41.0	42.0	40.0
353	2706	79.0	79.0	79.0	41.0	42.0	40.0
354	2708	79.0	79.0	79.0	41.0	42.0	40.0
355	2710	79.0	79.0	79.0	41.0	42.0	40.0
356	2712	79.0	79.0	79.0	41.0	42.0	40.0
357	2714	79.0	79.0	79.0	41.0	42.0	40.0
358	2716	79.0	79.0	79.0	41.0	42.0	40.0
359	2718	79.0	79.0	79.0	41.0	41.0	40.0
360	2720	79.0	79.0	79.0	41.0	41.0	40.0
361	2722	79.0	79.0	79.0	41.0	41.0	40.0
362	2724	79.0	79.0	79.0	41.0	41.0	40.0
363	2726	79.0	79.0	79.0	40.5	41.0	40.0
364	2728	79.0	79.0	79.0	40.5	41.0	40.0
365	2730	79.0	79.0	79.0	40.0	41.0	40.0
366	2732	79.0	79.0	79.0	40.0	41.0	40.0
367	2734	79.0	79.0	79.0	40.0	41.0	40.0
368	2736	79.0	79.0	79.0	40.0	41.0	40.0
369	2738	79.0	79.0	79.0	40.0	41.0	40.0
370	2740	79.0	79.0	79.0	40.0	41.0	39.0
371	2742	79.0	79.0	79.0	40.0	41.0	40.0
372	2744	79.0	79.0	79.0	40.0	41.0	39.75
373	2746	79.0	79.0	79.0	40.0	41.0	39.0
374	2748	79.0	79.0	79.0	40.0	41.0	39.0
375	2750	79.0	79.0	79.0	40.0	41.0	39.0
376	2752	79.0	79.0	79.0	40.0	41.0	39.0
377	2754	79.0	79.0	79.0	40.0	41.0	39.0
378	2756	79.0	79.0	79.0	40.0	41.0	39.0
379	2758	79.0	79.0	79.0	40.0	41.0	39.0
380	2760	79.0	79.0	79.0	40.0	41.0	39.0
381	2762	79.0	79.0	79.0	40.0	41.0	39.0
382	2764	79.0	79.0	79.0	40.0	40.0	39.0
383	2766	79.0	79.0	79.0	40.0	40.0	39.0
384	2768	79.0	79.0	79.0	40.0	40.0	39.0
385	2770	79.0	79.0	79.0	40.0	40.0	39.0
386	2772	79.0	79.0	79.0	39.0	40.0	39.0
387	2774	79.0	79.0	79.0	39.0	40.0	39.0
388	2776	79.0	79.0	79.0	39.0	40.0	39.0
389	2778	79.0	79.0	79.0	39.0	40.0	39.0
390	2780	79.0	79.0	79.0	39.0	40.0	38.75
391	2782	79.0	79.0	79.0	39.0	40.0	39.0
392	2784	79.0	79.0	79.0	39.0	40.0	38.0
393	2786	79.0	79.0	79.0	39.0	40.0	38.0
394	2788	79.0	79.0	79.0	39.0	40.0	38.0
395	2790	79.0	79.0	79.0	39.0	40.0	38.0
396	2792	79.0	79.0	79.0	39.0	40.0	38.0
397	2794	79.0	79.0	79.0	39.0	40.0	38.0
398	2796	79.0	79.0	79.0	39.0	40.0	38.0
399	2798	79.0	79.0	79.0	39.0	40.0	38.0
400	2800	79.0	79.0	79.0	39.0	40.0	38.0
401	2802	79.0	79.0	79.0	39.0	40.0	38.0
402	2804	79.0	79.0	79.0	39.0	40.0	38.0
403	2806	79.0	79.0	79.0	39.0	40.0	38.0
404	2808	79.0	79.0	79.0	39.0	40.0	38.0
405	2810	79.0	79.0	79.0	39.0	40.0	38.0
406	2812	79.0	79.0	79.0	39.0	39.25	38.0
407	2814	79.0	79.0	79.0	39.0	39.0	38.0
408	2816	79.0	79.0	79.0	39.0	39.0	38.0
409	2818	79.0	79.0	79.0	39.0	39.0	38.0
410	2820	79.0	79.0	79.0	38.0	39.0	38.0
411	2822	79.0	79.0	79.0	38.0	39.0	38.0
412	2824	79.0	79.0	79.0	38.0	39.0	38.0
413	2826	79.0	79.0	79.0	38.0	39.0	37.75
414	2828	79.0	79.0	79.0	38.0	39.0	37.75
415	2830	79.0	79.0	79.0	38.0	39.0	37.75
416	2832	79.0	79.0	79.0	38.0	39.0	37.0
417	2834	79.0	79.0	79.0	38.0	39.0	37.0
418	2836	79.0	79.0	79.0	38.0	39.0	37.0
419	2838	79.0	79.0	79.0	38.0	39.0	37.0
420	2840	79.0	79.0	79.0	38.0	39.0	37.0
421	2842	79.0	79.0	79.0	38.0	39.0	37.0
422	2844	79.0	79.0	79.0	38.0	39.0	37.0
423	2846	79.0	79.0	79.0	38.0	39.0	37.0
424	2848	79.0	79.0	79.0	38.0	39.0	37.0
425	2850	79.0	79.0	79.0	38.0	38.25	37.0
426	2852	79.0	79.0	79.0	38.0	38.0	37.0
427	2854	79.0	79.0	79.0	38.0	38.0	37.0
428	2856	79.0	79.0	79.0	38.0	38.0	37.0
429	2858	79.0	79.0	79.0	38.0	38.0	37.0
430	2860	79.0	79.0	79.0	38.0	38.0	37.0
431	2862	79.0	79.0	79.0	38.0	38.0	37.0
432	2864	79.0	79.0	79.0	37.0	38.0	37.0
433	2866	79.0	79.0	79.0	37.0	38.0	37.0
434	2868	79.0	79.0	79.0	37.0	38.0	37.0
435	2870	79.0	79.0	79.0	37.0	38.0	37.0
436	2872	79.0	79.0	79.0	37.0	38.0	37.0
437	2874	79.0	79.0	79.0	37.0	38.0	37.0
438	2876	79.0	79.0	79.0	37.0	38.0	37.0
439	2878	79.0	79.0	79.0	37.0	38.0	36.75
440	2880	79.0	79.0	79.0	37.0	38.0	36.0
441	2882	79.0	79.0	79.0	37.0	38.0	36.0
442	2884	79.0	79.0	79.0	37.0	38.0	36.0
443	2886	79.0	79.0	79.0	37.0	38.0	36.0
444	2888	79.0	79.0	79.0	37.0	38.0	36.0
445	2890	79.0	79.0	79.0	37.0	38.0	36.0
446	2892	79.0	79.0	79.0	37.0	37.25	36.0
447	2894	79.0	79.0	79.0	37.0	37.25	36.0
448	2896	79.0	79.0	79.0	37.0	38.0	36.0
449	2898	79.0	79.0	79.0	37.0	37.25	36.0
450	2900	79.0	79.0	79.0	37.0	37.0	36.0
451	2902	79.0	79.0	79.0	36.0	37.0	36.0
452	2904	79.0	79.0	79.0	36.5	37.0	36.0
453	2906	79.0	79.0	79.0	36.0	37.0	36.0
454	2908	79.0	79.0	79.0	36.0	37.0	36.0
455	2910	79.0	79.0	79.0	36.0	37.0	36.0
456	2912	79.0	79.0	79.0	36.0	37.0	36.0
457	2914	79.0	79.0	79.0	36.0	37.0	36.0
458	2916	79.0	79.0	79.0	36.0	37.0	35.75
459	2918	79.0	79.0	79.0	36.0	37.0	36.0
460	2920	79.0	79.0	79.0	36.0	37.0	36.0
461	2922	79.0	79.0	79.0	36.0	37.0	36.0
462	2924	79.0	79.0	79.0	36.0	37.0	36.0
463	2926	79.0	79.0	79.0	36.0	37.0	36.0
464	2928	79.0	79.0	79.0	36.0	37.0	36.0
465	2930	79.0	79.0	79.0	36.0	37.0	35.75
466	2932	79.0	79.0	79.0	36.0	37.0	35.0
467	2934	79.0	79.0	79.0	36.0	37.0	35.0
468	2936	79.0	79.0	79.0	36.0	37.0	35.0
469	2938	79.0	79.0	79.0	36.0	37.0	35.0
470	2940	79.0	79.0	79.0	36.0	37.0	35.0
471	2942	79.0	79.0	79.0	36.0	36.0	35.0
472	2944	79.0	79.0	79.0	36.0	36.0	35.0
473	2946	79.0	79.0	79.0	36.0	36.0	35.0
474	2948	79.0	79.0	79.0	36.0	36.0	35.0
475	2950	79.0	79.0	79.0	36.0	36.0	35.0
476	2952	79.0	79.0	79.0	36.0	36.0	35.0
477	2954	79.0	79.0	79.0	36.0	36.0	35.0
478	2956	79.0	79.0	79.0	36.0	36.0	35.0
479	2958	79.0	79.0	79.0	35.5	36.0	35.0
480	2960	79.0	79.0	79.0	35.0	36.0	35.0
