	time	range_hot	range_hot_high	range_hot_low	range_cold	range_cold_high	range_cold_low
475	2950	99.0	99.25	99.0	50.0	50.0	50.0
476	2952	99.0	100.0	99.0	50.0	50.0	50.0
477	2954	99.0	100.0	99.0	50.0	50.0	50.0
478	2956	99.0	100.0	99.0	50.0	50.0	50.0
479	2958	99.0	100.0	99.0	50.0	50.0	50.0
480	2960	99.0	100.0	99.0	50.0	50.0	50.0
481	2962	99.0	100.0	99.0	50.0	50.0	50.0
482	2964	99.0	100.0	99.0	50.0	50.0	50.0
483	2966	99.0	100.0	99.0	50.0	50.0	50.0
484	2968	99.0	100.0	99.0	50.0	50.0	50.0
485	2970	99.0	100.0	99.0	50.0	50.0	50.0
486	2972	99.0	100.0	99.0	50.0	50.0	50.0
487	2974	99.0	100.0	99.0	50.0	50.0	50.0
488	2976	99.0	100.0	99.0	50.0	50.0	50.0
489	2978	99.0	100.0	99.0	50.0	50.0	50.0
490	2980	99.0	100.0	99.0	50.0	50.0	50.0
491	2982	99.0	100.0	99.0	50.0	50.0	50.0
492	2984	99.0	100.0	99.0	50.0	50.0	50.0
493	2986	99.0	100.0	99.0	50.0	50.0	50.0
494	2988	99.0	100.0	99.0	50.0	50.0	50.0
495	2990	99.0	100.0	99.0	50.0	50.0	50.0
496	2992	99.0	100.0	99.0	50.0	50.0	50.0
497	2994	99.0	100.0	99.0	50.0	50.0	50.0
498	2996	99.0	100.0	99.0	50.0	50.0	50.0
499	2998	99.0	100.0	99.0	50.0	50.0	50.0
500	3000	99.0	100.0	99.0	50.0	50.0	50.0
501	3002	99.0	100.0	99.0	50.0	50.0	50.0
502	3004	99.0	100.0	99.0	50.0	50.0	50.0
503	3006	99.0	100.0	99.0	50.0	50.0	50.0
504	3008	99.0	100.0	99.0	50.0	50.0	50.0
505	3010	99.0	100.0	99.0	50.0	50.0	50.0
506	3012	99.0	100.0	99.0	50.0	50.0	50.0
507	3014	99.0	100.0	99.0	50.0	50.0	50.0
508	3016	99.0	100.0	99.0	50.0	50.0	50.0
509	3018	99.0	100.0	99.0	50.0	50.0	50.0
510	3020	99.0	100.0	99.0	50.0	50.0	50.0
511	3022	99.0	100.0	99.0	50.0	50.0	50.0
512	3024	99.0	100.0	99.0	50.0	50.0	50.0
513	3026	99.0	100.0	99.0	50.0	50.0	50.0
514	3028	99.0	100.0	99.0	50.0	50.0	50.0
515	3030	99.0	100.0	99.0	50.0	50.0	50.0
516	3032	99.0	100.0	99.0	50.0	50.0	50.0
517	3034	99.0	100.0	99.0	50.0	50.0	50.0
518	3036	99.0	100.0	99.0	50.0	50.0	50.0
519	3038	99.0	100.0	99.0	50.0	50.0	50.0
520	3040	99.0	100.0	99.0	50.0	50.0	50.0
521	3042	99.0	100.0	99.0	50.0	50.0	50.0
522	3044	99.0	100.0	99.0	50.0	50.0	50.0
523	3046	99.0	100.0	99.0	50.0	50.0	50.0
524	3048	99.0	100.0	99.0	50.0	50.0	50.0
525	3050	99.0	100.0	99.0	50.0	50.0	50.0
526	3052	99.0	100.0	99.0	50.0	50.0	50.0
527	3054	99.0	100.0	99.0	50.0	50.0	50.0
528	3056	99.0	100.0	99.0	50.0	50.0	50.0
529	3058	99.0	100.0	99.0	50.0	50.0	50.0
530	3060	99.0	100.0	99.0	50.0	50.0	50.0
531	3062	99.0	100.0	99.0	50.0	50.0	50.0
532	3064	99.0	100.0	99.0	50.0	50.0	50.0
533	3066	99.0	100.0	99.0	50.0	50.0	50.0
534	3068	99.0	100.0	99.0	50.0	50.0	50.0
535	3070	99.0	100.0	99.0	50.0	50.0	50.0
536	3072	99.0	100.0	99.0	50.0	50.0	50.0
537	3074	99.0	100.0	99.0	50.0	50.0	50.0
538	3076	99.0	100.0	99.0	50.0	50.0	50.0
539	3078	99.0	100.0	99.0	50.0	50.0	50.0
540	3080	100.0	100.0	99.0	50.0	50.0	50.0
541	3082	99.5	100.0	99.0	50.0	50.0	50.0
542	3084	99.5	100.0	99.0	50.0	50.0	50.0
543	3086	99.0	100.0	99.0	50.0	50.0	50.0
544	3088	100.0	100.0	99.0	50.0	50.0	50.0
545	3090	100.0	100.0	99.0	50.0	50.0	50.0
546	3092	100.0	100.0	99.0	50.0	50.0	50.0
547	3094	100.0	100.0	99.0	50.0	50.0	50.0
548	3096	100.0	100.0	99.0	50.0	50.0	50.0
549	3098	100.0	100.0	99.0	50.0	50.0	50.0
550	3100	100.0	100.0	99.0	50.0	50.0	50.0
551	3102	100.0	100.0	99.0	50.0	50.0	50.0
552	3104	100.0	100.0	99.0	50.0	50.0	50.0
553	3106	100.0	100.0	99.0	50.0	50.0	50.0
554	3108	100.0	100.0	99.0	50.0	50.0	50.0
555	3110	99.5	100.0	99.0	50.0	50.0	50.0
556	3112	99.0	100.0	99.0	50.0	50.0	50.0
557	3114	99.0	100.0	99.0	50.0	50.0	50.0
558	3116	99.0	100.0	99.0	50.0	50.0	50.0
559	3118	99.0	100.0	99.0	50.0	50.0	50.0
560	3120	99.0	100.0	99.0	50.0	50.0	50.0
561	3122	99.0	100.0	99.0	50.0	50.0	50.0
562	3124	99.0	100.0	99.0	50.0	50.0	50.0
563	3126	99.0	100.0	99.0	50.0	50.0	50.0
564	3128	99.0	100.0	99.0	50.0	50.0	50.0
565	3130	99.0	100.0	99.0	50.0	50.0	50.0
566	3132	99.0	100.0	99.0	50.0	50.0	50.0
567	3134	99.0	100.0	99.0	50.0	50.0	50.0
568	3136	99.5	100.0	99.0	50.0	50.0	50.0
569	3138	99.0	100.0	99.0	50.0	50.0	50.0
570	3140	100.0	100.0	99.0	50.0	50.0	50.0
571	3142	99.0	100.0	99.0	50.0	50.0	50.0
572	3144	99.0	100.0	99.0	50.0	50.0	50.0
573	3146	99.0	100.0	99.0	50.0	50.0	50.0
574	3148	100.0	100.0	99.0	50.0	50.0	50.0
575	3150	99.5	100.0	99.0	50.0	50.0	50.0
576	3152	100.0	100.0	99.0	50.0	50.0	50.0
577	3154	99.5	100.0	99.0	50.0	50.0	50.0
578	3156	99.0	100.0	99.0	50.0	50.0	50.0
579	3158	100.0	100.0	99.0	50.0	50.0	50.0
580	3160	99.5	100.0	99.0	50.0	50.0	50.0
581	3162	99.0	100.0	99.0	50.0	50.0	50.0
582	3164	100.0	100.0	99.0	50.0	50.0	50.0
583	3166	99.5	100.0	99.0	50.0	50.0	50.0
584	3168	99.0	100.0	99.0	50.0	50.0	50.0
585	3170	99.5	100.0	99.0	50.0	50.0	50.0
586	3172	100.0	100.0	99.0	50.0	50.0	50.0
587	3174	100.0	100.0	99.0	50.0	50.0	50.0
588	3176	100.0	100.0	99.0	50.0	50.0	50.0
589	3178	100.0	100.0	99.0	50.0	50.0	50.0
590	3180	100.0	100.0	99.0	50.0	50.0	50.0
591	3182	100.0	100.0	99.0	50.0	50.0	50.0
592	3184	100.0	100.0	99.0	50.0	50.0	50.0
593	3186	100.0	100.0	99.0	50.0	50.0	50.0
594	3188	100.0	100.0	99.0	50.0	50.0	50.0
595	3190	100.0	100.0	99.0	50.0	50.0	50.0
596	3192	100.0	100.0	99.0	50.0	50.0	50.0
597	3194	100.0	100.0	99.0	50.0	50.0	50.0
598	3196	99.0	100.0	99.0	50.0	50.0	50.0
599	3198	99.0	100.0	99.0	50.0	50.0	50.0
600	3200	100.0	100.0	99.0	50.0	50.0	50.0
601	3202	99.0	100.0	99.0	50.0	50.0	50.0
602	3204	99.0	100.0	99.0	50.0	50.0	50.0
603	3206	100.0	100.0	99.0	50.0	50.0	50.0
604	3208	100.0	100.0	99.0	50.0	50.0	50.0
605	3210	99.5	100.0	99.0	50.0	50.0	50.0
606	3212	99.0	100.0	99.0	50.0	50.0	50.0
607	3214	99.0	100.0	99.0	50.0	50.0	50.0
608	3216	99.0	100.0	99.0	50.0	50.0	50.0
609	3218	99.5	100.0	99.0	50.0	50.0	50.0
610	3220	99.0	100.0	99.0	50.0	50.0	50.0
611	3222	99.0	100.0	99.0	50.0	50.0	50.0
612	3224	99.0	100.0	99.0	50.0	50.0	50.0
613	3226	99.0	100.0	99.0	50.0	50.0	50.0
614	3228	99.0	100.0	99.0	50.0	50.0	50.0
615	3230	99.0	100.0	99.0	50.0	50.0	50.0
616	3232	99.0	100.0	99.0	50.0	50.0	50.0
617	3234	99.0	100.0	99.0	50.0	50.0	50.0
618	3236	99.0	100.0	99.0	50.0	50.0	50.0
619	3238	99.0	100.0	99.0	50.0	50.0	50.0
620	3240	99.5	100.0	99.0	50.0	50.0	50.0
621	3242	99.0	100.0	99.0	50.0	50.0	50.0
622	3244	99.0	100.0	99.0	50.0	50.0	50.0
623	3246	99.0	100.0	99.0	50.0	50.0	50.0
624	3248	99.0	100.0	99.0	50.0	50.0	50.0
625	3250	99.0	100.0	99.0	50.0	50.0	50.0
626	3252	99.0	100.0	99.0	50.0	50.0	50.0
627	3254	99.0	100.0	99.0	50.0	50.0	50.0
628	3256	99.0	100.0	99.0	50.0	50.0	50.0
629	3258	99.0	100.0	99.0	50.0	50.0	50.0
630	3260	99.0	100.0	99.0	50.0	50.0	50.0
631	3262	99.0	100.0	99.0	50.0	50.0	50.0
632	3264	99.0	100.0	99.0	50.0	50.0	50.0
633	3266	99.0	100.0	99.0	50.0	50.0	50.0
634	3268	99.0	100.0	99.0	50.0	50.0	50.0
635	3270	99.0	100.0	99.0	50.0	50.0	50.0
636	3272	99.5	100.0	99.0	50.0	50.0	50.0
637	3274	99.0	100.0	99.0	50.0	50.0	50.0
638	3276	99.0	100.0	99.0	50.0	50.0	50.0
639	3278	100.0	100.0	99.0	50.0	50.0	50.0
640	3280	100.0	100.0	99.0	50.0	50.0	50.0
641	3282	100.0	100.0	99.0	50.0	50.0	50.0
642	3284	100.0	100.0	99.0	50.0	50.0	50.0
643	3286	100.0	100.0	99.0	50.0	50.0	50.0
644	3288	100.0	100.0	99.0	50.0	50.0	50.0
645	3290	99.0	100.0	99.0	50.0	50.0	50.0
646	3292	100.0	100.0	99.0	50.0	50.0	50.0
647	3294	100.0	100.0	99.0	50.0	50.0	50.0
648	3296	100.0	100.0	99.0	50.0	50.0	50.0
649	3298	100.0	100.0	99.0	50.0	50.0	50.0
650	3300	100.0	100.0	99.0	50.0	50.0	50.0
651	3302	100.0	100.0	99.0	50.0	50.0	50.0
652	3304	100.0	100.0	99.0	50.0	50.0	50.0
653	3306	100.0	100.0	99.0	50.0	50.0	50.0
654	3308	100.0	100.0	99.0	50.0	50.0	50.0
655	3310	100.0	100.0	99.0	50.0	50.0	50.0
656	3312	100.0	100.0	99.0	50.0	50.0	50.0
657	3314	100.0	100.0	99.0	50.0	50.0	50.0
658	3316	100.0	100.0	99.0	50.0	50.0	50.0
659	3318	100.0	100.0	99.0	50.0	50.0	50.0
660	3320	100.0	100.0	99.0	50.0	50.0	50.0
661	3322	100.0	100.0	99.0	50.0	50.0	50.0
662	3324	100.0	100.0	99.0	50.0	50.0	50.0
663	3326	100.0	100.0	99.0	50.0	50.0	50.0
664	3328	100.0	100.0	99.0	50.0	50.0	50.0
665	3330	100.0	100.0	99.0	50.0	50.0	50.0
666	3332	100.0	100.0	99.0	50.0	50.0	50.0
667	3334	99.0	100.0	99.0	50.0	50.0	50.0
668	3336	100.0	100.0	99.0	50.0	50.0	50.0
669	3338	100.0	100.0	99.0	50.0	50.0	50.0
670	3340	100.0	100.0	99.0	50.0	50.0	50.0
671	3342	100.0	100.0	99.0	50.0	50.0	50.0
672	3344	100.0	100.0	99.0	50.0	50.0	50.0
673	3346	100.0	100.0	99.0	50.0	50.0	50.0
674	3348	100.0	100.0	99.0	50.0	50.0	50.0
675	3350	100.0	100.0	99.0	50.0	50.0	50.0
676	3352	100.0	100.0	99.0	50.0	50.0	50.0
677	3354	100.0	100.0	99.0	50.0	50.0	50.0
678	3356	100.0	100.0	99.0	50.0	50.0	50.0
679	3358	100.0	100.0	99.0	50.0	50.0	50.0
680	3360	100.0	100.0	99.0	50.0	50.0	50.0
681	3362	100.0	100.0	99.0	50.0	50.0	50.0
682	3364	100.0	100.0	99.0	50.0	50.0	50.0
683	3366	100.0	100.0	99.0	50.0	50.0	50.0
684	3368	100.0	100.0	99.0	50.0	50.0	50.0
685	3370	100.0	100.0	99.0	50.0	50.0	50.0
686	3372	100.0	100.0	99.0	50.0	50.0	50.0
687	3374	100.0	100.0	99.0	50.0	50.0	50.0
688	3376	100.0	100.0	99.0	50.0	50.0	50.0
689	3378	100.0	100.0	99.0	50.0	50.0	50.0
690	3380	100.0	100.0	99.0	50.0	50.0	50.0
691	3382	100.0	100.0	99.0	50.0	50.0	50.0
692	3384	100.0	100.0	99.0	50.0	50.0	50.0
693	3386	100.0	100.0	99.0	50.0	50.0	50.0
694	3388	100.0	100.0	99.0	50.0	50.0	50.0
695	3390	100.0	100.0	99.0	50.0	50.0	50.0
696	3392	100.0	100.0	99.0	50.0	50.0	50.0
697	3394	100.0	100.0	99.0	50.0	50.0	50.0
698	3396	100.0	100.0	99.0	50.0	50.0	50.0
699	3398	100.0	100.0	99.0	50.0	50.0	50.0
700	3400	100.0	100.0	99.0	50.0	50.0	50.0
701	3402	100.0	100.0	99.0	50.0	50.0	50.0
702	3404	100.0	100.0	99.0	50.0	50.0	50.0
703	3406	100.0	100.0	99.0	50.0	50.0	50.0
704	3408	100.0	100.0	99.0	50.0	50.0	50.0
705	3410	100.0	100.0	99.0	50.0	50.0	50.0
706	3412	100.0	100.0	99.0	50.0	50.0	50.0
707	3414	100.0	100.0	99.0	50.0	50.0	50.0
708	3416	100.0	100.0	99.0	50.0	50.0	50.0
709	3418	100.0	100.0	99.0	50.0	50.0	50.0
710	3420	100.0	100.0	99.0	50.0	50.0	50.0
711	3422	100.0	100.0	99.0	50.0	50.0	50.0
712	3424	100.0	100.0	99.0	50.0	50.0	50.0
713	3426	100.0	100.0	99.0	50.0	50.0	50.0
714	3428	100.0	100.0	99.0	50.0	50.0	50.0
715	3430	100.0	100.0	99.0	50.0	50.0	50.0
716	3432	100.0	100.0	99.0	50.0	50.0	50.0
717	3434	100.0	100.0	99.0	50.0	50.0	50.0
718	3436	100.0	100.0	99.0	50.0	50.0	50.0
719	3438	100.0	100.0	99.0	50.0	50.0	50.0
720	3440	100.0	100.0	99.0	50.0	50.0	50.0
721	3442	100.0	100.0	99.0	50.0	50.0	50.0
722	3444	100.0	100.0	99.0	50.0	50.0	50.0
723	3446	100.0	100.0	99.0	50.0	50.0	50.0
724	3448	100.0	100.0	99.0	50.0	50.0	50.0
725	3450	100.0	100.0	99.0	50.0	50.0	50.0
726	3452	100.0	100.0	99.0	50.0	50.0	50.0
727	3454	100.0	100.0	99.0	50.0	50.0	50.0
728	3456	100.0	100.0	99.0	50.0	50.0	50.0
729	3458	100.0	100.0	99.0	50.0	50.0	50.0
730	3460	100.0	100.0	99.0	50.0	50.0	50.0
731	3462	100.0	100.0	99.0	50.0	50.0	50.0
732	3464	100.0	100.0	99.0	50.0	50.0	50.0
733	3466	100.0	100.0	99.0	50.0	50.0	50.0
734	3468	100.0	100.0	99.0	50.0	50.0	50.0
735	3470	99.0	100.0	99.0	50.0	50.0	50.0
736	3472	99.0	100.0	99.0	50.0	50.0	50.0
737	3474	100.0	100.0	99.0	50.0	50.0	50.0
738	3476	100.0	100.0	99.0	50.0	50.0	50.0
739	3478	99.5	100.0	99.0	50.0	50.0	50.0
740	3480	100.0	100.0	99.0	50.0	50.0	50.0
741	3482	100.0	100.0	99.0	50.0	50.0	50.0
742	3484	100.0	100.0	99.0	50.0	50.0	50.0
743	3486	100.0	100.0	99.0	50.0	50.0	50.0
744	3488	100.0	100.0	99.0	50.0	50.0	50.0
745	3490	100.0	100.0	99.0	50.0	50.0	50.0
746	3492	100.0	100.0	99.0	50.0	50.0	50.0
747	3494	99.5	100.0	99.0	50.0	50.0	50.0
748	3496	100.0	100.0	99.0	50.0	50.0	50.0
749	3498	100.0	100.0	99.0	50.0	50.0	50.0
750	3500	100.0	100.0	99.0	50.0	50.0	50.0
751	3502	100.0	100.0	99.0	50.0	50.0	50.0
752	3504	100.0	100.0	99.0	50.0	50.0	50.0
753	3506	100.0	100.0	99.0	50.0	50.0	50.0
754	3508	100.0	100.0	99.0	50.0	50.0	50.0
755	3510	100.0	100.0	99.0	50.0	50.0	50.0
756	3512	100.0	100.0	99.0	50.0	50.0	50.0
757	3514	100.0	100.0	99.0	50.0	50.0	50.0
758	3516	100.0	100.0	99.0	50.0	50.0	50.0
759	3518	100.0	100.0	99.0	50.0	50.0	50.0
760	3520	100.0	100.0	99.0	50.0	50.0	50.0
761	3522	100.0	100.0	99.0	50.0	50.0	50.0
762	3524	100.0	100.0	99.0	50.0	50.0	50.0
763	3526	100.0	100.0	99.0	50.0	50.0	50.0
764	3528	100.0	100.0	99.0	50.0	50.0	50.0
765	3530	100.0	100.0	99.0	50.0	50.0	50.0
766	3532	100.0	100.0	99.0	50.0	50.0	50.0
767	3534	100.0	100.0	99.0	50.0	50.0	50.0
768	3536	100.0	100.0	99.0	50.0	50.0	50.0
769	3538	99.0	100.0	99.0	50.0	50.0	50.0
770	3540	99.5	100.0	99.0	50.0	50.0	50.0
771	3542	100.0	100.0	99.0	50.0	50.0	50.0
772	3544	100.0	100.0	99.0	50.0	50.0	50.0
773	3546	100.0	100.0	99.0	50.0	50.0	50.0
774	3548	100.0	100.0	99.0	50.0	50.0	50.0
775	3550	100.0	100.0	99.0	50.0	50.0	50.0
776	3552	100.0	100.0	99.0	50.0	50.0	50.0
777	3554	100.0	100.0	99.0	50.0	50.0	50.0
778	3556	100.0	100.0	99.0	50.0	50.0	50.0
779	3558	100.0	100.0	99.0	50.0	50.0	50.0
780	3560	100.0	100.0	99.0	50.0	50.0	50.0
781	3562	99.5	100.0	99.0	50.0	50.0	50.0
782	3564	100.0	100.0	99.0	50.0	50.0	50.0
783	3566	99.0	100.0	99.0	50.0	50.0	50.0
784	3568	100.0	100.0	99.0	50.0	50.0	50.0
785	3570	100.0	100.0	99.0	50.0	50.0	50.0
786	3572	100.0	100.0	99.0	50.0	50.0	50.0
787	3574	100.0	100.0	99.0	50.0	50.0	50.0
788	3576	100.0	100.0	99.0	50.0	50.0	50.0
789	3578	100.0	100.0	99.0	50.0	50.0	50.0
790	3580	100.0	100.0	99.0	50.0	50.0	50.0
791	3582	100.0	100.0	99.0	50.0	50.0	50.0
792	3584	100.0	100.0	99.0	50.0	50.0	50.0
793	3586	100.0	100.0	99.0	50.0	50.0	50.0
794	3588	100.0	100.0	99.0	50.0	50.0	50.0
795	3590	100.0	100.0	99.0	50.0	50.0	50.0
796	3592	100.0	100.0	99.0	50.0	50.0	50.0
797	3594	100.0	100.0	99.0	50.0	50.0	50.0
798	3596	100.0	100.0	99.0	50.0	50.0	50.0
799	3598	100.0	100.0	99.0	50.0	50.0	50.0
800	3600	100.0	100.0	99.0	50.0	50.0	50.0
801	3602	100.0	100.0	99.0	50.0	50.0	50.0
802	3604	100.0	100.0	99.0	50.0	50.0	50.0
803	3606	100.0	100.0	99.0	50.0	50.0	50.0
804	3608	100.0	100.0	99.0	50.0	50.0	50.0
805	3610	100.0	100.0	99.0	50.0	50.0	50.0
806	3612	100.0	100.0	99.0	50.0	50.0	50.0
807	3614	100.0	100.0	99.0	50.0	50.0	50.0
808	3616	100.0	100.0	99.0	50.0	50.0	50.0
809	3618	100.0	100.0	99.0	50.0	50.0	50.0
810	3620	100.0	100.0	99.0	50.0	50.0	50.0
811	3622	99.0	100.0	99.0	50.0	50.0	50.0
812	3624	99.0	100.0	99.0	50.0	50.0	50.0
813	3626	99.0	100.0	99.0	50.0	50.0	50.0
814	3628	100.0	100.0	99.0	50.0	50.0	50.0
815	3630	100.0	100.0	99.0	50.0	50.0	50.0
816	3632	100.0	100.0	99.0	50.0	50.0	50.0
817	3634	100.0	100.0	99.0	50.0	50.0	50.0
818	3636	100.0	100.0	99.0	50.0	50.0	50.0
819	3638	100.0	100.0	99.0	50.0	50.0	50.0
820	3640	100.0	100.0	99.0	50.0	50.0	50.0
821	3642	100.0	100.0	99.0	50.0	50.0	50.0
822	3644	100.0	100.0	99.0	50.0	50.0	50.0
823	3646	100.0	100.0	99.0	50.0	50.0	50.0
824	3648	99.0	100.0	99.0	50.0	50.0	50.0
825	3650	99.0	100.0	99.0	50.0	50.0	50.0
826	3652	99.0	100.0	99.0	50.0	50.0	50.0
827	3654	99.0	100.0	99.0	50.0	50.0	50.0
828	3656	99.0	100.0	99.0	50.0	50.0	50.0
829	3658	99.0	100.0	99.0	50.0	50.0	50.0
830	3660	99.0	100.0	99.0	50.0	50.0	50.0
831	3662	99.5	100.0	99.0	50.0	50.0	50.0
832	3664	99.5	100.0	99.0	50.0	50.0	50.0
833	3666	99.5	100.0	99.0	50.0	50.0	50.0
834	3668	100.0	100.0	99.0	50.0	50.0	50.0
835	3670	100.0	100.0	99.0	50.0	50.0	50.0
836	3672	100.0	100.0	99.0	50.0	50.0	50.0
837	3674	100.0	100.0	99.0	50.0	50.0	50.0
838	3676	99.5	100.0	99.0	50.0	50.0	50.0
839	3678	100.0	100.0	99.0	50.0	50.0	50.0
840	3680	100.0	100.0	99.0	50.0	50.0	50.0
841	3682	100.0	100.0	99.0	50.0	50.0	50.0
842	3684	100.0	100.0	99.0	50.0	50.0	50.0
843	3686	100.0	100.0	99.0	50.0	50.0	50.0
844	3688	100.0	100.0	99.0	50.0	50.0	50.0
845	3690	100.0	100.0	99.0	50.0	50.0	50.0
846	3692	100.0	100.0	99.0	50.0	50.0	50.0
847	3694	100.0	100.0	99.0	50.0	50.0	50.0
848	3696	99.5	100.0	99.0	50.0	50.0	50.0
849	3698	100.0	100.0	99.0	50.0	50.0	50.0
850	3700	100.0	100.0	99.0	50.0	50.0	50.0
851	3702	99.0	100.0	99.0	50.0	50.0	50.0
852	3704	100.0	100.0	99.0	50.0	50.0	50.0
853	3706	100.0	100.0	99.0	50.0	50.0	50.0
854	3708	99.0	100.0	99.0	50.0	50.0	50.0
855	3710	99.0	100.0	99.0	50.0	50.0	50.0
856	3712	99.0	100.0	99.0	50.0	50.0	50.0
857	3714	100.0	100.0	99.0	50.0	50.0	50.0
858	3716	100.0	100.0	99.0	50.0	50.0	50.0
859	3718	99.5	100.0	99.0	50.0	50.0	50.0
860	3720	100.0	100.0	99.0	50.0	50.0	50.0
861	3722	100.0	100.0	99.0	50.0	50.0	50.0
862	3724	100.0	100.0	99.0	50.0	50.0	50.0
863	3726	100.0	100.0	99.0	50.0	50.0	50.0
864	3728	99.5	100.0	99.0	50.0	50.0	50.0
865	3730	99.0	100.0	99.0	50.0	50.0	50.0
866	3732	99.0	100.0	99.0	50.0	50.0	50.0
867	3734	99.0	100.0	99.0	50.0	50.0	50.0
868	3736	100.0	100.0	99.0	50.0	50.0	50.0
869	3738	100.0	100.0	99.0	50.0	50.0	50.0
870	3740	100.0	100.0	99.0	50.0	50.0	50.0
871	3742	100.0	100.0	99.0	50.0	50.0	50.0
872	3744	100.0	100.0	99.0	50.0	50.0	50.0
873	3746	100.0	100.0	99.0	50.0	50.0	50.0
874	3748	100.0	100.0	99.0	50.0	50.0	50.0
875	3750	100.0	100.0	99.0	50.0	50.0	50.0
876	3752	100.0	100.0	99.0	50.0	50.0	50.0
877	3754	100.0	100.0	99.0	50.0	50.0	50.0
878	3756	100.0	100.0	99.0	50.0	50.0	50.0
879	3758	100.0	100.0	99.0	50.0	50.0	50.0
880	3760	100.0	100.0	99.0	50.0	50.0	50.0
881	3762	100.0	100.0	99.0	50.0	50.0	50.0
882	3764	100.0	100.0	99.0	50.0	50.0	50.0
883	3766	100.0	100.0	99.0	50.0	50.0	50.0
884	3768	100.0	100.0	99.0	50.0	50.0	50.0
885	3770	100.0	100.0	99.0	50.0	50.0	50.0
886	3772	100.0	100.0	99.0	50.0	50.0	50.0
887	3774	99.5	100.0	99.0	50.0	50.0	50.0
888	3776	100.0	100.0	99.0	50.0	50.0	50.0
889	3778	100.0	100.0	99.0	50.0	50.0	50.0
890	3780	99.0	100.0	99.0	50.0	50.0	50.0
891	3782	100.0	100.0	99.0	50.0	50.0	50.0
892	3784	100.0	100.0	99.0	50.0	50.0	50.0
893	3786	100.0	100.0	99.0	50.0	50.0	50.0
894	3788	100.0	100.0	99.0	50.0	50.0	50.0
895	3790	99.5	100.0	99.0	50.0	50.0	50.0
896	3792	99.0	100.0	99.0	50.0	50.0	50.0
897	3794	99.0	100.0	99.0	50.0	50.0	50.0
898	3796	99.0	100.0	99.0	50.0	50.0	50.0
899	3798	99.0	100.0	99.0	50.0	50.0	50.0
900	3800	100.0	100.0	99.0	50.0	50.0	50.0
901	3802	100.0	100.0	99.0	50.0	50.0	50.0
902	3804	99.0	100.0	99.0	50.0	50.0	50.0
903	3806	99.0	100.0	99.0	50.0	50.0	50.0
904	3808	100.0	100.0	99.0	50.0	50.0	50.0
905	3810	99.5	100.0	99.0	50.0	50.0	50.0
906	3812	100.0	100.0	99.0	50.0	50.0	50.0
907	3814	100.0	100.0	99.0	50.0	50.0	50.0
908	3816	100.0	100.0	99.0	50.0	50.0	50.0
909	3818	99.5	100.0	99.0	50.0	50.0	50.0
910	3820	100.0	100.0	99.0	50.0	50.0	50.0
911	3822	100.0	100.0	99.0	50.0	50.0	50.0
912	3824	100.0	100.0	99.0	50.0	50.0	50.0
913	3826	100.0	100.0	99.0	50.0	50.0	50.0
914	3828	100.0	100.0	99.0	50.0	50.0	50.0
915	3830	100.0	100.0	99.0	50.0	50.0	50.0
916	3832	100.0	100.0	99.0	50.0	50.0	50.0
917	3834	100.0	100.0	99.0	50.0	50.0	50.0
918	3836	100.0	100.0	99.0	50.0	50.0	50.0
919	3838	100.0	100.0	99.0	50.0	50.0	50.0
920	3840	100.0	100.0	99.0	50.0	50.0	50.0
921	3842	100.0	100.0	99.0	50.0	50.0	50.0
922	3844	100.0	100.0	99.0	50.0	50.0	50.0
923	3846	100.0	100.0	99.0	50.0	50.0	50.0
924	3848	100.0	100.0	99.0	50.0	50.0	50.0
925	3850	100.0	100.0	99.0	50.0	50.0	50.0
926	3852	100.0	100.0	99.0	50.0	50.0	50.0
927	3854	100.0	100.0	99.0	50.0	50.0	50.0
928	3856	100.0	100.0	99.0	50.0	50.0	50.0
929	3858	100.0	100.0	99.0	50.0	50.0	50.0
930	3860	100.0	100.0	99.0	50.0	50.0	50.0
931	3862	100.0	100.0	99.0	50.0	50.0	50.0
932	3864	100.0	100.0	99.0	50.0	50.0	50.0
933	3866	100.0	100.0	99.0	50.0	50.0	50.0
934	3868	100.0	100.0	99.0	50.0	50.0	50.0
935	3870	100.0	100.0	99.0	50.0	50.0	50.0
936	3872	100.0	100.0	99.0	50.0	50.0	50.0
937	3874	100.0	100.0	99.0	50.0	50.0	50.0
938	3876	100.0	100.0	99.0	50.0	50.0	50.0
939	3878	100.0	100.0	99.0	50.0	50.0	50.0
940	3880	100.0	100.0	99.0	50.0	50.0	50.0
941	3882	100.0	100.0	99.0	50.0	50.0	50.0
942	3884	100.0	100.0	99.0	50.0	50.0	50.0
943	3886	100.0	100.0	99.0	50.0	50.0	50.0
944	3888	100.0	100.0	99.0	50.0	50.0	50.0
945	3890	100.0	100.0	99.0	50.0	50.0	50.0
946	3892	100.0	100.0	99.0	50.0	50.0	50.0
947	3894	100.0	100.0	99.0	50.0	50.0	50.0
948	3896	100.0	100.0	99.0	50.0	50.0	50.0
949	3898	100.0	100.0	99.0	50.0	50.0	50.0
950	3900	100.0	100.0	99.0	50.0	50.0	50.0
951	3902	100.0	100.0	99.0	50.0	50.0	50.0
952	3904	99.5	100.0	99.0	50.0	50.0	50.0
953	3906	100.0	100.0	99.0	50.0	50.0	50.0
954	3908	100.0	100.0	99.0	50.0	50.0	50.0
955	3910	100.0	100.0	99.0	50.0	50.0	50.0
